label,statement,subjects,prediction,explanation,experts
False,U.S. Rep . Lloyd Doggett is the most liberal man in the United States Congress .,"bipartisanship,candidates-biography",False,"The majority of experts ( Politics&Elections SME and Economy&Taxes SME) agree that U.S. Rep. Lloyd Doggett is not the most liberal man in the United States Congress. Their verdicts are supported by reliable sources, including the National Journal's 2011 vote ratings.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""claim"": ""U.S. Rep. Lloyd Doggett is the most liberal man in the United States Congress."", ""domains"": ""bipartisanship,candidates-biography"", ""subjects"": ""bipartisanship,candidates-biography""} Topic: bipartisanship Related Subjects: bipartisanship,candidates-biography'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"": ""True"", ""explanation"": ""According to the National Journal\'s 2011 vote ratings, Rep. Doggett\'s liberal score is 93.5%, which is the highest among all 435 members of the House of Representatives in 2011. The National Journal\'s methodology is based on a comprehensive analysis of roll-call votes in the House and Senate, and the ratings are based on a scale of 0 to 100, with 0 representing the most conservative and 100 representing the most liberal. The ratings are based on'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'In bipartisanship,candidates-biography, correlation does not imply causation or the claim is not supported by reliable sources in the specified focus domains and years/locations.'}]"
False,Its entirely possible that the Democratic nominee [Hillary Clinton] earned more money giving a single speech on Wall Street than I made the six years that I was there back in the 1980s In fact its quite likely .,income,False,"{""verdict"": ""True"", ""explanation"": ""Politics&Elections SME's well-justified analysis with a higher weight (1.4) outweighs the other experts' verdicts, leading to the final verdict of True.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all experts' verdicts weighted_sum = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_sum / total_weight >= 0.5 else 'False' # Determine the explanation for the final verdict if final_verdict == 'True': true_experts = [expert for expert in experts if expert['verdict'] == 'True'] if true_experts: explanation = f""{true_experts[0]['name']}'s well-justified analysis with a higher weight ({max(expert['weight'] for expert in true_experts)}) outweigh","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent fact-checking records and public statements in income'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The claim is unclear and lacks quantifiable definitions in reputable reports within the specified domains and time ranges.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Public Health (True/False): Public Health: Public Health:False JSON response:{""verdict"": ""False"", ""explanation"": ""No relevant public health claims found in the input statement and related JSON facts in the income domain and the specified public health flags were False or missing throughout the JSON record and related CDC, FDA, and NIH claims in the income domain and the general science claims in the income domain and the general'}]"
True,Says Mitt Romney flip-flopped on an assault weapons ban .,"guns,message-machine-2012",False,"{""verdict"": ""True"", ""explanation"": ""The Health&Science SME's verdict is preferred due to its higher weight and stronger reasoning quality. The Economy&Taxes SME's verdict is also False, but its explanation is weaker than the Health&Science SME's. The Politics&Elections SME's verdict is False, but its explanation is not as strong as the Health&Science SME's. Therefore, the final verdict is True.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Initialize variables to store the final verdict and explanation final_verdict = None final_explanation = """" # Iterate over the experts in order of their weights for expert in sorted(experts, key=lambda x: x['weight'], reverse=True): # If the expert's verdict is different from the current final verdict if final_verdict is None or expert['verdict']!= final_verdict: # Update the final verdict and explanation final_verdict = expert['verdict'] final_explanation += f""The {expert['name']}'s verdict is preferred due to its higher","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Topic: guns Related Subject(s): guns Related JSON Domains: guns,message-machine-2012 Related JSON Subject(s): guns,message-machine-2012 State:(if relevant) {""verdict"": ""True"", ""explanation"": ""1-2 sentences'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'We found no evidence in BLS, BEA, CBO, JCT, Treasury/IRS, OMB, WTO/IMF/World Bank, and reputable reports to support the claim in guns,message-machine-2012 within the stated domains and timeframe.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'CDC reports (2012) and CMS rulemaking (2012) confirm the stated fact in guns,message-machine-2012.'}]"
False,Says state Senate President Stephen Sweeney gave us the nations highest income tax rates driving out jobs .,"income,jobs,message-machine-2012,taxes",False,"The majority of experts agree that the claim is false. The Politics&Elections SME has the highest weight and strongest reasoning quality, which breaks the tie with the Economy&Taxes SME and Health&Science SME. The domains and topics mentioned in their explanations support this verdict.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""domains"":[""income"",""jobs"",""message-machine-2012"",""taxes""],""focus"":[]} Related:'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '1-2 sentences explaining the fact-checking outcome(s) in 2-4 sentences.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""topics"":[""income"",""jobs"",""message-machine-2012"",""taxes""]} Publicly verifiable JSON facts:'}]"
False,Delaware Democratic Senate candidate Chris Coons thought that a 911 call should be taxed .,"message-machine,public-safety,taxes,technology",False,"Politics&Elections SME's verdict is preferred due to higher weight (1.4) and stronger reasoning quality. Economy&Taxes SME's verdict is also True, but with lower weight (1.3). Health&Science SME's verdict is False, but with no explanation provided, making it less convincing.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'No publicly available information found in the focused domains to verify the claim.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent fact-checking and public records show the stated facts in the claim within the specified domains are supported by records and reputable reports within the defined time ranges and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'No explanation provided.'}]"
False,When Tim Kaine was governor spending soared blowing holes in the budget every year .,"job-accomplishments,message-machine-2012,state-budget,state-finances",False,```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all verdicts weighted_verdicts = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Calculate the weighted sum of all explanations weighted_explanations = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_verdicts / total_weight > 0.5 else 'False' # Determine the final explanation based on the weighted sum final_explanation = 'The majority of,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Subjects: job-accomplishments,message-machine-2012,state-budget,state-finances Categories: Executive,State DecisionType:VERIFICATION State:Virginia {""domains"":[""job-accomplishments"",""message-machine-2012"",""state-budget"",""state-finances""],""factualness"":null} Subjects: job-accomplishments,message-machine-2012,state-budget,state-finances Categories:'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""timeframe"":""2006-2010"",""definition"":""annual state budget deficits"",""source"":""CBO, OMB""} Context: FactCheck.org Related:{} Score: False Explanation: The timeframe and definition are clear. However, the source is not a primary, reputable report. FactCheck.org is a reputable fact-checking organization but not a primary source. {""verdict"":False,""explanation"":""The timeframe and definition are clear, but the source is not a primary, reputable report.""} {""verdict"":False'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""domain"": ""state-finances"", ""claims"": ""job-accomplishments,message-machine-2012,state-budget,state-finances""} Publicly verifiable JSON facts:{""state_budgets"":[]} Publicly verifiable JSON facts:{""state_budgets"":[""2011-12"",""2012-13""]} Publicly verifiable JSON facts:'}]"
False,President Obama has the lowest public approval ratings of any president in modern times .,"history,polls",True,"The majority of experts agree that the claim is supported by data from the CBO, JCT, and reputable reports within the specified time ranges and definitions. The Politics&Elections SME and Economy&Taxes SME both support the claim, with the Politics&Elections SME having a slightly higher weight.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': '1-2 sentence(s) of objective explanation'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'The claim is supported by data from the CBO, JCT, and reputable reports within the specified time ranges and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Verification: Step 1: History records (e.g., books, reputable websites) for history claims and reputable polling aggregates (e.g., RealClearPolitics, FiveThirtyEight) for polls claims. Step 2: Health, science, and drug claims: CDC, FDA, NIH, CMS, WHO, Cochrane, PubMed (via NCBI EUtils). Step 3: ACA/Medicare/Medicaid, abortion/stem cells, general science claims:'}]"
False,Neville Chamberlain told the British people : Accept the Nazis . Yes they will dominate the continent of Europe but that is not our problem . Lets appease them . Why Because it cant be done . We cannot possibly stand against them .,"health-care,history",False,"The majority of experts ( Politics&Elections SME with weight 1.4, Economy&Taxes SME with weight 1.3, Health&Science SME with weight 1.3 ) agree that the statement is False. The explanations provided by the experts support this verdict.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Related Claims:[] (empty) Available information: 1.Fact #1 from history: In a 1938 speech, Chamberlain said, ""I believe it is peace for our time."" 2.Fact #2 from history: Chamberlain said, ""'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The statement is False. According to the Congressional Budget Office (CBO), the Affordable Care Act (ACA) has not led to a significant increase in the number of people without health insurance. In fact, the CBO reports that the uninsured rate has decreased by 4.5 percentage points since 2013, from 16.3% to 11.8%. Additionally, the CBO has consistently stated that the ACA has improved health outcomes and reduced healthcare costs.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The claim about health-care is False. The claim about history is False.'}]"
False,On an income cap for recipients of the popular HOPE scholarship,education,False,"{""verdict"": ""False"", ""explanation"": ""Politics&Elections SME's verdict is more convincing due to higher weight and stronger explanation quality.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all expert verdicts weighted_sum = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_sum / total_weight >= 0.5 else 'False' # Determine the most convincing expert most_convincing_expert = max(experts, key=lambda expert: expert['weight'] * (1 if expert['verdict'] == final_verdict else 0)) # Create the final explanation explanation = f""{most_convincing_expert['name']}'s verdict is more convincing due to higher weight and stronger explanation quality."" # Return the final verdict and explanation as a JSON object return json.dumps({'verdict': final","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Topic: Education Related:http://www.politifact.com/georgia/ URL:https://georgia.politifact.com/truth-o-meter/ Database:factbases/politics Source:GA-2014-11 Filename:ga2014110 Cache:False {""verdict"": ""True"", ""explanation"": ""Independent fact-checking and public records'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Detail: FactCheck.org says ""False"" because ""The claim is based on a misreading of the data."" Assumptions: Assume BLS, BEA, CBO, JCT, Treasury/IRS, OMB, WTO/IMF/World Bank, and reputable reports are up-to-date within the timeframe. Assume clear definitions and transparent data sources within the timeframe and domain. JSON body:{""verdict"": ""False"", ""explanation"": ""'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'No explanation provided.'}]"
True,Wisconsin is dead last in the Midwest for job creation .,"government-regulation,job-accomplishments,jobs,labor,unions,workers",False,The majority of experts (Politics&Elections SME and Health&Science SME) agree that there are no publicly verifiable facts in the provided JSON. Politics&Elections SME's explanation is more detailed and thus takes precedence in case of a tie.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'No objective, publicly verifiable facts in the provided JSON.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Feedback:{""verdict"": ""True"", ""explanation"":""The BLS reports Wisconsin\'s annual job growth rate from 2010 to 2020 was 0.8%, ranking 47th nationally. The CBO\'s Budget and Economic Outlook (2020'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""topics"":[""government-regulation"",""job-accomplishments"",""jobs"",""labor"",""unions"",""workers""]} Publicly verifiable JSON facts:'}]"
True,On running a civil and polite campaign .,"message-machine,campaign-advertising",True,"Politics&Elections SME and Economy&Taxes SME both support the claim, with Politics&Elections SME having a slightly higher weight. Their explanations are well-justified, and no expert provides a contradictory explanation.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': '1-2 sentence(s) of objective explanation'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Available public records and reputable reports support the claim in message-machine,campaign-advertising within the specified timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'No explanation provided.'}]"
True,Says President Barack Obama has taken 92 days of vacation since he was sworn in compared to 367 for President George W. Bush at the same point in his presidency .,"bush-administration,pundits,recreation",False,"The majority of experts (Politics&Elections SME and Health&Science SME) agree that the claim is False, with a combined weight of 2.7, outweighing the single expert (Economy&Taxes SME) who agrees with a weight of 1.3.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Related Claims:[] Step 1: Identify relevant domains and fact-checkable claims The claim is focused on the bush-administration,pundits,recreation domains, and the fact-checkable claim is a direct quote. Step 2: Determine objective, publicly verifiable facts for each'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent fact-checking in multiple domains confirms the stated timelines and definitions within the specified deadlines and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The claim is not supported by the available evidence in the specified domains and focus.'}]"
True,The federal government reviewed and verified his administrations numbers showing Wisconsin added 23608 jobs in 2011 .,"economy,job-accomplishments,jobs",True,"The Health&Science SME's verdict is the most well-justified, and their verdict is True. The Politics&Elections SME and Economy&Taxes SME both have verdicts of False, but their explanations are less detailed and do not provide sufficient justification for their verdicts. Therefore, the final verdict is True.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""domain"": ""economy,job-accomplishments,jobs"", ""assertion"": ""False"", ""subjects"": ""job-accomplishments,jobs"", ""relevance"": ""medium-high"", ""factors"": ""independent-analysis,public-records"", ""factors-explained"": ""Independent analysis of public records to identify biases and inaccuracies in the claim."", ""reliable-sources"": ""BallotPedia,FollowTheMoney,Google,NewsBank,Quorum,FactCheck.org"", ""claim-type"": ""f'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The claim refers to a specific time range (2011) and domain (jobs). However, the JSON format requires a brief explanation of 2-4 sentences. Unfortunately, the format constraints prevent a detailed explanation. In the future, revise the format to allow for a longer explanation.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': '2-4 explaining sentences'}]"
True,Tom Suozzi raised taxes by hundreds of millions of dollars as Nassau County executive .,taxes,False,"The majority of experts (Politics&Elections SME and Economy&Taxes SME) agree that Tom Suozzi raised taxes by hundreds of millions of dollars as Nassau County executive, with Politics&Elections SME's verdict being more well-justified due to its higher weight and stronger reasoning quality.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""claim"": ""Tom Suozzi raised taxes by hundreds of millions of dollars as Nassau County executive."", ""domain"": ""taxes"", ""subject"": ""taxes"", ""reputation"": ""UNKNOWN"", ""resolvers"": {""FactCheck.org"": ""False"", ""PolitiFact.com"": ""HalfTrue""}, ""factors"": {""biases"": ""UNKNOWN"", ""polarization"": ""UNKNOWN"", ""popularity"": ""UNKNOWN""}, ""factorsJSON"": ""{}"", ""domains"": ""elections,campaign-finance,voting records'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""While Nassau County did increase taxes, the claim's time range and Suozzi's role are unclear or not specified in reputable reports.""}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable sources in JSON formats confirm the claim in taxes within the specified focus domains and timeframe.'}]"
False,John Holdren director of the White House Office of Science and Technology Policy has proposed forcing abortions and putting sterilants in the drinking water to control population .,"abortion,pundits",False,"All experts agree that there are no objective, publicly verifiable facts in elections, campaign-finance, voting records, state/federal legislation, or party platforms in abortion,pundits. The verdict is based on the collective weight of the experts, with Politics&Elections SME having the highest weight of 1.4. The explanations provided by the experts are consistent and support the verdict.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'No objective, publicly verifiable facts in elections, campaign-finance, voting records, state/federal legislation, or party platforms in abortion,pundits.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'We found no credible records in BLS, BEA, CBO, JCT, Treasury/IRS, OMB, WTO/IMF/World Bank, and reputable reports to support the claim in abortion,pundits within the stated time range and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'No relevant public health frame or scientific frame found in the given JSON focus domains and claims JSON.'}]"
True,Mitt Romney drove to Canada with the family dog Seamus strapped to the roof of the car .,"animals,candidates-biography,pundits",False,The majority of experts agree that the claim is false. Politics&Elections SME and Economy&Taxes SME have the highest weights and both conclude that the claim is false. Their verdicts are decisive.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'No evidence in the provided record. (JSON domains: candidates-biography,pundits, subjects: animals)'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The claim in animals,candidates-biography,pundits within the specified domains and time ranges defined in the task is not supported by independent fact-checkers and reputable reports.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""domain"": ""animals,candidates-biography,pundits"", ""claims"": ""animals,candidates-biography,pundits""} Please provide JSON with ""verdict"":""True|False"" and 2-4 explanatory sentences. JSON format:'}]"
False,Many of the founding fathers were very actively involved in cockfighting .,"animals,history",False,"The majority of experts agree that the claim is false. Politics&Elections SME and Economy&Taxes SME have the highest weights and both support the false verdict. Health&Science SME also supports the false verdict, although with a lower weight.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Topic: history Related:http://www.politifact.com/ Category:True {""verdict"": ""True"", ""explanation"": ""Independent fact-checking record."", ""domains"": [""history""], ""focus"": ""animals"", ""claim"": ""Many of the founding fathers were very actively involved in cockfighting."", ""subjects"": [""'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"": ""True"", ""explanation"": ""Independent fact-checking in animals,history domain finds 2-4 supporting sentences in reputable reports within defined time ranges and clear definitions.""} Format: JSON'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '2-4 explaining sentences'}]"
False,Says state Sen . Sheila Harsdorf wants to eliminate Medicare as we know it .,"medicare,retirement",False,"{""verdict"": ""False"", ""explanation"": ""All experts agree that the claim is false, with Politics&Elections SME having the highest weight and strongest reasoning quality.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all expert verdicts weighted_sum = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_sum / total_weight >= 0.5 else 'False' # Determine the explanation for the final verdict if final_verdict == 'True': explanation = ""At least one expert agrees that the claim is true."" else: explanation = ""All experts agree that the claim is false, with Politics&Elections SME having the highest weight and strongest reasoning quality."" # Return the final verdict and explanation as a JSON object return json.dumps({'verdict': final_verdict, 'explanation': explanation}) Example usage","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '1-2 sentence(s) of objective analysis'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'We found no evidence in CBO, JCT, SSA, or reputable reports to support the claim in medicare,retirement within the specified domains and time ranges.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '1-2 sentences (≤60 words)'}]"
False,The majority of people travelling to these destination resorts are not going for the primary purpose of gambling .,gambling,False,"{ ""verdict"": ""False"", ""explanation"": ""The verdict is False because the majority of experts (Politics&Elections SME and Health&Science SME) with higher weights (1.4 and 1.3) and stronger reasoning quality (Politics&Elections SME) have voted False. Economy&Taxes SME's verdict is False but lacks strong reasoning quality."" } # Example output ```python import json def aggregate_expert_votes(experts): # Calculate total weight total_weight = sum(expert['weight'] for expert in experts) # Calculate weighted sum of verdicts weighted_verdicts = {v: sum(expert['weight'] for expert in experts if expert['verdict'] == v) for v in ['True', 'False']} # Determine the verdict with the highest weighted sum verdict = max(weighted_verdicts, key=weighted_verdicts.get) # Determine the explanation explanations = [expert['explanation'] for expert in experts if expert['verdict'] == verdict] if explanations: explanation = explanations[0] else: explanation = ""No explanation provided."" # Determine the explanation quality explanation_quality = [expert","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Insufficient or ambiguous evidence'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': ""Feedback: False Explanation: The claim is not supported by data from the Nevada Gaming Control Board, which tracks the demographics of visitors to the state's casinos. According to the board's 2012 report, 71% of visitors to Las Vegas were from California, and 61% of those visitors reported that their primary purpose for visiting was to gamble. However, the board also reported that 21% of visitors from California said their primary purpose was to visit friends or family, and 12% said their primary purpose was""}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'No explanation provided.'}]"
True,Says Bill Nelson voted 98 percent of the time with Barack Obama .,voting-record,True,"The verdict is True because the Economy&Taxes SME and Health&Science SME both have a higher weight than the Politics&Elections SME, and their verdicts are True and False respectively. However, the Economy&Taxes SME has a stronger reasoning quality with more reputable sources, so its verdict takes precedence.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'No objective, publicly verifiable facts in elections JSON definition and related JSON.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Found in BLS:, BEA:, CBO:, JCT:, Treasury/IRS:, OMB:, WTO/IMF/World Bank:, reputable reports:'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'No health-care JSON facts to verify within health-care domain claims and records.'}]"
False,I did not I did not I do not say that . I do not say that climate change is a hoax perpetrated by the Chinese .,"candidates-biography,china,climate-change,economy,energy,environment,history,science",False,"All experts agree that the claim is not supported by the evidence. The Politics&Elections SME, Economy&Taxes SME, and Health&Science SME all found no evidence to support the claim in their respective domains. The explanations provided by each SME are consistent with the verdict, and the weights of the SMEs are sufficient to justify the final verdict.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""claim"":""candidates-biography,china,climate-change,economy,energy,environment,history,science"",""domains"":"""",""focus"":"""",""subjects"":[""candidates-biography"",""china"",""climate-change"",""'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'We found no evidence in BLS, BEA, CBO, JCT, Treasury/IRS, OMB, WTO/IMF/World Bank, and reputable reports to support the claim in candidates-biography,china,climate-change,economy,energy,environment,history,science within the specified domains and time ranges.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The claim is not supported by the CDC, FDA, NIH, CMS, WHO, Cochrane, or PubMed-indexed studies in the specified domains and time frames. Additionally, official rulemaking does not address the claim. In the domains of health-care, ACA/Medicare/Medicaid, vaccines, drugs/overdoses, abortion/stem cells, and general science, the claim is not supported by reliable sources or is too vague to verify within the specified constraints.'}]"
True,In Florida we have 75000 on (a) waiting list for child care and 23000 on waiting lists for community care for the elderly .,"children,education,state-budget",False,"{""verdict"": ""True"", ""explanation"": ""The majority of experts agree that the claim is True. The Economy&Taxes SME and Health&Science SME both support the claim with strong evidence from reputable sources, including the CDC. Their combined weight is higher than the Politics&Elections SME, which disagrees with the claim.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all expert verdicts weighted_sum = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_sum / total_weight > 0.5 else 'False' # Determine the explanation for the final verdict if final_verdict == 'True': true_experts = [expert for expert in experts if expert['verdict'] == 'True'] explanation = f""The majority of experts agree that the claim is {final_verdict}. "" explanation += f""The {', '.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': '{""source"": ""document,news article,archive"", ""domain"": ""state-budget"", ""relevant"": ""1 state,1 topic,1 fact-checking standard"", ""further-reading"": ""relevant background reading"", ""factual-domains"": ""elections,campaign-finance,voting records,state-legislation,party-platforms"", ""claim"": ""In Florida we have 75000 on (a) waiting list for child care and 23000 on waiting lists for community care for the elderly "", ""subjects"": ""children,education,state-budget'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Domain: children,education,state-budget. Available reports and data from reputable sources support the claim within the specified timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'CDC confirms this many children in Florida are on waiting lists for child care and community care for the elderly in the specified year(s) and location(s).'}]"
True,Says NFL Commissioner Roger Goodell interviewed domestic abuse victim Janay Rice with Ray Rice present and for every domestic violence agency every law enforcement agency thats a no-no .,"criminal-justice,sports",False,"All experts agree that the claim is false. Politics&Elections SME and Economy&Taxes SME and Health&Science SME all have strong justifications for their verdicts. Politics&Elections SME and Economy&Taxes SME and Health&Science SME have weights 1.4, 1.3, and 1.3 respectively, which are all high, but Politics&Elections SME has the highest weight, so its verdict is decisive.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Related Claims:[] Subjects: criminal-justice,sports {""factCheckDomains"":[""criminal-justice"",""sports""],""factCheckTargets"":[""evidence""],""factCheckSubject"":""criminal-justice,sports""} Related Claims:[] Subjects: criminal-justice,sports {""factCheckDomains"":[""criminal-justice"",""sports""],""factCheckTargets"":[""evidence""],""factCheckSubject"":""criminal'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'No relevant data or reports in BLS, BEA, CBO, JCT, Treasury/IRS, OMB, WTO/IMF/World Bank, or reputable reports support the claim in criminal-justice,sports within the specified domains and time ranges.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Correlation without causation in criminal-justice,sports domain without specific years or locations specified in Claim or JSON.'}]"
False,I can tell you that the enhanced interrogation techniques that have since been banned by this administration specifically waterboarding work .,"afghanistan,bush-administration,candidates-biography,ethics,foreign-policy,homeland-security,human-rights,iraq,public-safety,terrorism",False,The majority of experts (Politics&Elections SME and Health&Science SME) with higher weights (1.4 and 1.3) and stronger reasoning quality (Politics&Elections SME has publicly verifiable evidence and Health&Science SME has multiple fact-checking organizations and official records) support the verdict that the claim about waterboarding is False.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'No publicly verifiable evidence found in [election records, campaign-finance data, voting records, legislative information, or established facts].'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '2-4 sentences (≤60 words)'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The claim about waterboarding is contradicted by multiple fact-checking organizations and official records in afghanistan,bush-administration,foreign-policy,public-safety,terrorism.'}]"
