True,More (student-athletes) graduate than the students who arent student-athletes .,"education,sports",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in education,sports within the stated timeframe and definitions. The SMEs in Politics&Elections and Economy&Taxes have stronger justifications, outweighing the Health&Science SME's counterargument. The lack of evidence from the Health&Science SME is insufficient to override the consensus of the other two experts.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education,sports within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education,sports within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in education,sports as stated or omit key context.'}]"
False,U.S. Rep . Lloyd Doggett is the most liberal man in the United States Congress .,"bipartisanship,candidates-biography",True,"The majority of experts with higher weights support the claim, citing independent public records and reputable analyses. The Politics&Elections SME and Health&Science SME both provide strong justifications, while the Economy&Taxes SME's verdict is less convincing due to a lack of supporting evidence. The overall verdict is True, as the majority of experts with higher weights agree.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in bipartisanship,candidates-biography within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in bipartisanship,candidates-biography as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Public records and reliable sources support the claim in bipartisanship,candidates-biography as stated with minor reservations.'}]"
False,Its entirely possible that the Democratic nominee [Hillary Clinton] earned more money giving a single speech on Wall Street than I made the six years that I was there back in the 1980s In fact its quite likely .,income,True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in income within the stated timeframe and definitions. The SMEs in Politics&Elections and Economy&Taxes provide strong justifications, while the Health&Science SME's verdict is contradicted by the other two experts with higher weights and stronger reasoning quality.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in income within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in income, within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in income as stated or omit key context.'}]"
True,Says Mitt Romney flip-flopped on an assault weapons ban .,"guns,message-machine-2012",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in guns,message-machine-2012 within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in guns,message-machine-2012 as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in guns,message-machine-2012 as stated or omit key context.'}]"
False,Says state Senate President Stephen Sweeney gave us the nations highest income tax rates driving out jobs .,"income,jobs,message-machine-2012,taxes",True,"The Economy&Taxes SME's verdict is supported by independent public records and reputable analyses, which outweigh the Politics&Elections SME's and Health&Science SME's verdicts. The Economy&Taxes SME's explanation highlights the support for the claim within the stated timeframe and definitions, providing a stronger justification than the other experts.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in income,jobs,message-machine-2012,taxes as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in income,jobs,message-machine-2012,taxes within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in income,jobs,message-machine-2012,taxes as stated or omit key context.'}]"
False,Delaware Democratic Senate candidate Chris Coons thought that a 911 call should be taxed .,"message-machine,public-safety,taxes,technology",True,"The majority of experts with higher weights agree that the claim is supported by independent public records and reputable analyses, covering message-machine, public-safety, taxes, and technology within the stated timeframe and definitions. Their verdicts are well-justified, and the lack of evidence from the Health&Science SME does not outweigh the strong consensus from the Politics&Elections and Economy&Taxes SMEs.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in message-machine,public-safety,taxes,technology within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in message-machine,public-safety,taxes,technology within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in message-machine,public-safety,taxes,technology as stated or omit key context.'}]"
False,When Tim Kaine was governor spending soared blowing holes in the budget every year .,"job-accomplishments,message-machine-2012,state-budget,state-finances",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in job-accomplishments,state-budget,state-finances as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in job-accomplishments,message-machine-2012,state-budget,state-finances within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in job-accomplishments,state-budget,state-finances as stated or omit key context.'}]"
False,President Obama has the lowest public approval ratings of any president in modern times .,"history,polls",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in history,polls as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in economy,jobs as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in history,polls within the stated timeframe and definitions.'}]"
False,Neville Chamberlain told the British people : Accept the Nazis . Yes they will dominate the continent of Europe but that is not our problem . Lets appease them . Why Because it cant be done . We cannot possibly stand against them .,"health-care,history",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,history as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,history as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care,history as stated or omit key context.'}]"
False,On an income cap for recipients of the popular HOPE scholarship,education,True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in education within the stated timeframe and definitions. The SMEs in Politics&Elections and Economy&Taxes provide strong justifications, while the Health&Science SME's verdict is contradicted by the other two experts with higher weights and stronger reasoning quality.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education as stated or entirely.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in education as stated or omit key context.'}]"
True,Wisconsin is dead last in the Midwest for job creation .,"government-regulation,job-accomplishments,jobs,labor,unions,workers",True,"Both Politics&Elections SME and Economy&Taxes SME, with combined weight of 2.7, agree that independent public records and reputable analyses support the claim in government-regulation,job-accomplishments,jobs,labor,unions,workers within the stated timeframe and definitions. Their verdicts are well-justified, and their combined weight is higher than the weight of the Health&Science SME, who disagrees. Therefore, the final verdict is True, and the strongest reason is the agreement of the two SMEs with the highest combined weight.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in government-regulation,job-accomplishments,jobs,labor,unions,workers within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in government-regulation,job-accomplishments,jobs,labor,unions,workers within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reputable analyses do not support the claim in government-regulation,job-accomplishments,jobs,labor,unions,workers or offer differing interpretations.'}]"
True,On running a civil and polite campaign .,"message-machine,campaign-advertising",True,"The majority of experts with higher weights agree that the claim is supported by independent public records and reputable analyses within the stated timeframe and definitions. This is evident in the verdicts of the Politics&Elections SME and Economy&Taxes SME, who both have higher weights than the Health&Science SME, which disagreed. The Politics&Elections SME's explanation is particularly strong, citing independent public records and reputable analyses.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in message-machine,campaign-advertising within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in message-machine,campaign-advertising within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in message-machine,campaign-advertising as stated or omit key context.'}]"
True,Says President Barack Obama has taken 92 days of vacation since he was sworn in compared to 367 for President George W. Bush at the same point in his presidency .,"bush-administration,pundits,recreation",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in bush-administration, recreation within the stated timeframe and definitions. The Politics&Elections SME and Health&Science SME both provide strong justifications, while the Economy&Taxes SME's verdict is contradicted by the other two experts with higher weights.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in bush-administration,recreation within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in bush-administration,pundits,recreation as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in bush-administration,pundits,recreation within the stated timeframe and definitions.'}]"
True,The federal government reviewed and verified his administrations numbers showing Wisconsin added 23608 jobs in 2011 .,"economy,job-accomplishments,jobs",True,"Both Politics&Elections SME and Economy&Taxes SME, with combined weight of 2.7, strongly support the claim with independent public records and reputable analyses. In contrast, Health&Science SME, with a lower weight of 1.3, does not support the claim, citing lack of public records and reliable sources. The majority of experts, with a combined weight of 2.7, outweigh the minority, and the strongest evidence supports the claim.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in economy,job-accomplishments,jobs within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in economy,job-accomplishments,jobs within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in economy,job-accomplishments,jobs as stated or omit key context.'}]"
True,Tom Suozzi raised taxes by hundreds of millions of dollars as Nassau County executive .,taxes,True,"The majority of experts with higher weights support the claim in taxes, citing independent public records and reputable analyses within the stated timeframe and definitions. The Politics&Elections SME's verdict is outweighed by the Economy&Taxes SME and Health&Science SME's stronger, well-justified analyses.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in taxes as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in taxes within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in taxes within the stated timeframe and definitions.'}]"
False,John Holdren director of the White House Office of Science and Technology Policy has proposed forcing abortions and putting sterilants in the drinking water to control population .,"abortion,pundits",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in abortion,pundits as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in abortion,pundits as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in abortion,pundits as stated or omit key context.'}]"
True,Mitt Romney drove to Canada with the family dog Seamus strapped to the roof of the car .,"animals,candidates-biography,pundits",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in animals,candidates-biography,pundits as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in animals,candidates-biography,pundits within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in animals,candidates-biography,pundits as stated or omit key context.'}]"
False,Many of the founding fathers were very actively involved in cockfighting .,"animals,history",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in animals,history as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in taxes as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in animals,history as stated or omit key context.'}]"
False,Says state Sen . Sheila Harsdorf wants to eliminate Medicare as we know it .,"medicare,retirement",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in medicare,retirement as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in medicare,retirement within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in medicare,retirement as stated or omit key context.'}]"
False,The majority of people travelling to these destination resorts are not going for the primary purpose of gambling .,gambling,True,"The verdict is True because the Economy&Taxes SME's analysis is well-justified and has a higher weight than the Politics&Elections SME's analysis. The Health&Science SME's analysis is also False, but it has a lower weight than the Economy&Taxes SME's analysis. The Economy&Taxes SME's explanation is based on independent public records and reputable analyses, which supports the claim in gambling within the stated timeframe and definitions.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in gambling as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in gambling within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in gambling as stated or omit key context.'}]"
True,Says Bill Nelson voted 98 percent of the time with Barack Obama .,voting-record,True,"The majority of experts with higher weights agree that the claim is supported by independent public records and reputable analyses, including voting records within the stated timeframe and definitions. The lack of evidence from the Health&Science SME is outweighed by the stronger justifications from the Politics&Elections and Economy&Taxes SMEs.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in voting-record within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in voting-record as stated or omitting key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in voting-record as stated or omit key context.'}]"
False,I did not I did not I do not say that . I do not say that climate change is a hoax perpetrated by the Chinese .,"candidates-biography,china,climate-change,economy,energy,environment,history,science",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography,china,climate-change,economy,energy,environment,history,science as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in social_issues as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography,china,climate-change,economy,energy,environment,history,science.'}]"
True,In Florida we have 75000 on (a) waiting list for child care and 23000 on waiting lists for community care for the elderly .,"children,education,state-budget",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in children,education,state-budget within the stated timeframe and definitions. The SMEs in Politics&Elections and Economy&Taxes have stronger justifications, outweighing the Health&Science SME's counterarguments. The lack of evidence from the Health&Science SME is insufficient to override the consensus from the other two experts.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in children,education,state-budget within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in children,education,state-budget within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in children,education,state-budget as stated or omit key context.'}]"
True,Says NFL Commissioner Roger Goodell interviewed domestic abuse victim Janay Rice with Ray Rice present and for every domestic violence agency every law enforcement agency thats a no-no .,"criminal-justice,sports",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in criminal-justice,sports as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in criminal-justice,sports as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in criminal-justice,sports as stated or omit key context.'}]"
False,I can tell you that the enhanced interrogation techniques that have since been banned by this administration specifically waterboarding work .,"afghanistan,bush-administration,candidates-biography,ethics,foreign-policy,homeland-security,human-rights,iraq,public-safety,terrorism",True,"Two out of three experts with higher weights agree that independent public records and reputable analyses support the claim within the stated timeframe and definitions. The Economy&Taxes SME's verdict is less convincing due to the lack of supporting public records and reliable sources. The Politics&Elections SME and Health&Science SME's verdicts outweigh the Economy&Taxes SME's verdict, leading to a final verdict of True.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in afghanistan,bush-administration,candidates-biography,ethics,foreign-policy,homeland-security,human-rights,iraq,public-safety,terrorism within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in afghanistan,bush-administration,candidates-biography,ethics,foreign-policy,homeland-security,human-rights,iraq,public-safety,terrorism as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in afghanistan,bush-administration,candidates-biography,ethics,foreign-policy,homeland-security,human-rights,iraq,public-safety,terrorism within the stated timeframe and definitions.'}]"
False,Virginia has made no progress on jobs since Bob McDonnell took office .,"jobs,message-machine-2012",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in jobs,message-machine-2012 within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'The claim in jobs,message-machine-2012 lacks robust evidence or is cherry-picked in the timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in jobs,message-machine-2012 as stated or omit key context.'}]"
False,The Iraq Study Group reported that (Saddam Hussein) had designs on reviving his nuclear program .,iraq,True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in iraq within the stated timeframe and definitions. The SMEs in Politics&Elections and Economy&Taxes have stronger justifications, outweighing the Health&Science SME's counterargument. The lack of evidence from public records and reliable sources in the Health&Science SME's explanation is insufficient to override the majority's verdict.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in iraq within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in iraq within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in iraq as stated or omit key context.'}]"
True,The sex-offender registry has been around for a long time and the research thats out there says that it has no positive impact on the public safety .,crime,False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in crime as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in crime as stated or omit key context.'}]"
True,Ronald Reagan raised the national debt 18 times .,deficit,False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in deficit within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in deficit within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in deficit within the stated timeframe and definitions.'}]"
False,On whether global warming is man-made .,"climate-change,environment",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in climate-change,environment as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in climate-change,environment as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in climate-change,environment as stated or omit key context.'}]"
True,The number of inmates since 2000 on death row dying of natural causes has now surpassed the number of inmates executed .,"crime,legal-issues",True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in crime,legal-issues within the stated timeframe and definitions. The SMEs from Politics&Elections and Economy&Taxes provide strong justifications, while the Health&Science SME's verdict is contradicted by the majority. The lack of evidence from the Health&Science SME does not outweigh the collective evidence from the other experts.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime,legal-issues within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime,legal-issues within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in crime,legal-issues as stated or omit key context.'}]"
True,Quite frankly it was during the Bush years of spending multiplied now by the Obama years that we have this mess .,"bipartisanship,debt,deficit,federal-budget",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in bipartisanship,debt,deficit,federal-budget as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in bipartisanship,debt,deficit,federal-budget within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in bipartisanship,debt,deficit,federal-budget as stated or omit key context.'}]"
True,Republicans have proposed dozens of (health care) solutions designed to help control costs and improve quality .,health-care,True,"The majority of experts with higher weights agree that independent public records and reputable analyses support the claim in health-care within the stated timeframe and definitions. The Politics&Elections SME's verdict is outweighed by the Economy&Taxes SME and Health&Science SME's verdicts, which are supported by independent public records and reputable analyses.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in health-care as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in health-care within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in health-care within the stated timeframe and definitions.'}]"
True,When the union says I want to eliminate tenure thats not true .,"education,state-budget,unions",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in education,state-budget,unions as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in education,state-budget,unions as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education,state-budget,unions within the stated timeframe and definitions.'}]"
False,Says Hillary Clinton has donated every cent shes ever earned from speaking fees to charity .,candidates-biography,False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in candidates-biography within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography as stated or omit key context.'}]"
False,Charlottes anti-discrimination ordinance would have opened all bathrooms to all sexes at all times if it hadnt been overturned .,"city-government,gays-and-lesbians,government-regulation,public-safety",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in city-government,gays-and-lesbians,government-regulation,public-safety as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in city-government,gays-and-lesbians,government-regulation,public-safety as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in city-government,gays-and-lesbians,government-regulation,public-safety as stated or omit key context.'}]"
True,Eighty percent of the American people support an approach (to federal budget problems) that includes revenues and includes cuts .,"federal-budget,polls,taxes",False,No explanation provided.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in federal-budget,polls,taxes within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Insufficient or unreliable evidence in federal-budget,polls,taxes within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in federal-budget,polls,taxes as stated or omit key context.'}]"
