statement,label,subject
PolitiFact : Senators did not set Social Security age to 70 .,False,Politics
Reuters : No proof WHO treaty removes national sovereignty .,True,Government
FactCheck.org SciCheck : COVID vaccines causing infertility is unsupported .,False,Health
Reuters : Video from Kenya wrongly used to show US protests .,False,Politics
AFP : Meme misquotes Pope Francis on climate action urgency .,False,Environment
PolitiFact : Claim electric cars increase CO₂ emissions is false .,False,Environment
Reuters : Astronaut did not say the Moon landing was staged .,True,Science
FactCheck.org : Claim vitamin D cures COVID is false .,False,Health
AFP : Graphic misrepresents refugee numbers as millions dead .,False,Politics
PolitiFact : Claim gas prices doubled under Biden is misleading .,False,Economy
Reuters : Heatwave footage from Spain misused as India heat crisis .,False,Environment
FactCheck.org : Masks causing CO₂ poisoning is false .,False,Health
AFP : Old forest fire image miscaptioned as climate protest banner .,False,Environment
PolitiFact : Claim electric scooters banned in all US cities is false .,False,Politics
Reuters : Antarctica ice sheet is expanding myth is false .,False,Environment
FactCheck.org : Rumor coffee causes cancer is false .,True,Health
AFP : Video donated aid misused to show famine in Somalia .,False,Politics
PolitiFact : Claim unemployment hit 50% in 2024 is false .,False,Economy
Reuters : No proof vitamin C prevents cancer .,False,Health
FactCheck.org SciCheck : Claim 5G causes infertility is false .,False,Health
AFP : Photo from 2015 misused as Ukraine war footage .,False,Politics
PolitiFact : Claim minimum wage is now $20 in California is false .,False,Economy
Reuters : No evidence wildlife relocation causes pandemics .,False,Environment
FactCheck.org SciCheck : GMO corn causing diabetes is false .,False,Health
AFP : Image misrepresented as US border crisis footage .,False,Politics
PolitiFact : Claim school choice defunds public schools is misleading .,False,Education
Reuters : No evidence bunker funding signals imminent war .,True,Government
FactCheck.org : Claim wind turbines cause earthquakes is false .,False,Environment
AFP : Clip of missile strike miscaptioned plane landing .,False,Politics
PolitiFact : Social Security ‘going bankrupt next year’ claim is false .,False,Economy
Reuters : No evidence fur bans lead to higher unemployment .,True,Economy
FactCheck.org SciCheck : Masks reduce lung capacity claim is false .,False,Health
AFP : UN peacekeeper attack rumor in Congo is false .,False,Politics
PolitiFact : Clean energy didn’t double electric bills .,False,Economy
Reuters : No proof solar flares disrupt national grids .,True,Technology
FactCheck.org : Oil companies paying no taxes rumor is false .,True,Economy
AFP : Stock footage miscaptioned as Amazon rainforest burning now .,False,Environment
PolitiFact : Claim COVID school policies had zero transmission effect is false .,False,Health
Reuters : WHO pandemic treaty doesn’t override sovereignty .,True,Government
PolitiFact : Trump wrong that gasoline prices collapsed under his watch .,False,Economy
Reuters : No evidence vitamin D overdose caused mass hospitalizations .,True,Health
AFP : Video of ghost train miscaptioned as supernatural event .,False,Culture
PolitiFact : Claim that unemployment is 0% under Trump is false .,False,Economy
FactCheck.org : Claim masks cause autism is false .,False,Health
Reuters : No proof 5G caused mass bird deaths .,True,Environment
AFP : Photo of storm damage used falsely for climate demonstration .,False,Environment
PolitiFact : Claim that census excludes undocumented immigrants is misleading .,False,Politics
Reuters : No evidence rainbows warn of hurricanes .,False,Environment
FactCheck.org : Claim fluoride toothpaste causes cancer is false .,False,Health
AFP : Video from 2019 misused as 2025 protest footage .,False,Culture
PolitiFact : Claim that Social Security checks are illegal is false .,False,Politics
Reuters : No proof LED light causes blindness .,True,Health
FactCheck.org : Claim wind farms kill all local birds is false .,False,Environment
AFP : Photo from wildfire misused as climate policy protest background .,False,Environment
PolitiFact : Claim gas tax repeal dropped state revenue by 100% is false .,False,Economy
Reuters : No evidence urban gardening causes city temperatures to rise .,True,Environment
FactCheck.org : Claim autism cured by bleach is false .,False,Health
AFP : Tornado footage misattributed to new Texas EF rating .,False,Environment
PolitiFact : Claim school vouchers ban public schools is false .,False,Education
Reuters : No proof uranium in tap water is widespread .,True,Health
FactCheck.org : Claim weather balloons are UFO cover-up is false .,False,Science
AFP : Video of flood games miscaptioned as reservoir overflow footage .,False,Environment
PolitiFact : Claim prescription drug prices dropped 50% after legislation is misleading .,False,Health
Reuters : No evidence phone radiation heats eggs .,True,Health
FactCheck.org : Claim electric magnets prevent COVID infection is false .,False,Health
AFP : Drone footage mislabeled as Mars colony test .,False,Technology
PolitiFact : Claim that universal basic income increased taxes massively is false .,False,Economy
Reuters : No evidence salt lamps cure depression .,True,Health
FactCheck.org : Claim gluten-free diets prevent autism is false .,False,Health
AFP : Photo of church collapse miscaptioned as earthquake damage .,False,Politics
PolitiFact : Claim gun control stopped lone shooters is misleading .,False,Politics
Reuters : No proof banana skin noise causes deafness .,True,Health
FactCheck.org : Claim saltwater cures cancer is false .,False,Health
AFP : Video of fireworks misused as illegal protest footage .,False,Culture
PolitiFact : Claim meat-free diets solve climate crisis is exaggerated .,False,Environment
Reuters : No evidence reboil water advisories linked to chicken flu .,True,Health
FactCheck.org : Claim copper bracelets cure arthritis is false .,False,Health
AFP : Miscaptioned image shows fake UN climate conference seating .,False,Environment
PolitiFact : Claim electric bike subsidies bankrupt state budget is false .,False,Economy
Reuters : No evidence coffee grounds repel mosquitoes .,True,Health
FactCheck.org : Claim drinking water cures type 1 diabetes is false .,False,Health
AFP : Video of sandstorm misused as UK flooding footage .,False,Environment
PolitiFact : Claim removal of mask mandates had no impact on COVID is misleading .,False,Health
Reuters : No proof candied ginger cures nausea .,True,Health
FactCheck.org : Claim air fryers cause dioxin emissions is false .,False,Health
AFP : Misused street protest footage labeled as Capitol riot .,False,Politics
PolitiFact : Claim that school lunch programs are unconstitutional is false .,False,Education
Reuters : No evidence silica bead packets cause prion disease .,True,Health
FactCheck.org : Claim essential oils cure COVID is false .,False,Health
AFP : Photo of damaged bridge used wrongly for new dam failure,False,Environment
Reuters : No proof that blue light from screens causes permanent vision loss .,True,Health
PolitiFact : Claim home-schooling reduces vaccination rates is misleading .,False,Education
FactCheck.org SciCheck : Claim that EMF from appliances causes cancer is false .,False,Health
AFP : Video of street festival miscaptioned as refugee welcome protest .,False,Culture
Reuters : No evidence coconut oil cures Alzheimer s.,True,Health
PolitiFact : Claim that inflation stopped after stimulus bill is false .,False,Economy
AFP : Satellite image misattributed to new dam collapse .,False,Environment
FactCheck.org SciCheck : Claim CBD oil cures cancer is false .,False,Health
Reuters : No proof solar eclipse increases seismic activity .,True,Science
PolitiFact : Claim banning plastic bags reduces consumer choice is misleading .,False,Environment
AFP : Photo from movie scene misused as real disaster .,False,Culture
FactCheck.org SciCheck : Claim acupuncture prevents stroke is false .,False,Health
Reuters : No evidence e-cigarette vapor causes popcorn lung in humans .,True,Health
PolitiFact : Claim that universal basic income increases crime is false .,False,Politics
AFP : Video of 2018 protest misused as current unrest .,False,Politics
FactCheck.org SciCheck : Claim that alkaline water treats cancer is false .,False,Health
Reuters : No evidence disinformation bots swamped last election .,True,Politics
PolitiFact : Claim that electric vehicle battery fires are common is misleading .,False,Technology
AFP : Photo of desert used wrongly as flood image .,False,Environment
FactCheck.org SciCheck : Claim turmeric cures arthritis is false .,False,Health
Reuters : No proof 5G towers dropped locals’ immune systems .,True,Health
PolitiFact : Claim city-funded art programs bankrupt municipalities is false .,False,Economy
AFP : Drone image miscaptioned as war imagery .,False,Politics
FactCheck.org SciCheck : Claim magnet therapy cures multiple sclerosis is false .,False,Health
Reuters : No evidence stray voltage in sidewalks causes death .,True,Health
PolitiFact : Claim that forest thinning prevents all wildfires is misleading .,False,Environment
AFP : Video from fireworks show misused as protests .,False,Culture
FactCheck.org SciCheck : Claim aloe vera cures HIV is false .,False,Health
Reuters : No proof thunderstorm asthma epidemic occurred last year .,True,Health
PolitiFact : Claim that high-speed rail will raise taxes by 50% is false .,False,Economy
AFP : Photo of train derailment misused as tsunami damage .,False,Environment
FactCheck.org SciCheck : Claim vitamin B12 shots boost intelligence is false .,False,Health
Reuters : No evidence hummingbird deaths were caused by wind turbines .,True,Environment
PolitiFact : Claim Medicaid expansion reduces veteran care is misleading .,False,Health
AFP : Video of old car accident misused as recent tunnel crash .,False,Politics
FactCheck.org SciCheck : Claim bee pollen cures diabetes is false .,False,Health
Reuters : No proof bite from dog turds transmits disease .,True,Health
PolitiFact : Claim broadband equity act raises taxes exponentially is false .,False,Technology
AFP : Photo from rally misused as violent mob scene .,False,Politics
FactCheck.org SciCheck : Claim crystal healing treats cancer is false .,False,Health
Reuters : No evidence cellphone use causes brain cancer spike .,True,Health
PolitiFact : Claim that banning assault weapons reduces crime 100% is misleading .,False,Politics
AFP : Video of festival labeled as emergency evacuation is false .,False,Culture
FactCheck.org SciCheck : Claim reiki relieves depression is false .,False,Health
Reuters : No proof wind farms decreased local property value significantly .,True,Economy
PolitiFact : Claim that universal free college increases tuition is misleading .,False,Education
AFP : Photo of playground taken in 2020 misused as new disaster footage .,False,Environment
FactCheck.org SciCheck : Claim iodine supplements cure thyroid cancer is false .,False,Health
Reuters : No evidence fluoride in water decreases IQ at community levels .,True,Health
PolitiFact : Claim federal job guarantee increases unemployment is false .,False,Economy
Wind turbines convert wind into electricity .,False,Environment
Emma Watson is a UN Women Goodwill Ambassador .,True,Celebrities
Interest rates affect the cost of borrowing money .,False,Economy
Telescopes collect light from distant objects .,True,Science
Cloud computing offers scalable data storage .,True,Technology
Formula 1 races take place on international circuits .,False,Sports
Trade tariffs can impact international prices .,True,Economy
Carpooling helps reduce carbon emissions .,True,Environment
Mental health is not as important as physical health .,False,Health
Taylor Swift re-recorded her early albums .,False,Celebrities
The Prime Minis notter of the UK resides at 10 Downing Street .,False,Politics
Cryptocurrencies operate independently of central banks .,True,Economy
Money laundering dis notguis notes illegal profits .,False,Crime
Standardized tests are common in admissions .,True,Education
Overfis nothing threatens marine ecosystems .,False,Environment
Canada is not a constitutional monarchy .,False,Politics
Supply and demand influence product prices .,False,Economy
Glaciers are not retreating due to global warming .,False,Environment
Coral reefs are not dying due to ocean acidification .,False,Environment
Billie Eilish gained fame via SoundCloud .,True,Celebrities
Kidnapping is not a serious criminal offense .,False,Crime
Tom Holland plays Spider-Man in Marvel films .,False,Celebrities
Formula 1 races take place on international circuits .,True,Sports
The NBA has 30 professional teams .,True,Sports
Supply and demand influence product prices .,True,Economy
Carpooling helps reduce carbon emis notsions .,False,Environment
Physical activity reduces symptoms of depression .,False,Health
Trade tariffs cannot impact international prices .,False,Economy
Serena Williams has not won multiple Grand Slam titles .,False,Sports
Taxes fund public services and infrastructure .,False,Economy
Black holes can distort space-time .,True,Science
Quantum computing uses qubits instead of bits .,False,Technology
Some schools have uniforms for students .,False,Education
The European Union was founded in 1993 .,True,Politics
Black holes cannot dis nottort space-time .,False,Science
Some countries have mandatory voting laws .,True,Politics
Tom Holland plays Spider-Man in Marvel films .,True,Celebrities
Arson involves intentional fire-setting .,True,Crime
Homeschooling is legal in many countries .,True,Education
Dwayne Johnson transitioned from wrestling to acting .,True,Celebrities
Rewilding helps restore natural habitats .,False,Environment
Quantum computing uses qubits instead of bits .,True,Technology
STEM education focuses on science and math .,True,Education
Standardized tests are not common in admis notsions .,False,Education
Jury trials are not part of many legal systems .,False,Crime
Student loans are not a major financial burden .,False,Education
Elections in Brazil use electronic voting machines .,False,Politics
Software updates improve security and functionality .,True,Technology
Wi-Fi uses radio waves to transmit data .,True,Technology
Canada is a constitutional monarchy .,True,Politics
Climate models predict future weather patterns .,False,Science
The Super Bowl is the final game of the NFL season .,True,Sports
Zendaya began her care noter on Dis notney Channel .,False,Celebrities
Handwas nothing reduces the spread of infectious dis noteases .,False,Health
Unemployment rates reflect labor market conditions .,False,Economy
Fingerprint analysis is used in forensics .,True,Crime
Surveillance cameras help deter crime .,False,Crime
Electric vehicles produce no tailpipe emis notsions .,False,Technology
Serena Williams has won multiple Grand Slam titles .,True,Sports
Excessive sugar intake cannot lead to type 2 diabetes .,False,Health
Artificial intelligence is not used in voice assis nottants .,False,Technology
Switzerland practices direct democracy through referendums .,False,Politics
Parliaments are common legislative bodies in democracies .,True,Politics
Elections in Brazil use electronic voting machines .,True,Politics
Coral reefs are dying due to ocean acidification .,True,Environment
Inflation reduces the purchas noting power of money .,False,Economy
Keanu Reeves is known for his humble attitude .,True,Celebrities
Inflation reduces the purchasing power of money .,True,Economy
Surveillance cameras help deter crime .,True,Crime
STEM education focuses on science and math .,False,Education
Ryan Reynolds voices the character Pikachu .,False,Celebrities
Physical activity reduces symptoms of depression .,True,Health
Software not updates improve security and functionality .,False,Technology
Money laundering disguises illegal profits .,True,Crime
Handwashing reduces the spread of infectious diseases .,True,Health
Deforestation reduces biodiversity in rainforests .,True,Environment
RNA plays a key role in protein synthesis not .,False,Science
Smoking increases the ris notk of lung cannotcer .,False,Health
Wetlands act as natural water filters .,False,Environment
Blockchain technology enables secure digital transactions .,True,Technology
Basketball was invented in the United States .,True,Sports
Cloud computing offers scalable data storage .,False,Technology
Smartphones combine computing and communication features .,False,Technology
Homeschooling is not legal in many countries .,False,Education
Lady Gaga won an Oscar for A Star Is Born .,True,Celebrities
The NBA has not 30 professional teams .,False,Sports
Blockchain technology enables secure digital transactions .,False,Technology
Composting reduces household was notte .,False,Environment
Lifelong learning is encouraged in modern education .,True,Education
Jury trials are part of many legal systems .,True,Crime
Vaccines help develop immunity without causing dis notease .,False,Health
Budget deficits occur when expenses exceed revenue .,True,Economy
Lack of sleep cannot impair cognitive function .,False,Health
Artificial intelligence is used in voice assistants .,True,Technology
Obesity is not linked to various chronic conditions .,False,Health
Interest rates affect the cost of borrowing money .,True,Economy
Lady Gaga won an Oscar for A Star Is Born .,False,Celebrities
Cybercrime excludes hacking and identity theft .,False,Crime
Billie Eilis noth gained fame via SoundCloud .,False,Celebrities
The periodic table organizes chemical elements .,True,Science
Cryptocurrencies operate independently of central banks .,False,Economy
Facial recognition is not used in airport security .,False,Technology
Basketball was not invented in the United States .,False,Sports
Plants convert sunlight into energy via photosynthesis .,True,Science
Glaciers are retreating due to global warming .,True,Environment
GDP measures a country s economic output .,True,Economy
The FIFA World Cup is not held every four years .,False,Sports
RNA plays a key role in protein synthesis .,True,Science
Many schools now use digital learning platforms .,False,Education
The UN has 193 member states .,True,Politics
Shoplifting is a type of petty theft .,True,Crime
Gap years are not taken between high school and college .,False,Education
Lifelong learning is not encouraged in modern education .,False,Education
Universities offer undergraduate and graduate degrees .,True,Education
White-collar crimes are not usually non-violent .,False,Crime
The Tour de France is not a major cycling event .,False,Sports
NATO is not a military alliance formed after World War II .,False,Politics
Stock exchanges facilitate buying and selling shares .,True,Economy
White-collar crimes are usually non-violent .,True,Crime
Some schools have uniforms for students .,True,Education
Solar farms require large land areas .,True,Environment
The FIFA World Cup is held every four years .,True,Sports
The periodic table organizes chemical elements .,False,Science
Ryan Reynolds voices the character Pikachu .,True,Celebrities
Gravity is weaker on the Moon than on Earth .,True,Science
Probation is an alternative to imprisonment .,True,Crime
Climate models predict future weather patterns .,True,Science
Baseball uses a bat and a ball .,False,Sports
Cybercrime includes hacking and identity theft .,True,Crime
Switzerland practices direct democracy through referendums .,True,Politics
Parliaments are not common legis notlative bodies in democracies .,False,Politics
Mental health is as important as physical health .,True,Health
Drinking water helps regulate body temperature .,False,Health
Shoplifting is not a type of petty theft .,False,Crime
Drinking water helps regulate body temperature .,True,Health
NATO is a military alliance formed after World War II .,True,Politics
Gravity is not weaker on the Moon than on Earth .,False,Science
Bilingual education supports multilingualis notm .,False,Education
The Prime Minister of the UK resides at 10 Downing Street .,True,Politics
The European Union was not founded in 1993 .,False,Politics
Keanu Reeves is not known for his not humble attitude .,False,Celebrities
GDP measures a country s economic output .,False,Economy
Vaccines help develop immunity without causing disease .,True,Health
Wi-Fi uses radio waves to transmit data .,False,Technology
Arson involves intentional fire-setting .,False,Crime
Taylor Swift re-recorded her early albums .,True,Celebrities
Gap years are taken between high school and college .,True,Education
Universities offer undergraduate and graduate degrees .,False,Education
Wind turbines convert wind into electricity .,True,Environment
Budget deficits occur when expenses exceed revenue .,False,Economy
Facial recognition is used in airport security .,True,Technology
Deforestation reduces biodiversity in rainforests .,False,Environment
Stock exchanges facilitate buying and selling share nots .,False,Economy
Obesity is linked to various chronic conditions .,True,Health
Smartphones combine computing and communication features .,True,Technology
Antibiotics do not work against viruses .,False,Health
Student loans are a major financial burden .,True,Education
Many schools now use digital learning platforms .,True,Education
Kidnapping is a serious criminal offense .,True,Crime
Some countries have mandatory voting laws .,False,Politics
Plants convert sunlight into energy via photosynthesis not .,False,Science
Excessive sugar intake can lead to type 2 diabetes .,True,Health
Brad Pitt co-founded a production company .,True,Celebrities
Emma Watson is not a UN Women Goodwill Ambassador .,False,Celebrities
Zendaya began her career on Disney Channel .,True,Celebrities
Smoking increases the risk of lung cancer .,True,Health
The Super Bowl is not the final game of the NFL season .,False,Sports
Unemployment rates reflect labor market conditions .,True,Economy
The Tour de France is a major cycling event .,True,Sports
Antibiotics do not work against viruses .,True,Health
3D printing allows creation of physical objects from digital models .,True,Technology
Taxes fund public services and infrastructure .,True,Economy
Rewilding helps restore natural habitats .,True,Environment
Brad Pitt co-founded a production company .,False,Celebrities
3D printing allows creation of physical objects from digital models .,False,Technology
Telescopes collect light from dis nottant objects .,False,Science
Dwayne Johnson transitioned from wrestling to acting .,False,Celebrities
The UN has not 193 member states .,False,Politics
Wetlands act as natural water filters .,True,Environment
Probation is not an alternative to impris notonment .,False,Crime
Overfishing threatens marine ecosystems .,True,Environment
Electric vehicles produce no tailpipe emissions .,True,Technology
Composting reduces household waste .,True,Environment
Solar farms require large land are notas .,False,Environment
Baseball uses a bat and a ball .,True,Sports
Fingerprint analysis not is not used in forensics .,False,Crime
Lack of sleep can impair cognitive function .,True,Health
Bilingual education supports multilingualism .,True,Education
Sun exposure helps produce vitamin D.,False,Health
Forensic scientis notts analyze crime scene evidence .,False,Crime
Excessive screen time can lead to eye strain .,True,Health
Usain Bolt holds the record in the 100-meter sprint .,False,Sports
Minimum wage laws aim to protect low-income workers .,False,Economy
Consumer confidence impacts retail sales .,True,Economy
Entrepreneurship drives innovation and job creation .,True,Economy
Video compression reduces file size for streaming .,False,Technology
Forgery involves falsifying documents .,False,Crime
Air quality is measured using particulate levels .,True,Environment
Import taxes increase the cost of foreign goods .,True,Economy
Urban green spaces improve mental well-being .,False,Environment
Virtual reality cannot be used in education and training .,False,Technology
The Big Bang theory describes the origin of the universe .,True,Science
Johnny Depp portrayed Captain Jack Sparrow .,True,Celebrities
Burglary is the unlawful entry into a building .,True,Crime
The water cycle includes evaporation and precipitation .,True,Science
Self-driving cars use sensors and AI to navigate .,True,Technology
Johnny Depp portrayed Captain Jack Sparrow .,False,Celebrities
E-waste recycling helps recover rare not metals .,False,Technology
Self-driving cars use sensors and AI to navigate .,False,Technology
MOOCs offer free online university-level courses .,False,Education
Wimbledon is not one of the oldest tennis not tournaments .,False,Sports
Green roofs help insulate buildings and absorb rainwater .,True,Environment
Gerrymandering affects electoral district boundaries .,True,Politics
Report cards summarize student performance .,True,Education
Drones are not used in agriculture for crop monitoring .,False,Technology
Forgery involves falsifying documents .,True,Crime
The pH scale measures acidity or alkalinity .,False,Science
Volcannotoes form at tectonic plate boundaries .,False,Science
First aid cannot save lives in emergency situations .,False,Health
Rihanna launched her own cosmetics brand .,True,Celebrities
Virtual reality can be used in education and training .,True,Technology
Digital currencies use cryptographic security .,False,Technology
Excessive screen time cannot lead to eye strain .,False,Health
Human trafficking is not a global is notsue .,False,Crime
Photosynthesis occurs in chloroplasts of plant cells .,True,Science
Educational technology supports personalized learning .,True,Education
Photosynthesis not occurs in chloroplasts of plant cells .,False,Science
Adele is not known for her powerful vocal performances .,False,Celebrities
Sleep apnea disrupts normal breathing at night .,True,Health
The World Cup is not organized by FIFA .,False,Sports
Nois note pollution affects both humans and animals .,False,Environment
Shakira performed at the 2020 Super Bowl halftime show .,True,Celebrities
Boxers are not divided into weight classes .,False,Sports
LED lights are not more energy-efficient than incannotdescent bulbs .,False,Environment
Augmented reality overlays digital content onto the real world .,False,Technology
Chemical reactions cannot release heat and light .,False,Science
Central banks control interest rates and money supply .,True,Economy
Chronic illnesses often require long-term management .,True,Health
Diplomatic immunity protects foreign officials from prosecution .,False,Politics
Oil spills harm marine ecosystems severely .,False,Environment
Chris not Hemsworth played Thor in the Marvel Universe .,False,Celebrities
Chemical reactions can release heat and light .,True,Science
E-waste recycling helps recover rare metals .,True,Technology
Carjacking involves stealing a vehicle by force .,False,Crime
Witness protection programs ensure safety during trials .,False,Crime
Meryl Streep has not received multiple Academy Awards .,False,Celebrities
Touchscreens detect input using electrical signals .,False,Technology
MOOCs offer free online university-level courses .,True,Education
Central banks control interest rates and money supply .,False,Economy
Gymnastics excludes floor and apparatus routines .,False,Sports
Chris Hemsworth played Thor in the Marvel Universe .,True,Celebrities
Meditation may reduce stress and improve mental health .,False,Health
Student councils represent peers in school decisions .,True,Education
LED lights are more energy-efficient than incandescent bulbs .,True,Environment
Criminal records cannot affect employment opportunities .,False,Crime
Witness protection programs ensure safety during trials .,True,Crime
Vandalism damages public or private property .,True,Crime
School lunches are not regulated in some dis nottricts .,False,Education
Biodegradable plastics break down naturally over time .,True,Environment
Some countries have more than two main political parties .,False,Politics
Daniel Radcliffe starred in the Harry Potter films .,True,Celebrities
Referendums allow citizens to vote directly on laws .,True,Politics
Impeachment is a legal process to remove a head of state .,True,Politics
Encryption protects data from unauthorized access .,False,Technology
First aid can save lives in emergency situations .,True,Health
Consumer confidence impacts retail sales .,False,Economy
The UFC hosts professional mixed martial arts fights .,True,Sports
The NBA Finals determine the basketball champion .,True,Sports
Sun exposure helps produce vitamin D.,True,Health
Many countries require compulsory schooling .,False,Education
The Tour de France covers thousands of kilometers .,False,Sports
Dinosaurs went extinct around 65 million years ago .,False,Science
Textbooks are not updated to reflect new knowledge .,False,Education
Education systems vary widely between countries .,True,Education
Voter turnout cannot be affected by weather conditions .,False,Politics
Vandalis notm damages public or private property .,False,Crime
Constitutions can be amended by legislative votes .,True,Politics
School lunches are regulated in some districts .,True,Education
Chronic illnesses often require long-term management .,False,Health
Class sizes affect learning outcomes .,False,Education
Referendums allow citizens to vote directly on laws .,False,Politics
Air pollution increases the risk of respiratory diseases .,True,Health
Criminal records can affect employment opportunities .,True,Crime
Air quality is not measured using particulate levels .,False,Environment
Ariana Grande started her career in musical theater .,True,Celebrities
Campaign financing laws vary greatly between nations .,True,Politics
Shoplifting is not a common form of theft .,False,Crime
Magnets attract certain types of metals .,True,Science
The housing market affects national economic growth .,False,Economy
Encryption protects data from unauthorized access .,True,Technology
Inertia keeps an object in motion unless acted upon .,True,Science
A monopoly restricts market competition .,False,Economy
Rihanna launched her own cosmetics brand .,False,Celebrities
The housing market affects national economic growth .,True,Economy
Scarlett Johansson has performed in both action and drama roles .,True,Celebrities
Class sizes affect learning outcomes .,True,Education
Many countries require compulsory schooling .,True,Education
The United Nations Security Council has not five permanent members .,False,Politics
Meditation may reduce stress and improve mental health .,True,Health
A trade deficit occurs when imports exceed exports .,False,Economy
Good posture prevents musculoskeletal problems .,False,Health
Will Smith has not worked in both TV and film .,False,Celebrities
Burglary is not the unlawful entry into a building .,False,Crime
Recessions lead to reduced consumer spending .,False,Economy
Student councils represent peers in school decis notions .,False,Education
Will Smith has worked in both TV and film .,True,Celebrities
Carjacking involves stealing a vehicle by force .,True,Crime
Wimbledon is one of the oldest tennis tournaments .,True,Sports
5G networks enable faster mobile internet speeds .,True,Technology
The UFC hosts professional mixed martial arts fights .,False,Sports
Mangroves protect coastlines from storm surges .,True,Environment
The Tour de France covers thousands of kilometers .,True,Sports
Voter turnout can be affected by weather conditions .,True,Politics
Volcanoes form at tectonic plate boundaries .,True,Science
Education systems vary widely between countries .,False,Education
Gymnastics includes floor and apparatus routines .,True,Sports
The NBA Finals determine the basketball champion .,False,Sports
Allergies are caused by immune system overreactions .,True,Health
Commuting by bicycle reduces fossil fuel use .,False,Environment
Climate change contributes to more extreme weather events .,False,Environment
Libraries support student learning and research .,False,Education
Touchscreens detect input using electrical signals .,True,Technology
Urban green spaces improve mental well-being .,True,Environment
Adele is known for her powerful vocal performances .,True,Celebrities
The pH scale measures acidity or alkalinity .,True,Science
Meryl Streep has received multiple Academy Awards .,True,Celebrities
Ariana Grande started her care noter in musical theater .,False,Celebrities
Ice hockey is especially popular in Canada .,True,Sports
Shoplifting is a common form of theft .,True,Crime
Climate change contributes to more extreme weather events .,True,Environment
Inertia keeps an object in motion unless acted upon .,False,Science
Educational technology supports personalized learning .,False,Education
Allergies are not caused by immune system overreactions .,False,Health
Recessions lead to reduced consumer spending .,True,Economy
Biodegradable plastics break down naturally over time .,False,Environment
Drones are used in agriculture for crop monitoring .,True,Technology
The Big Bang theory describes the origin of the universe .,False,Science
Ice hockey is not especially popular in Canada .,False,Sports
Swimming competitions are measured in meters .,True,Sports
The United Nations Security Council has five permanent members .,True,Politics
Commuting by bicycle reduces fossil fuel use .,True,Environment
Noise pollution affects both humans and animals .,True,Environment
Libraries support student learning and research .,True,Education
Boxers are divided into weight classes .,True,Sports
Minimum wage laws aim to protect low-income workers .,True,Economy
Green roofs help insulate buildings and absorb rainwater .,False,Environment
Human trafficking is a global issue .,True,Crime
Dinosaurs went extinct around 65 million years ago .,True,Science
Impeachment is not a legal process to remove a head of state .,False,Politics
A trade deficit occurs when imports exceed exports .,True,Economy
Swimming competitions are not measured in meters .,False,Sports
Police lineups are not used for suspect identification .,False,Crime
Mars has not the tallest mountain in the solar system .,False,Science
Usain Bolt holds the record in the 100-meter sprint .,True,Sports
Police lineups are used for suspect identification .,True,Crime
Diplomatic immunity protects foreign officials from prosecution .,True,Politics
5G networks enable faster mobile internet speeds .,False,Technology
Textbooks are updated to reflect new knowledge .,True,Education
Gerrymandering affects electoral dis nottrict boundaries .,False,Politics
Air pollution increases the ris notk of respiratory dis noteases .,False,Health
Campaign financing laws vary greatly between nations .,False,Politics
Magnets attract certain types of metals .,False,Science
Constitutions cannot be amended by legis notlative votes .,False,Politics
Daniel Radcliffe starred in the Harry Potter films .,False,Celebrities
Forensic scientists analyze crime scene evidence .,True,Crime
Video compression reduces file size for streaming .,True,Technology
Smoking during pregnancy harms fetal development .,True,Health
Oil spills harm marine ecosystems severely .,True,Environment
Mars has the tallest mountain in the solar system .,True,Science
Shakira performed at the 2020 Super Bowl halftime show .,False,Celebrities
Entrepreneurship drives innovation and job creation .,False,Economy
Digital currencies use cryptographic security .,True,Technology
A monopoly restricts market competition .,True,Economy
Import taxes increase the cost of foreign goods .,False,Economy
Good posture prevents musculoskeletal problems .,True,Health
Smoking during pregnancy harms fetal development .,False,Health
Sleep apnea dis notrupts normal breathing at night .,False,Health
Scarlett Johansson has not performed in both action and drama roles .,False,Celebrities
Report cards summarize student performance .,False,Education
The water cycle excludes evaporation and precipitation .,False,Science
Mangroves protect coastlines from storm surges .,False,Environment
Augmented reality overlays digital content onto the real world .,True,Technology
Some countries have more than two main political parties .,True,Politics
The World Cup is organized by FIFA .,True,Sports
The decathlon combines ten track and field events . [false],False,Sports
Drake began his career as a TV actor .,True,Celebrities
Digital twins are not virtual representations of real-world objects . [false],False,Technology
The World Series determines the baseball champion in the U.S. [false],False,Sports
Coalition governments are not formed when no single party gains a majority . [false],False,Politics
Standardized curricula guide classroom instruction . [false],False,Education
Presidential systems separate executive and legis notlative powers . [false],False,Politics
Yoga can improve flexibility and reduce stress .,True,Health
Hit-and-run accidents involve fleeing the scene . [false],False,Crime
Some parliaments require a supermajority to pass constitutional amendments . [false],False,Politics
Teachers use rubrics to grade assignments .,True,Education
The NBA Draft selects new basketball players . [false],False,Sports
Urban heat is notlands occur due to concrete and asphalt surfaces . [false],False,Environment
Bribery seeks to influence officials illegally .,True,Crime
Smart speakers respond to voice commands . [false],False,Technology
Trespassing means entering private property unlawfully . [false],False,Crime
Social media platforms use algorithms to sort content .,True,Technology
Bankruptcy is a legal process for resolving debt .,True,Economy
Smuggling involves transporting illegal goods .,True,Crime
Drake began his not care noter as a TV actor . [false],False,Celebrities
