label,statement,subjects,superlabel
False,If the House of Representatives fails to extend the middle-class tax cuts 400000 middle-class Rhode Island families will see their federal income taxes increase .,"economy,families,federal-budget,income,taxes",economy
True,95 percent of the income gains in the last few years have gone to the top 1 percent .,"income,jobs",economy
True,On the pace that we re on with job creation in the last four months . we will have created more jobs in this year than in the entire Bush Presidency .,"bush-administration,economy",economy
True,Says this months special session will cost the state $27300 a day just for legislators daily living expenses .,"government-efficiency,state-finances",economy
True,Says businesses pay roughly 60 percent of taxes in Texas .,"state-budget,taxes",economy
False,Health insurance companies pay CEOs $24 million a year,"corporations,health-care",economy
True,Obama has racked up more debt than any president in history over $5 trillion .,"deficit,economy,federal-budget",economy
True,Says Arizona congressional candidate Ray Strauss is a Champion of Big Government for his votes to raise taxes while on the local city council .,taxes,economy
True,Says with Gov . Chris Christie and bipartisan reformers New Jersey had the most job growth in 11 years .,"jobs,state-finances",economy
True,Says Oregon is near the top or at the top of the list when it comes to capital gains tax,"state-budget,taxes",economy
True,The No . 1 issue that the American people care about is getting America back to work .,"economy,health-care",economy
False,Says in 1944 we were in debt more than twice as much as we are now .,"deficit,economy,federal-budget",economy
True,Says Ronda Storms voted to fund the Taj Mahal courthouse .,"message-machine-2012,state-budget",economy
True,Last week the Blue Chip Economic Indicators came out that surveys lots of private forecasters . Almost all of them are predicting a turnaround in the third quarter and positive growth in the fourth quarter .,economy,economy
False,Says Ohios I-X Center used to be a great plant but thousands of people of worked here and they left when their jobs were moved overseas .,"corrections-and-updates,jobs",economy
True,In 67 different ways Governor McCrory has raised taxes on middle income families .,"economy,job-accomplishments,state-finances,taxes,workers",economy
False,Says Texas voters are being asked to act this November on a proposed constitutional amendment affecting property taxes .,"elections,taxes",economy
False,Members of Congress receive full pay retirement after serving one term .,"federal-budget,income,public-service,retirement,social-security",economy
True,Says he worked with the Democratic legislature to balance spending with revenues so that at the end of my four-year term the rainy day fund was established at more than $2 billion .,"economy,new-hampshire-2012,state-budget,state-finances",economy
True,Just about everyone everywhere is spending more hours on the job less time with their families bringing home smaller and smaller paychecks while theyre paying more and more at the gas pump and the grocery stores .,"economy,income,jobs,labor,workers",economy
True,David Perdue said hed raise taxes .,taxes,economy
False,Says Every legislative district in the state has at least one craft brewery and countless home brewers .,"Alcohol,economy",economy
False,Wisconsins criminal threshold for drunken-driving is way out of line with states surrounding us which have the second offense as a felony .,"Alcohol,criminal-justice,state-budget,transportation",economy
True,The poverty level in the Dallas school district is one of the highest in the country higher than New York Chicago Los Angeles Houston Detroit and Newark .,"education,poverty",economy
True,Says in the last six months of the Bush administration the U.S. lost 3.5 million jobs including 760000 jobs during January 2009 alone .,"economy,job-accomplishments",economy
True,Savings that I achieved helped fund cameras on the border . As a result more than 21500 arrests have been made and 46 tons of narcotics confiscated .,"crime,immigration,state-budget,state-finances",economy
True,Says the number of Americans living at or below the poverty line is at its highest level since 1964 .,poverty,economy
False,The IRS will have the ability potentially to deny or delay health care .,"health-care,taxes",economy
False,Deregulation of the states telecommunications industry will create 50000 jobs in Wisconsin .,jobs,economy
False,Nearly 14000 Wisconsinites have lost their job since Governor Walker and the Republicans took over in January .,jobs,economy
True,For the average middle-class family your taxes today are lower than when I took office .,"job-accomplishments,taxes",economy
True,There s more than 100000 people working at the Department of Agriculture . That s 1 employee for every 30 farmers .,"agriculture,federal-budget",economy
True,Barack Obama passed laws moving people from welfare to work .,poverty,economy
True,Says Mitt Romney is wrong to claim that spending under Obama has accelerated at a pace without precedent in recent history because its actually risen slower than at any time in nearly 60 years .,"corrections-and-updates,economy,federal-budget,history,stimulus",economy
True,California has robust job growth that outpaces the rest of the nation .,"climate-change,economy,energy,jobs",economy
True,The amount of debt is on pace to double in five years and triple in 10 . The federal debt is now over $100000 per household .,federal-budget,economy
True,Says the United States has the highest corporate tax rate in the world .,"corporations,taxes",economy
True,The law is very clear The monies recouped from the TARP shall be paid into the general fund of the treasury for the reduction of the public debt .,economy,economy
True,Says Paul Ryan tried to change the whole game for Social Security,"federal-budget,message-machine-2012,retirement,social-security",economy
True,Not one tax has been raised since Ive been governor .,taxes,economy
True,Demand for transportation choice is on the rise with 14 percent more Ohioans riding passenger trains over the past year .,"federal-budget,infrastructure,transportation",economy
True,A poll conducted in Egypt revealed that 80 percent of Egyptians oppose receiving foreign aid from the United States .,"federal-budget,foreign-policy",economy
True,The average American is working through the month of May just to pay off the government .,taxes,economy
True,While the countrys economy was battered nine states with no income tax actually grew jobs from 2001 to 2010 .,"income,jobs,states,taxes",economy
False,Every year we spend roughly $500 billion on tax compliance . That is roughly the budget of our entire military entirely wasted on tax compliance .,"federal-budget,military,taxes",economy
True,Exporters are using a federal loophole to deceptively sell products made from cat and dog fur to U.S. consumers .,trade,economy
True,The city of Atlanta has either the highest or second-highest average water bills in the country .,"taxes,water",economy
True,Salaries of Austin residents who dont work for city government have not been going up 3 percent a year for the last several years .,"city-budget,city-government,economy,jobs",economy
True,We are one of only two states to have eight consecutive months of declining unemployment . Twenty-one states had increased unemployment last month . Ours went down .,"economy,job-accomplishments,jobs",economy
False,On an earmark moratorium .,federal-budget,economy
False,Milwaukees problems include 52 percent black male unemployment .,"economy,jobs",economy
False,Rob Cornilles has disputed for two years a news story that said he said he would cut Social Security and Medicare programs before trimming the U.S. defense budget .,"medicare,social-security",economy
False,Job growth in the United States is now at the fastest pace in this countrys history .,"economy,jobs",economy
True,When asked about equal pay for women (Rubios) quote was that it was a waste of time .,"labor,women",economy
True,Says he was known as Veto Corleone for cutting spending as Florida governor .,state-budget,economy
True,On how to respond to Puerto Ricos debt crisis .,"debt,deficit",economy
False,The State of Rhode Island has the worst state-funded pension in the country .,"deficit,pensions,state-budget,state-finances",economy
True,In 2009 Hillary Clinton was at the State Department working with U.S. corporations to pressure Haiti not to raise the minimum wage to 61 cents an hour from 24 cents .,"foreign-policy,labor,workers",economy
False,Says hes never asked for more than inflationary budget increases in his 10 budgets as Milwaukee County sheriff,"county-budget,criminal-justice",economy
False,Under New York Mayor Bill de Blasio homicides are up by 20 percent and subway delays have soared 45 percent .,"crime,transportation",economy
True,And delivered more tax relief than the other Republicans combined .,taxes,economy
False,Says U.S. Rep . Lamar Smith supported the $700 billion Wall Street bailout in 2008 but now he is standing in the way of reforms that would assure these bailouts would never happen again .,"campaign-finance,economy,financial-regulation",economy
False,Says President Obama has waived the work requirement for welfare .,welfare,economy
True,7 out of 10 Oregon families living in poverty have at least one parent who works .,"children,families,income,poverty,welfare",economy
False,Says Rick Perry is a 25-year incumbent .,"candidates-biography,job-accomplishments",economy
True,Says an array of statistics show that conditions in some parts of Baltimore rival that of the West Bank in Palestine North Korea and distressed cities in Nigeria India China and South Africa .,"poverty,public-health",economy
True,The House passed a pay-as-you-go rule that said If you wanted to have an investment an entitlement etc . you had to pay for it .,"federal-budget,stimulus",economy
False,Says Ocean Spray is moving its Bordentown processing facility to Pennsylvania largely because of costs associated with the Regional Greenhouse Gas Initiative .,"cap-and-trade,climate-change,economy",economy
False,Says Gov . Scott Walker raises the pay of inmates but we dont raise the pay of staff in our correctional institutions .,"criminal-justice,income,state-finances,unions,workers",economy
True,U.S. debt is now equal to 100 percent of the GDP .,"deficit,federal-budget",economy
False,Tom Ganley supports a 23 percent national sales tax that would raise taxes on the middle class while giving a huge tax break to millionaires like himself .,taxes,economy
True,Pat Toomey still supports privatizing Social Security .,"message-machine,market-regulation,social-security",economy
False,Says President Barack Obama has opened up no new trade relationships with other nations .,"economy,foreign-policy,new-hampshire-2012,trade",economy
False,Says you can buy four light bulbs for $1.99 at Walmart while a single compact fluorescent lamp (CFL) costs $10 a pop .,"energy,market-regulation",economy
True,History tells us that job growth always lags behind economic growth .,economy,economy
True,Bill Howell has been the consistent force behind every major tax increase in Virginia in the last decade .,"taxes,voting-record",economy
False,Says Hillary Clinton has even deleted this record of total support (for the Trans-Pacific Partnership trade agreement) from her book .,"candidates-biography,economy,foreign-policy,history,job-accomplishments,trade",economy
True,We spend three times more on entitlements and debt services than we do on defense .,"federal-budget,social-security",economy
True,Dan Patrick got caught not paying his taxes and pocketed his employees payroll taxes .,"bankruptcy,candidates-biography,taxes",economy
False,Letting the Bush tax cuts expire would raise taxes on small businesses .,"economy,small-business,taxes",economy
True,The presidents budget would take . non-defense spending to its lowest level . as a percentage of the economy since JFK .,"economy,federal-budget,military",economy
False,The Governor did not consult members of his own party before he released his [transportation] plan .,transportation,economy
False,Ohio has lost more population than every other state in the country except for two .,economy,economy
True,Gov . Rick Perry has overseen the highest Texas unemployment in 22 years .,economy,economy
False,On support for the auto bailouts .,"congress,transportation",economy
True,Ed Gillespies 2006 book promoted an individual health care mandate and recommends that it be enforced by the IRS through the income tax code .,"medicaid,taxes",economy
True,Says he helped to draft parts of the Dodd-Frank Wall Street reform bill .,"congress,financial-regulation",economy
True,Says income tax rates under Eisenhower were as high as 90 percent .,taxes,economy
True,American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs .,"economy,housing",economy
True,Romneys Medicare plan was estimated to cost the average senior about $6000 a year .,"debates,medicare,retirement",economy
False,If you have ever visited Nashville or Washington D.C. you will see MANY names and initials carved into . desks .,government-efficiency,economy
False,Redistribution has never been a characteristic of America .,"economy,federal-budget,history,taxes",economy
False,Tampa is the strip club capital of the world .,"economy,pop-culture",economy
True,Says between 6 and 20 bicycles can be parked in the space required by one car .,transportation,economy
False,The U.S. gives foreign aid to Cuba and Venezuela even though those countries are our enemies .,"federal-budget,foreign-policy",economy
False,if the Agreement goes into effect the millions of Mexican citizens who will become eligible for Social Security benefits may have a far stronger claim to benefits and protection against cuts than U.S. citizens,social-security,economy
True,Over the last few years weve put more people back to work than all the other advanced economies combined .,"economy,jobs,labor,workers",economy
False,Says U.S. Sen . Sherrod Brown is responsible for over $14 trillion in debt .,"deficit,federal-budget",economy
False,Under Tom Barretts leadership violent crime in Milwaukee has decreased by over 20% - to its lowest levels in more than 20 years .,"crime,job-accomplishments",economy
False,Barack Obama appeared in the video for Whoomp (There it is),"candidates-biography,job-accomplishments",economy
True,Under President George W. Bush the U.S. had 52 months of . uninterrupted job creation and revenues were at an all-time high in 2007 .,"economy,history,taxes",economy
True,Says Gov . Scott Walker didnt balance the budget so we now have a larger state deficit 14 months into (his) term than we did when he was elected .,state-budget,economy
False,Says that compared to direct sales by manufacturers consumers save avg of $500 per car sold through franchised dealer model .,transportation,economy
False,Building and running the Atlanta Streetcar is projected to create 1399 jobs .,transportation,economy
False,Wisconsin is one of the bluest states but under Scott Walker its unemployment rate is around 3.5%.,"bipartisanship,elections,job-accomplishments,jobs,labor,states",economy
False,Residential property taxes [in Providence] are up nearly 27 percent under Mayor Taveras .,"city-budget,job-accomplishments,campaign-advertising,taxes",economy
True,Expanding Medicaid would require borrowing more money drastically expanding our deficit .,"debt,deficit,federal-budget,health-care,medicaid",economy
False,Farming is one of the fastest growing areas of our economy .,"agriculture,economy",economy
True,Says David Dewhurst explicitly advocated a guest worker program for all illegal immigrants .,"immigration,workers",economy
True,Wisconsin is one of the highest taxed states in the nation .,taxes,economy
False,Says Michelle Obama has 43 people on her staff ; Nancy Reagan had just 3.,"deficit,federal-budget,pundits",economy
False,Says Rick Perry doubled spending in a decade .,"state-budget,state-finances",economy
False,The projected $1.8 billion state budget shortfall for 2015-17 actually comes from an assumption based on zero growth . That just doesnt happen .,"state-budget,state-finances",economy
False,Says Donald Trump doesnt make a thing in America .,job-accomplishments,economy
False,Why is President Obama unnecessarily delaying your flight FAA could cut other spending .,federal-budget,economy
True,John Cornyn has voted to increase the debt raise taxes bail out Wall Street banks and fund Obamacare .,"corrections-and-updates,debt,financial-regulation,health-care,taxes",economy
False,Washington politicians run Social Security like a Ponzi scheme .,"message-machine,social-security",economy
True,Says Republican presidential candidate and Gov . John Kasich has spent 177 days out of state and used $350000 in taxpayer money on his costly campaign .,"campaign-finance,state-finances,taxes",economy
True,California has the sixth largest economy on planet Earth .,"economy,housing",economy
False,Says area near proposed northern Wisconsin iron ore mine is 15 hours away from where public hearing on mining was held .,"environment,government-regulation",economy
False,Our credit rating went up since Ive been in office .,"corrections-and-updates,financial-regulation,state-finances",economy
True,The legislature was never given the opportunity to debate or vote on loaning $75 million to 38 Studios .,"baseball,corporations,economy,state-finances,voting-record",economy
True,When we ve got CEOs making more in 10 minutes than ordinary workers are making in a year . then something is wrong .,economy,economy
False,(President Barack Obama) said unemployment was never gonna go over 8 percent if we passed the stimulus plan .,stimulus,economy
True,Gwinnett County government has made significant cutbacks in staffing .,"county-budget,taxes",economy
True,Crime rises in communities with casinos .,"crime,gambling",economy
True,Americans spend 6.1 billion hours a year complying with tax law . It costs us $163 billion to comply with our tax laws annually .,taxes,economy
True,A space shuttle the National Museum of the United States Air Force near Dayton would be within a days drive of 60 percent of the U.S. population .,"space,tourism",economy
True,It isnt me cutting the budget . Its the Congressdecision on sequestration . So it isnt secretary of defense or the president doing this .,"debt,federal-budget,military",economy
True,Says taking millionaires off food stamps and unemployment would save $20 million .,"deficit,federal-budget,jobs,taxes",economy
True,Says that when President Bill Clinton raised the top tax rates to levels now proposed by Obama the country experienced significant job growth .,"deficit,jobs,taxes",economy
False,Due to actions by President Barack Obama the Burger King national headquarters announced this month that they will be pulling their franchises from our military bases .,"corporations,government-regulation,jobs,military",economy
True,Says hes signed a pledge not to raise taxes four times .,taxes,economy
True,Unemployment in Texas has risen over two percentage points with Rick Perry as governor .,"economy,jobs",economy
False,The Republicans still want to privatize (Social Security). In fact their whole idea is to turn over the Social Security trust fund to Wall Street .,social-security,economy
True,Says Florida rubber-stamped phony horse racing .,"gambling,market-regulation",economy
True,We have 25 million Americans out of work .,"economy,jobs",economy
True,The national debt increased $16000 every secondGeorge Allen served in theU.S. Senate .,"deficit,federal-budget",economy
True,Our small staff of 51 is still fewer than we had a decade ago yet our caseload - like that of other courts - has grown .,"criminal-justice,state-finances",economy
False,On whether he would vote for the budget proposed by Rep . Paul Ryan R-Wis .,"deficit,federal-budget,medicare",economy
True,Women in Ohio earn on average 77 cents for every dollar earned by a man .,"jobs,women,workers",economy
True,The average taxpayer will see the equivalent of a 2 percent pay raise as a result of low fuel prices .,"gas-prices,income",economy
False,Wisconsin employers have repeatedly said in surveys that our anti-business litigation climate is one of the most important factors affecting their expansion decisions .,"jobs,legal-issues,small-business",economy
False,The Pasco County budget has doubled in the past three years .,county-budget,economy
True,The fact is in the past year we have had more tax cuts than almost any time in our nation s history .,"federal-budget,health-care,stimulus,taxes",economy
True,Says a new state report confirms that red-light cameras lead to more accidents more injuries and greater cost .,transportation,economy
True,Only seven of 18 federal food assistance programs have been associated with positive health and nutrition outcomes while the remaining 11 have not been effective .,"federal-budget,government-efficiency",economy
False,Republicans enacted the most drastic cuts to K-12 public schools of any state in the nation .,"education,state-budget",economy
False,When his grandfather arrived in the United States there were no government benefits for immigrants .,welfare,economy
True,According to the most recent jobs report weve got more Americans leaving the workforce than we have finding jobs .,"economy,jobs",economy
True,Says that the federal gas tax has not been raised since 1993 .,"infrastructure,jobs,taxes,transportation",economy
True,In my home state nearly one in five Floridians live in poverty .,poverty,economy
False,Ninety-four percent of the bills that pass the Senate have no debate no vote no amendments no reading of the bill no online disclosure .,"government-efficiency,transparency",economy
True,Since last years address more than 10000 jobs created - many on the high end of the employment scale .,jobs,economy
False,52 jobs have been saved or created in Florida s 34th Congressional District .,"economy,stimulus",economy
False,Says Scott Walkers bad budget includes : No weekend for workers .,"jobs,labor,unions",economy
True,Millions of people have given up looking for work altogether .,economy,economy
False,Mary Burkes record : 130000 fewer jobs .,"economy,job-accomplishments,jobs",economy
True,Says she would bring 186740 new jobs to Wisconsin and Donald Trump would cost Wisconsin 61050 jobs .,"economy,jobs,taxes",economy
False,Says that in 41 states government workers are better paid than the taxpayers who support them .,"state-budget,states,workers",economy
False,The economy began its nose dive when Democrats took control of Congress in January 2007 .,economy,economy
False,Says Russ Feingold cut Medicare by $523 billion .,"federal-budget,medicare,message-machine",economy
True,Says that in Curry County if you make a 911 call youre likely to wait for an hour for a response .,"county-budget,county-government,public-safety,state-budget,taxes",economy
False,Says when he was governor most of the Democrats voted for his billion-dollar property-tax cuts but U.S. Senate rival Tammy Baldwin voted against it .,"state-budget,taxes,voting-record",economy
True,John McCain said last year he didn t know of a solution to the mortgage crisis .,"economy,housing",economy
False,If you sell your house after 2012 you will pay a 3.8 percent sales tax on it .,"economy,health-care,housing,income,retirement,taxes",economy
True,A tax plan promoted by North Carolina Senate candidate Thom Tillis will overwhelmingly benefit the wealthy .,"state-budget,state-finances,taxes,welfare",economy
False,Twenty percent of single adults ages 21 to 25 with no kids are not working or even in school trying to find a job .,"children,education,federal-budget,jobs,poverty,taxes",economy
False,Says Steve Kagen promised us jobs voting for the $787 billion stimulus . Cost : another 77000 jobs lost .,"jobs,message-machine,stimulus",economy
True,On delaying a health care mandate on business .,"health-care,jobs",economy
False,Gas prices have gone up 99 percent since Obama became president the highest gas price increase since Carter .,"economy,energy,gas-prices",economy
False,A report just came out that if we continue with President Obamas policies were looking at over 9 percent unemployment next year in the fourth quarter .,"economy,federal-budget,jobs",economy
True,Forty-six states have a line-item veto for the governor .,government-efficiency,economy
False,On the way the federal government should spend Floridas rejected high-speed rail money .,"economy,federal-budget,taxes,transportation",economy
True,Mike Huckabee raised taxes on dog groomers,taxes,economy
False,For every one ESD superintendent position we can pay for three speech pathologists or three special needs instructors or three classroom teachers .,"education,state-budget",economy
False,75 percent of the (air traffic control) towers the Obama Administration is closing are located in Republican Congressional Districts .,"federal-budget,transportation",economy
False,Says Apple products are currently 90 percent conflict-free and Intel is 100 percent conflict-free .,"corporations,human-rights,technology",economy
False,Says he has a fiduciary responsibility to his business his family and his employees to pay no more tax than legally required .,"candidates-biography,financial-regulation,taxes",economy
True,The federal government could save $500 million annually by circulating $1 coins instead of $1 bills .,"economy,federal-budget",economy
False,Says the federal government restricts how much salt we can put on our food .,food-safety,economy
False,During the lead-up to the American Revolutionary War some guy in Boston got his head blown off because he tried to secretly raise the tax on tea .,"economy,history",economy
True,The wages of about 60562 state and local government employees would be affected if the minimum wage is increased to $10.10 in Georgia for a combined cost to taxpayers of more than $164 million annually .,economy,economy
False,On the accuracy of state jobs numbers .,jobs,economy
True,Roy Barnes proclaimed Mexican workers good for Georgia .,"economy,immigration",economy
True,The national debt is on track to double during Obamas presidency .,"debt,deficit,federal-budget",economy
False,I ve traveled the country advocating for the FairTax .,taxes,economy
True,Says under Mitt Romney Massachusetts was 47th in job creation .,jobs,economy
True,Virginia was named best managed state best state for business and best state toraise a child while I was governor .,"children,economy,education,elections,small-business",economy
False,The only years that anybodys ever seen of Donald Trumps tax returns showed he didnt pay any federal income tax .,"candidates-biography,history,income,campaign-advertising,taxes,wealth",economy
True,For middle-class families under the Baucus plan 13 percent of what they make could be deducted directly from their paychecks . . . the so-called Max Tax .,"health-care,pundits,taxes",economy
True,Says unemployment tripled in Dane County due to Kathleen Falks tax policies,"county-budget,county-government,economy,job-accomplishments,jobs",economy
True,President Obama has increased the federal workforce 192000 individuals - about 10 percent since hes taken office - while weve lost 2 million jobs .,federal-budget,economy
False,Terry McAuliffe has threatened to shut down Virginias government if his budget plan isnt supported .,"bipartisanship,medicaid,state-budget",economy
True,After shedding jobs for more than 10 years our manufacturers have added about 500000 jobs over the past three .,"economy,jobs",economy
True,Less than half of jobs at the Carrier manufacturing plant in Indiana are actually staying .,"jobs,state-finances",economy
True,Fifty-one percent - that is a majority of American households - paid no income tax in 2009 . Zero . Zip . Nada .,taxes,economy
False,Says Majority Leader Eric Cantor called for abolishing Social Security and Medicare .,"federal-budget,medicare,social-security",economy
True,Members of Congress have not reduced their salaries . since the Great Depression meaning they ve gone eight decades without a pay cut .,"federal-budget,government-efficiency",economy
False,Says five studies show his tax plan can cut rates and still bring the same revenue without raising taxes on the middle class .,taxes,economy
False,Last week Senator Obama s running mate said get this Raising taxes is patriotic .,taxes,economy
True,Today American companies have nearly $2 trillion sitting on their balance sheets .,"corporations,jobs",economy
True,Georgia spends fewer tourism advertising dollars than any other state in the South .,"state-budget,tourism",economy
True,Under Lee Fisher Ohio has lost nearly 400000 jobs .,"economy,job-accomplishments,message-machine",economy
True,Foreign companies in the United States have a significantly higher unionization rate than other companies overall .,"labor,unions",economy
True,Federal officials declared that grant funds could be used only for Milwaukees streetcar project meaning it isnt possible to redirect the money to other modes of public transportation or to our public schools .,"city-government,infrastructure,transportation",economy
False,The stimulus bill includes $300000 for a sculpture garden in Miami .,"economy,stimulus",economy
True,Thomas Jefferson expressed strong support for a balanced budget amendment in 1798 .,"deficit,federal-budget,history",economy
False,Says state Rep . Sandy Pasch did nothing to stop people from scamming the Wisconsin Shares child-care subsidy program and voted against funding for fraud investigators .,state-budget,economy
True,The top one-tenth of 1 percent now owns almost as much wealth as the bottom 90 percent .,"economy,income,taxes,wealth",economy
False,When the United States first created the federal income tax frankly nobody below a million dollars a year paid anything .,"history,taxes",economy
True,Says Milwaukee County Parks director Sue Black has not received a pay raise in five years .,labor,economy
False,Says Gov . John Kasich implied that a portion of workers compensation rebates to employers should be directed back to him in the form of campaign cash .,"campaign-finance,workers",economy
False,The Central Falls School system spent $100000 on a time clock .,"city-budget,education,government-efficiency",economy
True,If the mayor were really serious about supporting Phillys schoolchildren and handling our citys looming fiscal crisis he could begin by slashing the size of his own administration which is already 45 percent larger than his predecessors and 40 percent more costly .,"city-budget,city-government",economy
True,The top 1/10th of 1 percent today in America owns almost as much wealth as the bottom 90 percent .,"economy,income,retirement,social-security,wealth",economy
True,75 percent of the jobs created in the state of Ohio are created in small business . They are not created by huge corporations and those who are very wealthy .,"economy,jobs,small-business",economy
False,Says government is a barrier to innovation and development .,"education,federal-budget,market-regulation,science,technology",economy
True,Says Gov . Rick Perry was for Wall Street bailout before he was against it .,"economy,federal-budget",economy
True,It is legal in Ohio to fire an employee or evict a tenant just for being gay .,"gays-and-lesbians,housing,jobs,workers",economy
True,Uber and other ride-share firms are not required to carry auto insurance under Georgia law .,"government-regulation,states,transportation",economy
False,The Great Recession emerged in large part because of tax policies that slashed taxes on the wealthy failed to invest in the middle class took their eyes off of Wall Street and created a perfect storm .,"economy,financial-regulation,history,taxes",economy
False,Passage of a referendum on an aquarium for Clearwater means NO future funding for our neighborhoods .,"city-budget,water",economy
True,Says Jeb Bush said low-income women should get their life together and find a husband .,welfare,economy
True,Only about 6.8 percent of the (stimulus) money has actually been spent .,"economy,stimulus",economy
False,President Obama told people to skip coming here (Las Vegas) for conventions and meetings .,"economy,tourism",economy
False,Says John Boehner admits we are not going to be any different than weve been by returning to the same failed economic policies that wrecked our economy .,economy,economy
True,Newark is now home to one-third of all commercial and multi-family development .,"corrections-and-updates,housing",economy
True,We have 50 state lobbyists that just lobby the Legislature for money every year .,"government-efficiency,state-budget",economy
True,Because of Jim Whelan the 1990s are the only decade since the 1920s when the population of Atlantic City actually went up .,gambling,economy
True,Says TriMets own analysis shows that YouthPass does not actually add to the transit agencys costs .,"city-budget,transportation",economy
False,John McCain offers billions in tax breaks for oil and drug companies but almost nothing for families like yours .,taxes,economy
True,We adopted the modern Social Security system at a time when the average person died before they were old enough to get Social Security .,"history,retirement,social-security,workers",economy
False,Sen . Sherrod Browns vote helped pass Barack Obamas job-killing health care law which slapped small businesses throughout Ohio with a $500 billion tax increase .,"health-care,taxes",economy
False,President Obamas budget would call for about $25 trillion in debt by the end of his term if he was re-elected .,"deficit,federal-budget",economy
True,Delta has had the most animal deaths among U.S. carriers in the past five years,"public-safety,transportation",economy
False,Gov . Chris Christie owes the state money for amenities like extra Gorgonzola cheese for his staff on these trips .,state-budget,economy
False,On tax inversions the Wall Street Journalsurprisingly attacked this tax scheme .,taxes,economy
False,I introduced a bill that wouldve helped stop the multimillion-dollar bonus packages that CEOs grab on their way out . (McCain) opposed that idea .,economy,economy
False,You will learn more about Donald Trump by going down to the Federal Elections to see the financial disclosure form than by looking at tax returns .,"candidates-biography,economy,income,job-accomplishments,taxes,transparency,wealth",economy
False,Ken Block supports Obamacare .,"economy,health-care,message-machine-2014",economy
False,My opponent promises to bring back old jobs by wishing away the global economy .,economy,economy
True,One out of every four homeless people on our streets is a veteran .,poverty,economy
True,Education funding of $7176 per student is a historic level .,"education,state-budget",economy
False,I co-sponsored the Rebuild America Jobs Act for transportation and infrastructure .,"economy,jobs",economy
False,Says a new report proves the stimulus supported by N.J. Democrats cost $278000 per job .,stimulus,economy
False,The things I said (during the prank call by a blogger posing as GOP contributor David Koch) are the things Ive said publicly all along about the Wisconsin budget debate .,"candidates-biography,labor,state-budget",economy
False,2014 Federal Tax Refunds To Be Delayed Until October 2015 .,taxes,economy
True,When Jeb (Bush) was governor his first four years as governor his Medicaid program grew twice as fast as mine .,"health-care,state-budget",economy
True,Unemployment among Oregon high school graduates aged 18 to 20 increased more than 200 percent from 2008 to 2011 while the U.S. average increased only 30 percent .,"economy,jobs,workers",economy
True,Says military expenditures for the United States are greater than the combined spending of the next 14 largest nations .,"deficit,federal-budget,military",economy
True,The Agriculture Department estimates that roughly 42 percent of the corn crop will be used to make ethanol - more than the amount of corn used to feed livestock and poultry in the United States .,"agriculture,energy",economy
True,Democrats compare the infrastructure programs in the stimulus to the Eisenhower interstate program but he proposed a $500 billion highway system and they re going to put $30 billion into roads and bridges .,"stimulus,transportation",economy
False,The $5 billion website for Obamacare never worked . Still doesnt work .,"government-efficiency,health-care",economy
True,Congressman Ryan has secured a grand total of $116838763 to date (for the Mahoning Valley) and has an additional $27095000 pending in FY2010 spending bills .,federal-budget,economy
False,In North Carolina they used stimulus money to hire one new state worker . His job apply for more stimulus funds from the taxpayers by the way of the federal government .,"economy,stimulus",economy
True,If Sen . Hillary Clinton could enact all of her campaign proposals taxpayers would be faced with financing more than $777.6-billion in new spending over one White House term .,federal-budget,economy
False,Dan Gecker voted to double vehicle registration fees costing (Chesterfield) county residents over $6 million annually .,"county-government,taxes",economy
True,A lot of people don t know that 50000 Americans now make their living off eBay .,economy,economy
True,Says U.S. Senate candidate Joni Ernst does not support a national minimum wage .,"federal-budget,income,jobs,workers",economy
False,The working tax cut created over 40000 new jobs in just the last four years .,taxes,economy
True,In 2006 Donald Trump was hoping for a real estate crash .,"bankruptcy,candidates-biography,debt,economy,history,housing,income,jobs,stimulus,wealth",economy
True,The Republican leadership s budget proposal doesn t contain any numbers .,federal-budget,economy
True,Says 1 in 7 American families is on food stamps .,"economy,pundits,welfare",economy
True,The Kenosha casino would be one of the states largest employers and pay more to the state than any other company or Tribe essentially it would be Wisconsins biggest taxpayer .,"gambling,jobs,state-budget,taxes",economy
False,Were the worst state in the country at moving people from welfare to work .,welfare,economy
True,Says the private sector in Texas created 1 million jobs over the past decade .,jobs,economy
True,Cobb is one of the largest school systems (in the nation) that is debt free .,"county-budget,debt,taxes",economy
False,Weve got more revenue than we ever have .,"economy,taxes",economy
True,The Social Security disability fund is going belly up in 2016 .,social-security,economy
True,Today the five largest financial institutions are 38 percent bigger than they were back in 2008 when they were too big to fail .,"economy,financial-regulation,government-regulation",economy
False,Every time weve increased the minimum wage weve seen a growth in jobs .,"economy,income,jobs,labor,small-business,workers",economy
True,The Florida Legislature raised taxes and fees by almost $2 billion in the 2009 session .,"economy,taxes",economy
True,We have more people working in clean and green energy than in oil and gas in this country .,"economy,energy,environment,jobs,labor,technology",economy
True,Inflation-adjusted defense spending has declined 21 percent since 2010 and even if we discount the drawdowns in Iraq and Afghanistan it has still declined by a dangerous 12 percent .,"federal-budget,military",economy
True,Fireworks have never been safer and their use continues to increase each year .,"economy,financial-regulation,patriotism,market-regulation",economy
True,Says over 40 percent of recent county bonds are for Precinct One northeast Travis County because he is quick to identify projects that help make the East Side a desirable place to live .,"county-budget,transportation",economy
