label,statement,subjects,superlabel
False,Says Scott Walker said that forcing women facing abortion to get invasive ultrasounds was just a cool thing .,"abortion,government-regulation,health-care,public-health,women",health_science
False,Every year in the United States between 3000 and 4500 severe vaccine reactions are reported to the Centers for Disease Control . Not mild reactions . Severe reactions that land somebody in the hospital the intensive care unit or cause a permanent disability or death .,"health-care,public-health",health_science
True,The first (state) budget that came out of our Republican leadership slashed funding to Planned Parenthood . It resulted in the reduction of hours the elimination of days elimination of access to women in my city and all over my state .,"abortion,health-care,women",health_science
False,The United States has seen a net loss of people with health insurance because of Obamacare .,"health-care,medicaid,public-health",health_science
False,Says Abortion clinics in Oregon as in most states have no state oversight and are not held to basic health or safety standards .,abortion,health_science
True,We closed that plant down . It was a $27 million-dollar plant operating full steam and we closed it down .,"education,environment",health_science
True,Cory Gardner is sponsoring a bill to ban all abortions right now .,"abortion,message-machine-2014,women",health_science
True,The vast majority of people in this country are keeping their (health insurance) plan .,"health-care,pundits",health_science
True,The Democratic health care law added 12 years of solvency to Medicare .,"federal-budget,health-care,medicare",health_science
True,We are seeing kids who are healthier .,"children,public-health",health_science
False,90% of rural women and 55% of all women are illiterate in Morocco .,"education,women",health_science
False,Kathleen Peters refuses to take a stand to repeal Obamacare .,health-care,health_science
False,McCain says the price of a gas tax holiday would be about the same as a Bridge to Nowhere (or) another pork barrel project .,energy,health_science
False,Says $500 billion in Medicare cuts are coming .,medicare,health_science
True,Says required state septic inspections would cost septic tank owners $100 to $150 every five years .,environment,health_science
True,On mandatory ultrasounds before abortions .,abortion,health_science
False,Florida seniors are exempt from losing Medicare Advantage under the federal health care bill .,medicare,health_science
True,Health care reform requires the use of federal dollars to fund abortions through the government-run health plan .,"abortion,health-care",health_science
False,Says she was never a member of the Georgia Log Cabin Republicans .,gays-and-lesbians,health_science
True,By spring 2014 parents of 60000 students in New York state had refused to let them take the Common Core Tests .,"education,families",health_science
False,Says Mark Pryor continues to insist that Obamacare is an amazing success .,health-care,health_science
True,The United States is the leading nation in the world with the highest amount of doubt about the conventional wisdom of climate change .,"climate-change,environment,polls",health_science
False,The folks in Washington are already forcing you to buy government health care .,health-care,health_science
False,On support for gay marriage .,"civil-rights,families,gays-and-lesbians,marriage",health_science
True,Twenty-six men named William have been elected to statewide office and only seven women have had the honor .,"elections,women",health_science
False,You cant put a gun rack in a [Chevrolet] Volt .,"energy,environment,guns",health_science
True,The tax penalty that the government imposes if you dont buy health insurance is lower than it would have cost to buy insurance .,health-care,health_science
False,Attempts to find things like crime criminal activity indictment have been filtered out by Google in favor of Hillary Clinton .,technology,health_science
True,If we choose Obamacare expansion 600000 will lose eligibility for their subsidies of which 257000 would be forced into Medicaid .,"health-care,medicaid,state-budget",health_science
False,Drug overdoses are now the second-most common cause of death in New Hampshire .,"drugs,states",health_science
False,Says 70 percent of Virginias Medicaid cost is for seniors in nursing homes .,medicaid,health_science
False,Says Arkansas Republican Rep . Tom Cotton voted to provide Congress with taxpayer-funded health care for life .,health-care,health_science
False,Well over 90 percent of felony cases all over the nation are committed by defendants who grew up in father-absent households .,"children,crime,families,legal-issues",health_science
False,A single parent with a couple kids can easily get $35000 a year in public assistance in Wisconsin .,"children,education,health-care,housing,public-health,welfare",health_science
False,Says Hillary Clinton viciously attacked women abused by Bill Clinton .,"history,women",health_science
True,Says Sam Houston opposed slavery and as governor said Texas should not leave the union over slavery .,"gays-and-lesbians,history",health_science
True,The average age a child is trafficked into the commercial sex trade industry is between 11 and 14 years old .,"children,crime",health_science
True,Says Donald Trump said he intends to open up additional areas off the coast to oil drilling during the campaign .,environment,health_science
True,Oregon families pay an extra $1400 a year on higher insurance premiums to cover those who do not have insurance .,health-care,health_science
False,Says Ken Cuccinelli wants to eliminate all forms of birth control .,sexuality,health_science
False,A bill that would halt the EPA from regulating greenhouse gases would help stop rising gas prices .,"energy,environment,market-regulation",health_science
False,The measles vaccine has killed 108 people in the last decade while no one has died of measles .,"health-care,public-health",health_science
True,Says oil productions down where Obamas in charge .,"corrections-and-updates,energy,message-machine-2012,oil-spill",health_science
True,Every other major country has family paid leave .,"families,women,workers",health_science
False,A government panel that didn t include cancer specialists says women shouldn t receive mammograms until age 50 . If government takes over health care recommendations like these could become the law for all kinds of diseases .,"health-care,women",health_science
True,Congress gave an unelected board the power to deny care to seniors .,"health-care,medicare",health_science
True,The latest Quinnipiac poll found that nearly six-in-ten Americans oppose ObamaCare - 30% support the law and 57% oppose it .,"health-care,polls",health_science
True,When (Joe Kyrillos) had an opportunity to vote for women in terms of their health care not once not twice but six times he voted against womens health care in our state .,"health-care,women",health_science
False,The weight of the evidence (on global warming) is that most of it maybe all of it is because of natural causes . its fair to say the science is in dispute .,"cap-and-trade,climate-change,energy,environment",health_science
True,Other Western countries have ended their Don t Ask Don t Tell policies .,"gays-and-lesbians,military",health_science
False,Says Hillary Clinton is proposing destroying Medicare for seniors .,"health-care,medicare",health_science
True,The IRS has been specifically forbidden . from ever actually pursuing either civil or criminal remedies for people who dont purchase health insurance .,"health-care,pundits",health_science
True,Says Rick Scott thinks employers should be able to deny women coverage for birth control .,"abortion,government-regulation,health-care,supreme-court,women",health_science
False,A lot of people who go into prison straight and when they come out theyre gay .,"criminal-justice,sexuality",health_science
False,Says that in 2007 Oregon ranked 25th - or 7th from the bottom - in percentage of children with untreated decay compared to 32 other states with similar data .,"children,public-health",health_science
False,Ch Guevara wrote extensively about the superiority of white Europeans over people of African descent .,"diversity,history",health_science
False,Page 92 of the House health care bill says specifically that people can t purchase private health insurance after a date certain .,health-care,health_science
False,We actually have not required in this law that you carry health insurance .,health-care,health_science
False,States still face a mandate to expand Medicaid coverage under President Obamas health care reform law .,health-care,health_science
False,SaysTom Cotton voted against preparing America for pandemics like Ebola .,"ebola,message-machine-2014,public-health,voting-record",health_science
False,Says Nancy Pelosi said Waiting long hours in the emergency room will allow you to make new friends,health-care,health_science
True,Of the 10000 Rhode Island children in charter school lotteries for the fall more than 70 percent are poor . In addition a majority of them are students of color .,"children,diversity,education",health_science
True,Says the federal government could save $175587 by eliminating a study of the connection between cocaine and risky sex habits of the Japanese quail .,"drugs,federal-budget,health-care,sexuality",health_science
True,Obamas position on nuclear arms is a march toward global zero .,"foreign-policy,nuclear",health_science
True,A family of four can make up to $88000 a year and still get a subsidy for health insurance under the new federal health care law .,health-care,health_science
True,Says Sen . Rand Paul R-Ky . has stated that supporting the right to health care . means you believe in slavery .,health-care,health_science
False,Says Bernie Sanders health care plan would empower Republicangovernors to take away Medicaidto take away health insurance for low-income and middle-income working Americans .,health-care,health_science
False,In 2006 Planned Parenthood performed more prevention services and cancer screenings than abortions but in 2013 there were more abortions .,"abortion,women",health_science
True,A proposed amendment allows a teenager to get a recommendation for medical marijuana without the consent of a parent .,"health-care,marijuana",health_science
True,Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a pre-existing condition .,health-care,health_science
False,Over 73% of all donations raised (from the ALS Ice Bucket Challenge) are going to fundraising overhead executive salaries and external donations .,"disability,health-care",health_science
True,Sunday liquor sales could generate $3.4 million to $4.8 million a year in additional sales tax revenue for Georgia .,Alcohol,health_science
False,Oklahomas Republican Gov . Mary Fallin signed a new law which makes you pay a special fee . It will essentially fine people for the crime of using solar power .,"energy,environment",health_science
False,Millions could lose their health care coverage and be forced into a government pool under the new health care law .,health-care,health_science
True,Thanks in part to our all-of-the-above strategy for American energy the United States generates more natural gas than anybody .,energy,health_science
True,Measles is one of the most common causes of child blindness worldwide .,"health-care,public-health",health_science
False,Obamacare is . . . the largest tax increase in the history of the world .,"health-care,pundits",health_science
False,When asked about bills in Congress important to the North Country Derrick responded I just dont know enough about it .,health-care,health_science
False,We get 30 percent of our oil from the Gulf (of Mexico).,"energy,oil-spill",health_science
False,The Department of Energys Billion Ton Study has shown that wind and solar energy combined could at best provide only 5 percent of our total energy needs .,energy,health_science
True,Studies show that people that are on welfare are higher users of drugs than people not on welfare .,"drugs,marijuana,poverty",health_science
False,Says Texas has the nations most uninsured residents .,health-care,health_science
False,Says Maggie Hassan is the only female governor in the country .,"states,women",health_science
False,U.S. Senate candidate Todd Akin was partly right that a womans body has a way of shutting down so that a pregnancy doesnt occur if shes raped .,abortion,health_science
True,The American Academy of Pediatrics supports banning guns .,"children,guns",health_science
False,Barbara Boxer voted to cut spending on Medicare benefits by $500 billion cuts so costly to hospitals and nursing homes that they could stop taking Medicare altogether .,"health-care,medicare,message-machine,retirement",health_science
False,Global warming is a hoax .,"climate-change,energy,environment",health_science
True,This year the Blackstone Valley Mayoral Academy became the first public school in Rhode Island history to have 100 percent of its elementary-age students proficient in reading on state assessments .,"children,education",health_science
False,The cap-and-trade bill will mean 2 million jobs lost .,"cap-and-trade,climate-change,energy,environment",health_science
True,We send a billion dollars to foreign countries every day because of our addiction to foreign oil .,energy,health_science
False,There is no evidence that poor people abuse drugs more frequently than any other socio-economic group .,"drugs,marijuana,poverty",health_science
False,The Democrats health care bills would provide free health care for illegal immigrants .,"health-care,immigration",health_science
False,99% of NJ voters do NOT support hunting .,"animals,polls",health_science
False,For every single scientist that tells you (global warming is) happening and that its our fault . I can stack up another group of reports that say just the opposite .,"climate-change,environment",health_science
False,Millions of Americans are paying more and getting less under Obamacare .,health-care,health_science
True,We spend a staggering amount of money on health care over $2-trillion and almost twice as much as any other country per person .,health-care,health_science
False,Preventive care saves money .,health-care,health_science
True,Fulton County has successfully reduced the number of pregnancies among 15- to 19-year-olds .,women,health_science
False,We dont need a separate (prescription drug) database . Pharmacies already have a database in place .,"drugs,health-care,public-health",health_science
False,FACT : Nothing in forces people out of their health plans .,health-care,health_science
False,76 percent of doctors support the use of medical marijuana,marijuana,health_science
False,The California governor says yes to poisoning more children with mercury and aluminum in vaccines .,"autism,public-health,science",health_science
True,Says Congressmen Paul Ryan and Todd Akin co-sponsored legislation to limit federal funding for abortion to victims of forcible rape .,abortion,health_science
True,Job losses are so certain under this new cap-and-tax plan that it includes a provision accommodating newly unemployed workers from the resulting dried-up energy sector to the tune of $4.2 billion over eight years . So much for creating jobs .,"cap-and-trade,climate-change,economy,energy,environment",health_science
False,There are 300000 babies born deformed every year in this country because of women who are alcoholics while they re carrying those children to term .,health-care,health_science
False,Says he got lobbied by a woman with late-stage cancer about vaccinating Texas girls against a virus that can cause cervical cancer .,"health-care,public-health",health_science
True,It was President Obama s inaction that caused over three weeks to go by before he even approved the governor s plan to protect our marsh .,"environment,oil-spill,states",health_science
False,The children coming across the southern U.S. border were never examined after they got here and quarantined if they had a disease . They were just sent out across the country . Many of them had measles . We now have an outbreak of it all because of our immigration policy .,"immigration,public-health",health_science
True,As a result of the House Republican bill the nonpartisan Congressional Budget Office now confirms that families will see their health care premiums reduced by up to 10 percent .,health-care,health_science
True,Right now here in Texas wind power is already cheaper than dirty fossil fuels .,"energy,states",health_science
False,Says Democratic challenger Russ Feingold was the deciding vote on Obamacare .,"candidates-biography,congressional-rules,health-care,public-health",health_science
True,There is no precedent for what the Democrats are doing with this deception . . We have never written a reconciliation bill to amend a law that does not exist .,health-care,health_science
False,On expanding Medicaid under the Affordable Care Act .,health-care,health_science
True,The House Zika bill limits access to birth control services needed to help curb the spread of the virus in Puerto Rico .,"abortion,public-health",health_science
False,Doctors kill about 250000 people a year in botched surgeries .,"health-care,public-health,public-safety",health_science
False,We have constitutional amendment that says that there s a ban on drilling right off Florida s coast .,energy,health_science
False,Says both Donald Trump and Hillary Clinton say Planned Parenthood is terrificand that it should keep taxpayer funding .,abortion,health_science
True,January through November 2014 the year so far were the hottest first 11 months of any year recorded .,"climate-change,energy,environment,history,science,weather",health_science
True,Says the federal health care law upheld by the Supreme Court has improved or saved the lives of more than 4000 Texans otherwise prevented from obtaining health coverage due to pre-existing conditions .,health-care,health_science
True,More lives are lost from violence against women sex-selective abortion female infanticide suicide egregious maternal mortality and other sex-linked causes than were lost during all of the wars and civil strife of the 20th century .,women,health_science
False,With ObamacareYou have no options . you cant get competitive bidding .,health-care,health_science
True,Weve seen highway fatalities actually decrease in Colorado since marijuana use was legalized .,marijuana,health_science
True,Gov . Rick Scott is trying to get a waiver under the federal health care law that would deny consumers in Florida the right to the $60 million in rebates they have from their own HMOs .,health-care,health_science
True,The Affordable Care Act is a major reason why weve seen 50000 fewer preventable patient deaths in hospitals .,"health-care,public-health",health_science
False,Thirty million Americans including a lot of people in Florida are going to be able to get healthcare next year because of that law .,health-care,health_science
True,Under President Obama domestic oil production is at an eight-year high .,energy,health_science
True,Annual water usage in 2010 was actually down more than 18 percent from usage in 2006 .,water,health_science
True,The percent of students who enter high school and eventually earn a diploma or equivalent or who remain in pursuit of a diploma or equivalent is 90 percent .,"children,education",health_science
False,When those restrictions expire (in the Iran nuclear deal) Iran will have an industrial-size military nuclear capability ready to go .,"foreign-policy,nuclear",health_science
True,Says theres no proven instance where hydraulic fracking has polluted groundwater .,"energy,environment,public-safety",health_science
True,There are millions of women all across the country who rely on Planned Parenthood for not just contraceptive care ; they rely on it for mammograms .,"abortion,health-care",health_science
True,Says the acting chief of the IRS said he and the majority of IRS employees would rather stay with his current health plan than switch to Obamacare .,health-care,health_science
True,Says 10 days after Hurricane Katrina this chamber passed two separate bills amounting to $60 billion . It has been nearly two months since we had Superstorm Sandy and nothing has passed .,"natural-disasters,weather",health_science
True,Says she voted for a statewide fracking ban .,"corrections-and-updates,environment",health_science
False,Planned Parenthood is the only health care that a significant number of women get . About 30 percent of women thats their health care .,"abortion,health-care,women",health_science
False,A new bill was written into the new health care reform initiative ensuring that Congress will be 100 percent exempt .,health-care,health_science
True,Says Nevadans will have a double-digit hike in their Obamacare premiums for the year and 10 of Nevadas 16 counties will only have one Obamacare . exchange insurer,health-care,health_science
False,While CEOs of some large charities have big salaries the heads of some veterans groups do the job for free .,"hunger,veterans",health_science
False,Says Obama wants to give (Iran) nuclear weapons and Michael Bennet he was all for it .,nuclear,health_science
False,The polls show over half of Americans identify themselves as being pro-life .,"abortion,children,government-regulation,health-care,human-rights,legal-issues,polls,public-health,religion,women",health_science
True,One in four Texans lacks health insurance the highest proportion in the nation .,"health-care,pundits",health_science
False,On repeal and replace of federal health care reform .,health-care,health_science
False,House Republicans just passed a bill that makes it legal for single mothers to be fired by their employers .,"congress,women",health_science
False,Says . Rep . Joe Barton R-Texas once said Wind is a finite resource and harnessing it would slow the winds down which would cause the temperature to go up .,"climate-change,energy,environment,science",health_science
False,U.S. Rep . Patrick Murphy voted to allow members of Congress to receive taxpayer-funded health care for life .,"congress,health-care",health_science
False,There are a multitude of vaccines that do not prevent deadly and crippling diseases .,public-health,health_science
True,Says there have been well over 54 million abortions since 1973 .,"abortion,supreme-court,women",health_science
False,There s no rationing in any of these bills .,"health-care,abc-news-week",health_science
False,A bill backed by Sean Duffy and other House Republicans could actually require the Internal Revenue Service to conduct audits of rape victims who get an abortion .,"abortion,crime,taxes,women",health_science
False,Obamacare puts the federal government between you and your doctor .,health-care,health_science
True,Obama put a 10 percent tax on tanning .,health-care,health_science
True,Obamacare passed by just one vote in the Senate . It wouldnt have passed without Mark Warners vote .,"health-care,voting-record",health_science
True,No one beta-tested healthcare.gov .,"health-care,pundits,technology",health_science
True,Says he sued Obamas EPA seven times .,"energy,environment",health_science
False,Gas prices have doubled because Obama opposed exploring for energy in Alaska . He gave millions of tax dollars to Solyndra which then went bankrupt . And he blocked the Keystone pipeline . So we will all pay more at the pump .,"climate-change,energy,gas-prices,message-machine-2012",health_science
False,Obama regime planned the influx of illegal alien children at the border .,"children,immigration",health_science
False,Says Donald Trump has been talking about the option of using a nuclear weapon against our Western European allies .,nuclear,health_science
True,In one Colorado hospital 50 percent of newborns tested had marijuana in their system .,marijuana,health_science
True,Republicans included the Akin amendment in the Republican Party platform which bans abortion even for rape victims .,"abortion,message-machine-2012",health_science
True,Doctors nurses hospitals even the pharmaceutical industry (and) AARP say that health reform makes sense to do .,health-care,health_science
False,Says Betty Sutton and House Democrats gutted Medicare by $741 billion to pay for Obamacare .,"health-care,medicare",health_science
True,Oregon and the federal government now have more than one million acres of burnt land and millions of trees are being left to rot .,environment,health_science
False,This (Independent Payment Advisory Board) board can ration care and deny certain Medicare treatments so Washington can fund more wasteful spending .,"health-care,medicare,retirement",health_science
False,Romneycare is a top-down government-run health care system .,health-care,health_science
False,Over 214000 doctors opt out of Obamacare exchanges .,health-care,health_science
False,Bill White is discriminating . Hes taking jobs from African Americans and giving them to his friends .,diversity,health_science
True,House Speaker Nancy Pelosi said this week that the Democrats have to pass their terrible health care bill so that the American people can actually find out what s in it .,health-care,health_science
True,There has never been a death caused by a [commercial nuclear] reactor in the United States even when Three Mile Island failed in the 1970s .,nuclear,health_science
False,The climate hasnt warmed in quite a few years . That is proven scientifically .,"climate-change,environment,weather",health_science
True,The United States sends $300 billion - half our trade deficit - overseas for oil to unstable and unfriendly regimes .,"energy,new-hampshire-2012",health_science
True,Says its estimated that 300 babies a year are sent home from the hospital with an unrecognized congenital heart defect ; it is the most common birth defect in America .,"children,health-care,public-health",health_science
False,The health care reform bill would make it mandatory absolutely require that every five years people in Medicare have a required counseling session that will tell them how to end their life sooner .,health-care,health_science
False,When President Franklin D. Roosevelt started Social Security it only affected widows and orphans and when Medicare began it was a small program .,"children,disability,health-care,history,medicare,social-security",health_science
True,When he served as governor Schwarzenegger preserved more land than any other gubernatorial administration in Californias history .,environment,health_science
False,Commerce Secretary nominee John Bryson appears to endorse world government .,"cap-and-trade,climate-change,energy,environment",health_science
True,Says Texas is last in mental health expenditures .,"health-care,pundits",health_science
True,Says the Obama Administration has fulfilled all of Texas requests for fire management assisting grants .,natural-disasters,health_science
True,Offshore wind power is significantly less expensive than solar energy .,"energy,environment",health_science
True,Says $800000 cost of Texas special legislative session would pay for 1.6 million condoms 90000 months of the pill or 20 full-time sexual health educators .,abortion,health_science
False,The Massachusetts Supreme Court . defined marriage as simply quotethe establishment of intimacy . I guess that would mean if you really had affection for your horse I guess you could marry your horse .,"gays-and-lesbians,marriage",health_science
False,The war in Iraq was a major factor in blowing the top off the price of oil .,energy,health_science
False,A massive federal computer network will make your medical records available to millions of people with a complete lack of privacy and confidentiality while doctors and hospitals who don t take part face stiff penalties .,"health-care,privacy,technology",health_science
False,On whether BPs $20 billion fund to compensate oil spill victims is a slush fund .,"energy,environment,oil-spill",health_science
True,Medicare has at least $80 billion worth of fraud a year . That s a full 20 percent of every dollar that s spent on Medicare goes to fraud .,"health-care,medicare",health_science
True,Says(President) Reagans second inaugural was moved inside the Capitol . It was . Because of a terrible snowstorm .,"history,weather",health_science
True,There were more people at the Air and Space Museum than at a rally against the health care bills .,"health-care,pundits",health_science
True,People for the Ethical Treatment of Animals estimates 200 animals will be spared annually as the result of former President Bill Clinton adopting a vegan diet .,animals,health_science
False,We spend almost twice as much per capita on health care as do the people of any other country .,health-care,health_science
True,Canada does spills into their water to practice in the event that this would happen . That is not allowed in the United States .,"energy,environment,oil-spill",health_science
False,Lots of studies seem to indicate that minors find it very easy to get marijuana easier than to get alcohol .,"Alcohol,children,drugs,marijuana",health_science
False,We import more oil today than ever before .,energy,health_science
True,Says Chris Christie vetoed Planned Parenthood funding five times over the course of his governorship .,"abortion,women",health_science
True,Cigarette butts poison babies and small children because of the nicotine in them .,"children,environment,public-health",health_science
False,Says Illinois Democrat David Gill would end Medicare .,"health-care,medicare,message-machine-2012",health_science
True,When Sen . Edwards ran in 2004 he wasn t for universal health care . I m glad he is now .,health-care,health_science
False,Says Texas has the most uninsured people of any state - 6 million .,health-care,health_science
True,Says Mike Huckabee appeared in diabetes infomercials to endorse cures and treatments that no health agency supports .,"candidates-biography,health-care,science",health_science
False,Says EPA regulation of greenhouse gases will endanger 575 Texas dairy facilities 58 swine operations 1300 corn farms and 28000 beef cattle operations .,"energy,environment",health_science
False,Facebook has unveiled new rules to stop their users from creatingposts related in any way to religion .,"religion,technology",health_science
True,Irans defense budget is $30 billion . Our defense budget is closer to $600 billion .,"foreign-policy,nuclear",health_science
True,The mosquito population in South Florida is larger than it is in many other communities in the country .,"environment,public-health",health_science
True,Says health insurance premiums will rise under Obamacare .,health-care,health_science
True,People think AIDS is done - its not done .,public-health,health_science
True,Electricity rates are 40 percent higher in states that have required utility companies to use a certain amount of renewable energy such as solar power .,energy,health_science
True,On day one six people were able to sign up for health insurance through the federal marketplace .,health-care,health_science
True,Says in our region 2011 was worst drought year ever recorded .,"environment,water,weather",health_science
True,Says President Barack Obama made unilateral changes to Obamacare 38 times .,health-care,health_science
True,If we got solar energy from an area of the Southwestern desert 100 miles on a side that would be enough in and of itself to provide 100 percent of all the electricity needs for the United States of America in a full year .,environment,health_science
False,Under Ryan planthose 54 and younger would receive the same kind of healthcare options now enjoyed by members of Congress .,"health-care,medicare",health_science
False,The administration has issued rules for $1 abortions in ObamaCare and requires all persons enrolled in insurance plans that include elective abortion coverage to pay an abortion premium .,"abortion,health-care",health_science
True,Says Indiana Gov . Mike Pence advocated diverting taxpayer dollars to so-called conversion therapy .,"civil-rights,gays-and-lesbians",health_science
True,Teddy Roosevelt first called for (health care) reform nearly a century ago .,health-care,health_science
True,On supporting the Supreme Court abortion decision Roe v. Wade,abortion,health_science
False,Says Suzanne Bonamici supports the $500 billion cut to Medicare passed last year .,"health-care,medicare",health_science
False,Gas will reach $4 a gallon under a cap-and-trade plan .,"cap-and-trade,climate-change,energy,environment",health_science
False,Were losing as many people to heroin and opioid overdoses as we lost to the AIDS epidemic at its peak .,drugs,health_science
True,Says Democratic Senate candidate Bruce Braley voted to cut $700 billion from Medicare to support Obamacare .,"federal-budget,health-care,medicare,message-machine-2014",health_science
True,Preventive care coverage under the Affordable Care Act has already helped Granite Staters save money and live healthier lives .,health-care,health_science
True,In Wisconsin only half of all the adults with serious psychological distress received mental health treatment or medication .,"health-care,public-health,state-budget",health_science
True,She stood by ground zero workers who sacrificed their health after so many sacrificed their lives and kept standing till this administration took action .,health-care,health_science
True,While Exxon Mobil has 40 pages on its media response strategy its plan for resource protection is only five pages long and its plan for oil removal is just nine pages long .,"energy,environment,oil-spill",health_science
False,Exposure to the electromagnetic fields from power lines has been associated with childhood leukemia and other diseases .,"energy,infrastructure,public-health,public-safety",health_science
False,If you re a small business and don t adopt the health care plan that Senator Obama mandates he s going to fine you .,health-care,health_science
False,Under the Baucus bill . federal funds would subsidize coverage of elective abortions .,"abortion,health-care",health_science
False,Cap-and-trade is wildly unpopular with Americans .,"cap-and-trade,climate-change,energy,environment",health_science
False,As a senator Hillary Clinton paid women less than the men in her office .,women,health_science
False,Mark Warners record is one of acting against the Keystone XL pipeline .,"climate-change,energy,voting-record",health_science
True,Says Ron Johnson voted to turn Medicare into a voucher program .,"federal-budget,medicare,public-health",health_science
False,Toothpaste contains the poison substance of fluoride .,"public-health,science",health_science
True,Today we import triple the amount of oil than we had on the day Senator McCain took office .,energy,health_science
True,Said state insurance commissioner candidate Ralph Hudgens fights hard to strip women of life-saving coverage such as mammograms .,"health-care,women",health_science
False,Says legislation supported by gay rights activists would strip mother and father from future Texas birth certificates .,"children,gays-and-lesbians,legal-issues",health_science
False,Mercury is used in vaccines and there is no safe level of mercury .,public-health,health_science
False,Theres no wildlife in the Arctic National Wildlife Refuge .,"energy,environment",health_science
True,The costs of cancer and all affiliated issues are over $20 billion a year to this state .,health-care,health_science
True,President Barack Obama reduced the cost of prescription drugs for nearly 3.6 million Americans in 2011 .,"health-care,medicare,message-machine-2012",health_science
True,In Flint Mich . the pipes still havent been replaced . The water is still poisoned .,"infrastructure,public-health,urban,water",health_science
True,Here in Virginia we have the opportunity to become the first state on the East Coast to explore for and produce oil and natural gas offshore .,"energy,states",health_science
False,Health care reform : Everything about it is going to raise costs raise taxes and lower the quality of health care .,health-care,health_science
False,Said Planned Parenthoods early objective was to help kill black babies before they came into the world .,abortion,health_science
True,When the Republicans were in charge they actually expanded government health care with the prescription drug program .,"health-care,medicare,new-hampshire-2012",health_science
False,Says Charlie Crist could have expanded Medicaid after the health care law passed but didnt .,"florida,health-care,medicaid",health_science
True,Hispanic students in Florida perform the best of any Hispanic population in the United States .,"diversity,education",health_science
True,In Florida when Jeb Bush was governor state authorities conducted a deeply flawed purge of voters before the presidential election in 2000 and in2004 a plan to purge even more voters was headed off .,"diversity,elections",health_science
True,The Koch brothers are one of the biggest polluters in the country .,environment,health_science
True,ObamaCare will use your tax dollars to provide free Viagra to convicted rapists and registered sex offenders .,health-care,health_science
True,Every new Republican member of the U.S. Senate said they will vote to repeal and replace Obamacare .,health-care,health_science
True,On the Keystone XL pipeline,environment,health_science
True,At the time that (Medicare Part D) was passed (it) was actually less popular than the Affordable Care Act according to the polls .,"health-care,medicare,polls",health_science
False,Medicare officials have treated Humana and AARP inconsistently on how they can communicate with seniors .,"health-care,medicare",health_science
True,In an average grocery store roughly 75 percent of processed foods contain genetically modified organisms or GMOs .,"agriculture,animals,consumer-safety,economy,environment,government-regulation,public-health,science,technology",health_science
True,A miscarriage is considered an abortion .,abortion,health_science
True,The Iranians are now saying that what were saying the deal is and what they understand it to be are two different things .,"foreign-policy,nuclear",health_science
True,Says Rick Santorum funded Planned Parenthood .,"abortion,message-machine-2012",health_science
True,Before 2005 the percentage of Texas high school students meeting the college readiness standards of the Texas Higher Education Coordinating Board stood at 28% in English and 42% in math . Those figures stood at 65% and 66% in 2013 .,"children,education",health_science
True,The GOP platform that seeks further limits on abortion and is silent on an exception for rape has been there for more than 30 years .,abortion,health_science
True,Just remember this : the presidents health care bill put 30 million people on health care rolls that werent there before .,health-care,health_science
True,Fox News uses photo of a married couple promoting traditional marriage and the photo is actually of a same-sex couple .,gays-and-lesbians,health_science
True,Says Hillary Clintoninsists that when the progressive agenda encounters religious beliefs to the contrary those beliefs have to be changed .,"religion,women",health_science
False,Says we are going to sell this house and use the proceeds to stabilize rates .,water,health_science
False,Says 15000 IRS employees have to be added to administer ObamaCare and look at the tax implications .,health-care,health_science
False,As a senator Hillary Clinton actually paid female staffers a lot less than men .,"candidates-biography,women",health_science
False,According to recent reports a group of death panels organized under Obamacare ordered their first execution .,health-care,health_science
False,Say easing restrictions on selling alcohol on Sundays will result in more traffic crashes and fatalities .,Alcohol,health_science
False,According to the CDC 110 million Americans now have a sexually transmitted illness .,"health-care,public-health",health_science
True,Medicare does just as good if not better at keeping people healthy as Medicare Advantage .,"health-care,medicare",health_science
False,The Democratic health care plan is a government takeover of our health programs .,health-care,health_science
True,America owns 3 percent of the worlds oil but consumes 25 percent of its global reserves .,energy,health_science
False,Suicide comes from federal government largesse saying you are not worth anything but you are going to get something for nothing .,"diversity,public-health",health_science
False,Teachers will not be able to return to work after raising their children .,"education,families",health_science
True,Says Newt Gingrich aligned with Nancy Pelosi on global warming .,"climate-change,environment,message-machine-2012",health_science
False,The fact that Rick Scott is running for governor as a reformer would be funny if it wasn t so outrageous . This is a man who barely escaped imprisonment .,"candidates-biography,health-care",health_science
False,Brazil got off oil in the last 30 years .,"energy,environment,oil-spill,pundits,abc-news-week",health_science
False,Louisiana gets not one single penny from Gulf Coast offshore oil revenues .,"energy,environment,federal-budget,oil-spill",health_science
True,We ve heard talk about curbing our use of fossil fuels in nearly every State of the Union address since the oil embargo of 1973 .,energy,health_science
False,For the first time in U.S. history a personal inaction will be deemed unlawful - not purchasing a health-insurance plan,health-care,health_science
False,Bicycle ownership drops by half while obesity in Rhode Island rises by 154 percent,public-health,health_science
False,Portland Schools spend $500K to deem PBJ sandwiches racist .,"diversity,education",health_science
False,Says he cured Charlie Sheen and the island of Comoros of HIV with milk from goats which had arthritis .,"health-care,public-health,science",health_science
True,For people with insurance the only impact of the health care law is that their insurance is stronger better and more secure than it was before . Full stop . Thats it . They dont have to worry about anything else .,health-care,health_science
False,Says Donald Trump supports an agenda out there to privatize the Veterans Affairshealth care system .,"health-care,veterans",health_science
