label,statement,subjects
pants-fire,"The Democrats are very sly. (in New Hampshire) we have same day voter registration, and to be honest, when Massachusetts elections are not very close, theyre busing them in all over the place.","elections,states"
half-true,California has added twice as many jobs as Florida over the past year.,"economy,jobs"
barely-true,"Says Travis County Commissioner Gerald Daugherty claims to have taken a pay cut, but for 2016, he voted to raise his salary by 19.6 percent.","candidates-biography,county-budget"
true,"Now, I also support the Bush tax cuts. Sen. McCain voted against them originally. He now believes they should be made permanent. I'm glad he agrees they should be made permanent.",taxes
half-true,Brookhaven homeowners pay hundreds of dollars less in property taxes compared with owners of the same-value homes in unincorporated DeKalb County.,taxes
true,The mosquito population in South Florida is larger than it is in many other communities in the country.,"environment,public-health"
half-true,On whether the state should ramp up borrowing to build roads.,transportation
half-true,Electricity rates are 40 percent higher in states that have required utility companies to use a certain amount of renewable energy such as solar power.,energy
mostly-true,"South Carolina has a labor shortage, specifically in the meatpacking industry.","immigration,jobs"
half-true,Says Bush Jr. handed Obama a $1.4 trillion deficit and Obama reduced Bush Jr.s deficit to just $492 billion.,deficit
barely-true,Broward Countys unemployment rate of 5.3 percent is the lowest in Florida.,"economy,jobs"
true,"If we got solar energy from an area of the Southwestern desert 100 miles on a side, that would be enough, in and of itself, to provide 100 percent of all the electricity needs for the United States of America in a full year.",environment
barely-true,Says President Obama promised hed keep unemployment below 8 percent if the stimulus passed.,economy
half-true,"Says Ted Cruz has pledged to eliminate the U.S. Department of Education, which would end federal aid to college students.","education,federal-budget"
mostly-true,We are in the bottom 10 in dollars in the classroom and the top 10 in dollars in the bureaucracy and red tape.,"education,government-efficiency"
barely-true,"With 320,000 net Ohio manufacturing jobs lost, (Sen. Rob) Portman calls NAFTA a proven success.",trade
barely-true,The Murray-Ryan deal is the first divided-government budget agreement since 1986.,"congress,federal-budget"
false,The American people spoke pretty loudly. They said stop all the looming tax hikes....,taxes
true,"Says Time magazine called him ""one of America's best governors.""",job-accomplishments
false,After four years of a celebrity president 85% (of recent college grads are) moving back in with their parents.,"jobs,message-machine-2012"
true,"There have been literally hundreds of new tax preferences and loopholes added to the code since 1986, last time we did this.",taxes
false,Hillary Clinton and Barack Obama want to raise taxes on all income brackets.,taxes
false,U.S. Sen. Saxby Chambliss votes more with Democrats than with conservatives.,"federal-budget,voting-record"
half-true,"Says U.S. Senate rival Tommy Thompson wants to give a new $265,000 tax cut to millionaires like himself while raising taxes on the middle class.","message-machine-2012,taxes"
barely-true,The (economic stimulus) legislation could open billions of taxpayer dollars to left-wing groups like the Association of Community Organizations for Reform Now (ACORN).,economy
half-true,Atlanta Mayor Kasim Reed held not one conversation with the public about the new Falcons stadium project,"city-government,transparency"
mostly-true,New Jersey has the largest transit system in the entire country.,transportation
false,"New jobs numbers are in, and Wisconsin has fallen to dead last in Midwest job growth.",jobs
true,"Today, we import triple the amount of oil than we had on the day Senator McCain took office.",energy
true,Says four-year terms for City Council members are the norm in most cities of our size.,city-government
true,"Tommy Thompson is the father of welfare reform, creating the groundbreaking Wisconsin Works program in Wisconsin that became the model for national and international reforms.",job-accomplishments
true,We now sell more products made in America to the rest of the world than ever before.,"corrections-and-updates,trade"
pants-fire,Theres no wildlife in the Arctic National Wildlife Refuge.,"energy,environment"
half-true,"Says Obamas net neutrality proposalputs the government in charge of determining Internet pricing, terms of service and what types of products and services can be delivered.","government-regulation,technology"
half-true,"Earmarked dollars have doubled just since 2000, and more than tripled in the last 10 years.",federal-budget
mostly-true,"Our economy (in Louisiana) has grown 50 percent faster than the national GDP, even since the national recession.",economy
false,On whether he wrote a provision that allowed AIG to dole out bonuses.,economy
mostly-true,Half of Oregon university students are on Pell Grants.,"education,poverty"
barely-true,We cut property taxes by one-third in the state of Texas while Ive been governor.,"new-hampshire-2012,taxes"
true,"Hillsboroughs Public Transportation Commission has a rule that says cabbies have to wear socks. I mean, please. Come on.",government-efficiency
barely-true,"Increasing the min. wage to $15 an hour would reduce spending on food stamps, public housing and other programs by over $7.6 billion a year.","economy,jobs"
barely-true,"Almost 1,000 people a day are moving to Florida because they are more free here than they are in some other states.","economy,population"
mostly-true,The Washington Times ... pointed out that we had succeeded where previous administrations had failed on spending cuts.,federal-budget
true,"Here in Virginia, we have the opportunity to become the first state on the East Coast to explore for and produce oil and natural gas offshore.","energy,states"
mostly-true,Says he said last year theres absolutely no reason for Texas to secede.,"history,states"
barely-true,"Boccieri voted to spend a billion dollars an hour, every hour, for his first 50 days in office","federal-budget,government-efficiency"
false,On the Trans-Pacific Partnership.,trade
false,"Says that when Congressman (Steve) Cohen took office in 2007, the unemployment rate was at 4.8 percent. The unemployment rate in Shelby County has reached 9.7 percent.",jobs
half-true,"Says President Obama has grown the federal government payroll by 141,000 workers and wants to add 125,000 more.","federal-budget,jobs"
pants-fire,Says that Sen. Sherrod Brown is out there egging on a lot of these protesters who are spitting on policemen and going to the bathroom on policemens cars at these protests on Wall Street and other places.,"civil-rights,economy"
barely-true,"President Obama pledged to go through the budget 'line by line,' but on his watch, non-defense spending has spiraled out of control, increasing by 67 percent in the last year alone.","federal-budget,stimulus"
true,The Koch brothers are one of the biggest polluters in the country.,environment
false,Virginias current unemployment rate is the lowest in Virginia history.,"economy,jobs"
mostly-true,The United States gives $8 million a day to Israel and gives that country a blank check.,"federal-budget,israel"
mostly-true,"Georgia has lost more than 124,000 jobs and the unemployment rate has increased since the stimulus passed",stimulus
true,On the Keystone XL pipeline,environment
mostly-true,"The average fast food worker is 29, and most fast food workers are on some form of public assistance.","jobs,workers"
half-true,"Says that in the last five years, Texas created more jobs than all other states combined.","economy,jobs"
false,Says the U.S. Senate has passed a budget over the last three years called the Budget Control Act.,federal-budget
mostly-true,"Huckabee ""was one of the highest taxing governors that we had in this country and rivaling Bill Clinton in terms of the Cato ratings.""",taxes
mostly-true,Recent news reports indicate DWI crashes in Austin dropped 23 percent since ridesharing entered the market.,"crime,transportation"
pants-fire,"Obama would ""experiment with socialism.""",taxes
half-true,All Aboard Florida is receiving millions in Florida taxpayer dollars.,"state-budget,transportation"
barely-true,Ninety million Americans either arent working or arent looking for work.,economy
true,The federal government has 77 different means-tested social welfare programs.,"federal-budget,government-efficiency"
barely-true,The CEO of Goldman Sachs let his employees know that hed be just fine with either Bush or Clinton.,financial-regulation
barely-true,"Says Hillary Clinton voted to raise taxes on workers earning as little as $41,500.",taxes
half-true,Says Rick Santorum funded Planned Parenthood.,"abortion,message-machine-2012"
half-true,Obama's liberal fiscal agenda: Over $874-billion in new spending.,federal-budget
mostly-true,We have created more jobs in this last year than the Bush administration (did) in eight years.,"economy,jobs"
false,Says U.S. Rep. Paul Ryans budget proposal eliminates Medicare in 10 years.,"federal-budget,medicare"
barely-true,Says there are fewer jobs in America today than when Barack Obama became president.,jobs
mostly-true,Women make 77 cents for every dollar a man earns.,"jobs,women"
false,About 800 people refused to get a drug screening because they are out there on drugs.,"drugs,welfare"
barely-true,Says Mitt Romney asked for a waiver from federal welfare rules.,welfare
false,Says Tom Hughes supports paving over thousands of acres with over-development and sprawl.,"environment,housing"
barely-true,"Overall we currently have $981 million, almost a billion dollars in active development projects right here in the City of Richmond.",economy
half-true,"Sixty-two percent of all personal bankruptcies are ""caused by medical problems.""","bankruptcy,health-care"
mostly-true,We have one of the highest percentages per capita of nonprofits in this state of any state in the union.,"economy,poverty"
barely-true,Says Supreme Court Justice Sonia Sotomayor has animmigrant family background.,"corrections-and-updates,immigration"
half-true,Mitt Romney supervised a company guilty of massive Medicare fraud.,message-machine-2012
mostly-true,Says Indiana Gov. Mike Pence provides zero state funding for homeless shelters.,"housing,state-budget"
false,Only one out of 10 minimum wage workers today are teen age or a young person.,economy
mostly-true,There's not a major bill I know with Hillary's name on it.,job-accomplishments
true,"When we moved into the White House, we had the lowest net worth of any family since Harry Truman.",wealth
mostly-true,Says Chris Christie inherited the highest taxes in America and the worst unemployment in the region.,"jobs,taxes"
mostly-true,Figures for September 2014s job growth in Wisconsin mark the largest private-sector job creation weve had in the month of September in more than a decade,jobs
mostly-true,We were able to provide $428 million worth of property tax relief.,"state-budget,taxes"
barely-true,Says President Obama is reducing our naval fleet to 1917 levels...,"federal-budget,military"
half-true,Rick Perry advocated to liquidate the states rainy day fund in 2007.,"state-budget,state-finances"
false,Says Scott Walker says he would ban stem cell research,message-machine
mostly-true,"For the first time in history, Wisconsin has more government jobs than manufacturing jobs.","jobs,message-machine"
mostly-true,America owns 3 percent of the worlds oil but consumes 25 percent of its global reserves.,energy
true,We havent had control of the House for the last two years and its been malfunctioning. We had 109 sessions scheduled and held 49.,government-efficiency
mostly-true,"According to 2009 estimates, an agreement with Panama could result in almost 1,900 Florida jobs in thefirst year and about 15,000 jobs afterfive years.","jobs,trade"
barely-true,I have askedtheDivision of Emergency Management toreport directly to me.,"government-efficiency,state-budget"
mostly-true,"Weve added, in the last eight years, $4 trillion of debt to the nations obligations.",federal-budget
mostly-true,"Wisconsins state budget is almost twice as large per person as the state budget of Texas, and even after billions in tax cuts, Wisconsins working families and businesses remain subject to a heavy tax burden.","state-budget,taxes"
pants-fire,An anonymous e-mail says that Hillary Clinton advocates communism.,economy
false,"Says CNNs Wolf Blitzer was wrong to say that the wealthiest Americans, they pay the most in taxes already -- 50 percent of Americans dont even pay any federal income tax.",taxes
false,The largest category of people coming into the technical schools in Wisconsin are people with four-year degrees.,"education,jobs"
mostly-true,We've heard talk about curbing our use of fossil fuels in nearly every State of the Union address since the oil embargo of 1973.,energy
pants-fire,Bernie Sanderss plan is to raise your taxes to 90 percent.,taxes
true,"Even our attorney general who is a strong Democrat, she has said that we need causation in our workers comp system. Thats the No. 1 thing pushing our manufacturing jobs out of Illinois.",jobs
half-true,We dont have bridges being built in the United States.,infrastructure
barely-true,"Says Robert Menendez is the king of raising money from Wall Street, over a million dollars, one of the leaders in the United States Senate. I havent raised any Wall Street money at all.","campaign-finance,message-machine-2012"
mostly-true,"In the past year, DeKalb has attracted and retained more than 2,300 jobs.","economy,jobs"
true,"Two years ago...I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke, and told them [subprime lending] is something we have to deal with.",economy
mostly-true,"Has created 60,000 net new jobs since taking office.","economy,jobs"
false,"Terry McAuliffe cashed in, walking away with millions from the demise of Global Crossing.","candidates-biography,wealth"
pants-fire,Statistics show you are about nine times more likely to be assaulted by a taxi driver in Austin than a driver for a ride-hailing service.,"crime,transportation"
true,"A year ago, in March 2007, I called for immediate action to address abuses in the subprime market, and I laid out detailed concrete proposals for how to do so.",economy
mostly-true,"While in the Illinois Senate, Barack Obama passed legislation moving people ""from welfare to jobs.""","poverty,workers"
barely-true,Very little of (the defense) budget less than 10 percent actually goes into fighting ISIS and international terrorism.,"federal-budget,military"
mostly-true,"Every American now is $51,000 in debt. Thats money I owe, thats money my children owe before they even go to kindergarten, thats their check to the federal government right now.","debt,deficit"
half-true,The Republican candidate [John Loughlin] has talked about privatizing Social Security ... so we know where he stands on the issue.,social-security
half-true,"Says cuts by Gov. Rick Perrys administration left 12,000 teachers without a job.","education,state-budget"
pants-fire,Congressman McCollum voted to dismantle Social Security.,social-security
false,Bush's tax cuts for high earners have been the biggest contributor to the budget deficit.,federal-budget
mostly-true,"Never once did they (House Republicans) actually cut spending or reduce the state budget. Even when they cut taxes in 2005, they increased spending. They never paid for their tax cuts.","state-budget,taxes"
pants-fire,I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning (that) I will not raise taxes on the middle class.,"income,taxes"
mostly-true,"Twenty percent of our electricity currently comes from nuclear power plants. I think there are 104 in the United States, two of them around the coast in California.","energy,environment"
false,Sen. Barbara Boxer voted against immigration reform to permit (Hispanic immigrants) people to come here legally to work.,"immigration,message-machine"
false,The only growth sector that weve had in the last two years in America is government growth.,"economy,jobs"
half-true,Who will raising the minimum wage actually help? More than half work full-time. The average worker is 35 years old.,"economy,jobs"
true,"Says food stamp growth, while high, lagged the rise in unemployment.","economy,poverty"
mostly-true,"For anybody whos trying to cross the street and has seen those signs that say you have to stop when pedestrians are in the crosswalk, that was a bill that I passed.","florida,states"
half-true,John Boozman is excited about putting a 23 percent national sales tax on everything you buy.,"message-machine,taxes"
half-true,"Since June 2009, about 48 percent of all the jobs created in America were in Texas.","economy,jobs"
mostly-true,"The federal government owns 30 percent of the land in the 50 states, or about 650 million acres.","federal-budget,taxes"
pants-fire,"Because the EPA closed a lead smelter in Missouri, all lead for bullets will have to come from overseas!","environment,guns"
false,"Ken Hodges badly botched this investigation and, as a result, justice wasnt done in this case.","job-accomplishments,message-machine"
mostly-true,"In our community college system (state) cuts have reduced funding per student by $1,908.","education,state-budget"
true,The Atlanta Braves are the oldest continuously operating professional sports franchise in America.,job-accomplishments
mostly-true,"After they bought GST Steel, Mitt Romney and his partners loaded it with debt, closed the Kansas City plant and walked away with a healthy profit, leaving hundreds of employees out of work with their pensions in jeopardy.","candidates-biography,message-machine-2012"
false,The New York Times writes this long story about Donald Trumps tax returns but didnt point out there was no wrongdoing until paragraph 18.,"candidates-biography,taxes"
mostly-true,Because of Barack Obama 32 million new people will have healthcare.,"health-care,message-machine-2012"
true,The United States has experienced 40 straight months of unemployment at 8 percent or higher.,"economy,jobs"
false,The president released all of the oil from the Strategic Oil Reserve.,energy
pants-fire,How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?,"congress,states"
barely-true,"Barack Obama, right now, No. 1, over seven years has dramatically degraded our military.","federal-budget,military"
true,"Says if you are on your bike in a crosswalk, all you have to do is dip your wheel into the road and cars must legally stop.",transportation
false,Joe Garcia raised utility rates on families.,"energy,message-machine"
mostly-true,Two-thirds of the top-rated hospitals in Florida were our hospitals.,"health-care,message-machine"
half-true,"Says state Senate leaders have accepted $142,400 in campaign contributions from dentists and pharmacists during the past two years.",state-budget
barely-true,"Without Westside MAX, wed need to add 2.9 lanes to the Sunset Highway.","infrastructure,transportation"
mostly-true,In three years we could find close to 50 million gallons per day through a toilet replacement program.,"environment,water"
false,The Washington D.C.-area never has a recession.,economy
half-true,"Says Texas is 1st in business climate, 49th in education.","economy,education"
pants-fire,"No Republicans voted for recent hikes in the income tax, payroll tax, capital gains tax, dividend tax and estate tax. These taxes were all passed under Obamacare.","health-care,taxes"
false,Says Chris Abele has had five years and hes done nothing about the Estabrook Dam.,environment
false,Community banks are being destroyed by Dodd-Frank.,"financial-regulation,new-hampshire-2012"
false,Recent studies have confirmed that any academic benefits of government funded preschool disappear by the fourth grade.,"education,state-budget"
true,"The top 1 percent of income earners pay 40 percent of all state income taxes, and those at the bottom pay little or nothing.",taxes
half-true,"The Federal Register - which houses all Washington regulations - is 34,000 pages in length and weighs in at more than 340 pounds.",market-regulation
true,"Amiddle-class family donates $1 to charity, they get 15 cents off their income tax. Bill Gates donates $1 to charity, he takes 35 cents off his income tax.",taxes
false,Mitchell International Airport is the the third busiest airport in the world and the number one busiest in the country.,transportation
mostly-true,"Georgia is one of seven states to lose jobs in 2011 and has lost 8,200 jobs so far.",jobs
barely-true,Recommendations for a major tax overhaul for Georgia are an overall tax hike.,taxes
half-true,(After the auto bailout) General Motors is back on top as the worlds No. 1 automaker.,"economy,jobs"
half-true,"When Roy Barnes was governor, ""Georgia created 235,000 jobs.""","economy,message-machine"
false,Alaskas Prince William Sound is pristine now.,"environment,pundits"
half-true,The $2.3-billion budget deficit I inherited when I came into office became a $2.9-billion surplus.,federal-budget
mostly-true,Says Scott Brown voted to give oil companies big tax breaks.,"energy,voting-record"
mostly-true,"Were only spending 2 percent of our GDP on our infrastructure, while China and India are spending 10 percent of their GDP reinvesting back into their country.",infrastructure
half-true,"The middle class can be defined to include those with income between roughly $20,000 and $60,000.",income
half-true,"By the end of this decade, the interest we owe on our debt could rise to nearly $1 trillion.","deficit,federal-budget"
mostly-true,Odd fact for odd draft: No. 2 overall pick will earn more than the No. 1 pick due to no state tax in Florida. So 2 not so bad.,"sports,taxes"
true,"One industry in America has increased its employment base in the last four years by 176,000 people: the United States government.",government-efficiency
mostly-true,"In 1947, when I was born, there were about 450,000 lions. In the mid-70s, when my kids were born, there were about 100,000. Today, there are less than 30,000.","animals,environment"
half-true,"Says that in some Texas communities, our unemployment rate is still at 10 and 20 percent.","economy,jobs"
half-true,"Says Sierra Club sued him to stop oil and gas activity on Texas coast, but we won and the turtles are fine.","energy,environment"
barely-true,"If the state turns down money for high-speed rail, it will kill nearly 10,000 permanent Wisconsin jobs.","jobs,transportation"
false,The wealth gap between blacks and whites in the United States is greater than the black-white wealth gap was in apartheid South Africa.,"income,wealth"
half-true,Tim Kaine proposed over $6 billion in tax increases from the time he entered the governors mansion until the time he left.,"state-budget,taxes"
false,Social Security is a Ponzi scheme.,social-security
half-true,The Republican leader of the Senate said his main goal after this election is simply to win the next one.,"bipartisanship,economy"
barely-true,Rick Scott increased tuition at our state colleges and universities by double digits.,"education,state-budget"
barely-true,Women who have miscarriages could be investigated by police under legislation supported by Republican state Senate candidate Rick Gudex.,"abortion,message-machine-2012"
half-true,Businesses will be required to certify to the IRS under penalty of perjury that Obamacare was not a motivating factor for cutting staff.,"health-care,jobs"
false,Says Dow Chemical decided to build a plant in Saudi Arabia rather than Oklahoma due to the impact of environmental regulations on the supply of natural gas.,"energy,government-regulation"
half-true,Says Richard Devlin raised your taxes by $1 billion in a single day.,taxes
false,Says in Newark were paying 80 percent of the school budget from local property taxes.,"education,taxes"
mostly-true,"Georgia has the nations fifth largest Women, Infants and Children (WIC) Supplemental Nutrition program, serving more than 270,000 mothers, babies and children every day.",welfare
half-true,"Theres only one of us whos actually cut government spending -- not two, theres one and youre looking at him.","state-budget,state-finances"
half-true,The health care bill cuts the deficit by over $1 trillion dollars.,"federal-budget,health-care"
half-true,The Fair Tax proposal encourages innovation and investment level the playing field for American companies to compete globally.,taxes
barely-true,The United States was not one of 16 countries where David Perdue said in his Pillowtex deposition that he created jobs.,"elections,job-accomplishments"
barely-true,Says the Simpson-Bowles deficit reduction proposal urged raising $2 trillion in new revenue.,"federal-budget,taxes"
false,Says he has a track record of not raising taxes.,taxes
half-true,Almost 40 percent of all (undocumented)immigrants come by plane and they overstay their visas.,"corrections-and-updates,immigration"
half-true,"Commercial buses in the United States have a stellar safety record, a safety record that exceeds that of any other commercial mode or surface transportation mode.","public-safety,transportation"
pants-fire,One. Thats the number of new drilling permits under the Obama administration since they came into office.,"energy,oil-spill"
false,Says Wisconsin Gov. Scott Walker is making voting more difficult by closing Department of Motor Vehicles offices where low-income voters live.,"elections,poverty"
false,"The alternative to higher state worker pension and health care payments is to look at 1,500 layoffs of state employees or close to 200,000 children who would be bumped off Medicaid-related programs.","labor,state-budget"
mostly-true,"Right now, we have the lowest gas tax of anywhere in the country.","taxes,transportation"
mostly-true,Providence has amongst the highest tax rate(s) in the entire country.,taxes
mostly-true,"To help balance the 2011-13 budget, Gov. Scott Walker used a credit card approach that pushed over $500 million in debt onto our children and our grandchildren costing state taxpayers more than $150 million in interest.",state-budget
half-true,If Senator Clinton or John McCain had stood up in previous years for increases in fuel efficiency standards . . . then we would not be in this same situation in the first place.,energy
barely-true,Says Democratic state Sen. Jim Holperin voted against a property tax freeze in 2009 and then voted for a $1.5 billion property tax hike.,"state-budget,taxes"
true,Today the Walton family of Walmart own more wealth than the bottom 40 percent of America.,economy
barely-true,"This is the same (farm) bill we voted on a few weeks ago, with the exception of one or two sentences.","agriculture,federal-budget"
half-true,"Clayton County has employed 1,300 people over the past seven months through the Neighborhood Stabilization Program.","economy,housing"
mostly-true,"Our debt now is about $140,000 per household.","debt,taxes"
half-true,"Under Charlie Crist, Florida lost 825,000 jobs and the unemployment rate increased from 3.5 percent to 11.1 percent.","economy,jobs"
mostly-true,"One man (New Castle, Del., County Executive, Chris Coons) thought property taxes should be hiked almost 50 percent.","message-machine,taxes"
barely-true,"NAFTA, signed by Bill Clinton, has been a disaster for Pennsylvania.",trade
barely-true,Social Security has not contributed to the debt and the deficits.,social-security
half-true,"There is no incontrovertible proof that speed, in and of itself, is the contributing factor to increasing (vehicular) fatalities.","public-safety,transportation"
true,We now consume at the federal level 25 percent of the gross domestic product. Historically we were at 20 percent. So weve taken 5 percent away from the private sector.,"economy,federal-budget"
false,Says Gov. Rick Scott is spending a quarter of a million of our tax dollars to robocall people.,state-budget
true,"In South Florida, weve had nine inches of sea-level rise since the 1920s.",environment
barely-true,"Over the last 20 years, the world has changed. It used to be that one could make a career out of working for one company. Today, the average worker stays at his or her job for barely four years.","economy,jobs"
false,We gave every public employee in the state the freedom to choose whether or not they want to be in a union.,"labor,state-budget"
mostly-true,"When I became president and CEO of Godfathers Pizza, it was supposed to go bankrupt . . . We turned it around with common-sense business principles.","candidates-biography,corporations"
false,Says the City of Portland alone has 84 public relation representatives on payroll which cost taxpayers over $6.2 million (a year).,"city-government,government-efficiency"
half-true,"Since Obama took office, a net of 540,000 additional black Americans Obamas strongest supporters have lost their jobs.",jobs
barely-true,Congresswoman Frederica Wilson successfully postpones closure of the North Perry airport tower.,"federal-budget,transportation"
mostly-true,"Since 2009, after-tax incomes are up nearly 14 percent.",economy
false,"New Jersey today has fewer employees in state government than it had when Christie Whitman left office in January of 2001, and I think thats good. And we did it without any layoffs. We did it through attrition.",jobs
barely-true,"Last week, the Supreme Court reversed a century of law that I believe will open the floodgates for special interests including foreign corporations to spend without limit in our elections.","corporations,supreme-court"
true,"Since that famous day in February where the governor campaigned with Barack Obama on behalf of the stimulus program, 211,000 Floridians have lost their jobs.","economy,stimulus"
half-true,Weve spent $6 trillion on the wars in the Middle East.,"federal-budget,military"
half-true,Says proponents of a bond package for the Austin school district say the district has the second-lowest bond tax rate among the Central Texas area school districts.,"education,taxes"
false,"20,000 Kansans lost their health insurance because of (Obamacare).","health-care,message-machine-2014"
half-true,"Drilling in ANWR would have minimal impact, covering only ""2,000 out of 20-million acres.""",energy
barely-true,Says Jeanne Shaheen voted to pave the way for a new national energy tax.,"energy,voting-record"
pants-fire,"Of every three dollars in food stamps for the needy, seven dollars in salaries and pensions (go to) the bureaucrats who are supposed to be taking care of the poor.","federal-budget,poverty"
false,"Dan Seals has been running for office since before there were, like, iPods.","candidates-biography,message-machine"
pants-fire,Says Texas legislators in 2011 increased state spending on education.,"education,state-budget"
half-true,"While many of his colleagues turned down a $2,500 pay raise ... (Jeff) Plale pocketed the extra money.","message-machine,state-budget"
true,U.S. Sen. Kay Bailey Hutchison has voted nine separate times to raise the national debt ceiling.,economy
false,[Eighty-five percent] of the funds collected in each county will be redistributed elsewhere -- not spent in the county in which it is collected.,"taxes,transportation"
mostly-true,"Says Missouri families earning power is about $5,000 less today than it was at the turn of the century.","economy,income"
mostly-true,"Says when New Jersey adopted guaranteed coverage and cost provisions without a mandate individual health insurance market rates doubled or tripled and enrollment dropped from 180,000 people to 80,000 people.","health-care,states"
false,Says Milwaukee County Executive Chris Abele is a billionaire.,"candidates-biography,wealth"
true,Members of Congress did not have three days to read the bill when the stimulus was rushed into law.,"history,stimulus"
false,On advancing state money for a Formula One race,state-budget
half-true,Says Mitt Romney has put forward a plan that would cut taxes for millionaires while raising them for the middle class.,taxes
half-true,I started with a $3.7 billion budget deficit. Now we are projecting a $1.2 billion surplus.,"state-budget,state-finances"
barely-true,"(Mary) Burke was a senior member of the Doyle administration that left Wisconsin with 130,000 fewer jobs.","economy,jobs"
mostly-true,Our last budget committed the highest level of need-based financial aid in state history.,"education,state-budget"
barely-true,"Says Romney tax plan could take away middle-class deductions for child care, mortgages and college tuition.","message-machine-2012,taxes"
half-true,The economy always does better when theres a Democrat in the White House.,economy
true,Georgia has some of the best maintained roads in America.,transportation
true,Americas wealthiest 25 percent pay 86 percent of total income taxes. Wealthiest 5 percent pay 60 percent of total income taxes.,taxes
mostly-true,"In the past four years, (the U.S. Senate) has only passed nine out of 48 appropriation bills.","congress,federal-budget"
half-true,Most of the Bush tax cuts went to people in the top 3 percent of this country.,taxes
mostly-true,Florida has reduced its carbon emissions by 20 percent since 2005.,"energy,environment"
half-true,Says hesecured the highest possible bond rating for the city of Tampa.,city-budget
false,Says President Barack Obama has an Environmental Protection Agency proposal that would raise the price of gasoline by 25 cents a gallon.,environment
pants-fire,Appalachian Power Company is making record profits.,"energy,market-regulation"
true,"If voters agree in November to approve a one-cent sales tax increase, that will give ""Hillsborough County the highest sales tax of all Florida counties.""","taxes,transportation"
mostly-true,Says Gov. Scott Walker cut aid to local schools despite campaigning on trying to restore two-thirds state funding for education,"education,state-budget"
mostly-true,"For 21 countries in Sub-Saharan Africa, we simply do not have data to say anything about trends in poverty.","economy,foreign-policy"
mostly-true,"Donald Trump rooted for the housing crisis, because he knew he could make money off of it.","economy,housing"
false,Wisconsin ranks 48th out of all 50 states in venture capital investment.,jobs
mostly-true,Savannah is home to the fastest-growing port in the nation.,"economy,transportation"
mostly-true,"In the past year, Floridians, not government, created almost 135,000 new private sector jobs. We netted more than 120,000 total jobs in the first 11 months of 2011; the third most of any state in the nation.","economy,jobs"
half-true,"Says that when Republicans held Congress and the presidency, they doubled the size of the (U.S.) Department of Education.","education,federal-budget"
mostly-true,"My friend, we have increased the size of government by some 40 percent just in the last few years.",federal-budget
half-true,Democrats rang up a $1.42 trillion budget deficit in 2009 the single largest in American history.,"economy,federal-budget"
false,Common Core expects English teachers to spend at least half of their reading instructional time at every grade level on informational texts.,"corrections-and-updates,education"
false,"Oil companies ""haven't touched"" 68 million acres where they already have rights to drill.",energy
barely-true,Says President Barack Obama failed to stand up for the bipartisan debt solutions of the Simpson-Bowles Commission.,"deficit,federal-budget"
half-true,"As governor, Mike Huckabee supported higher income taxes, sales taxes, gas taxes, grocery taxes, tobacco taxes, beer taxes, Internet taxes, nursing home bed taxes.",taxes
barely-true,"As a percentage of gross domestic product, we are reducing nondefense discretionary spending to its lowest level since the '60s, lower than it was under Reagan, lower than it was under Clinton, lower than it was under Bush, or both Bushes.",federal-budget
mostly-true,Says Donald Trump supports the Wall Street bailout.,"congress,economy"
half-true,"One international flight a day in a wide-bodied jet ... one flight daily generates $150 million a year and approximately 2,300 jobs.","economy,transportation"
false,I didnt raise taxes once.,taxes
barely-true,Oregon is spending $10 million advertising Obamacare with ads that dont even mention the program and how to enroll in it and that dont mention the word insurance.,taxes
false,A proposed San Antonio ordinance will allow men into womens restrooms in the city.,"city-government,legal-issues"
false,Says Scott Walker runs a state government that bans employees from talking about climate change.,environment
true,"We are in the sixth year of recovery, and median income is below what it was at the start of the recovery.","economy,income"
true,The unemployment rate for folks whove never gone to college is almost double what it is for those who have.,"economy,education"
pants-fire,"Oregon Rep. Tina Kotek, D-Portland, has never held a job nor run a business",job-accomplishments
half-true,Its estimated we leave somewhere north of $350 billion a year - thats billion - a year on the table uncollected because IRS doesnt have the resources.,"government-efficiency,taxes"
mostly-true,The United States currently has the highest corporate tax rate in the world.,"corporations,taxes"
mostly-true,Weve got the highest corporate tax rate in the world.,taxes
mostly-true,"A gas tax holiday ""would at best provide 30 cents a day for three months for a grand total of $28.""",energy
true,New business startups are at the lowest levels in 30 years.,"economy,jobs"
mostly-true,"Florida is one of the few states that has actually had a narrowing of the achievement gap based on income, or based on race or ethnicity.","education,poverty"
true,Says the top 20 percent of income earners pay nearly 70 percent of all federal taxes.,taxes
mostly-true,Most of the U.S. Senate is comprised of multimillionaires.,income
mostly-true,I have a record on the environment of creating green energy ... taking trash and turning it into cash.,environment
barely-true,Richmond teachers have not gotten a raise for almost 10 years.,"education,income"
mostly-true,"Wisconsin state and local government workers pay $500, $600 or in some cases, $1,000 per year in union dues.","labor,state-budget"
mostly-true,"When you get a commercial pilots license, you learn to communicate in English no matter where you are in the world.","immigration,states"
barely-true,"25,000 businesses have been created since (Scott) Walker took office.","jobs,small-business"
false,On the importance of an independent voting record,"elections,job-accomplishments"
half-true,Right-to-work states have higher rates of income growth.,"economy,jobs"
