label	statement	subjects
True	Homeopathy, acupuncture and aromatherapy have been given elevated legitimacy under the Affordable Care Act.	corrections-and-updates,health-care
False	The fact is 90-percent of Down Syndrome children were aborted in this country.	abortion,health-care
False	During the 2005 fight over Social Security, there were noisy demonstrations but they were outside the events, and opponents were not disruptive crowds booed lines they didnt like, but that was about it.	health-care,pundits
True	There are 7,000 kids in New Hampshire who have health care because I helped to create the Children's Health Insurance Program.	health-care
True	President Barack Obama (is) the first president in history to cut Medicare by $700 billion.	health-care,medicare
False	President Obamas health care law represents a government takeover of health care.	health-care
True	The health care law was a 2,733-page bill! . . . No amendments!	health-care
True	Thirty-four percent of Hispanics don't have any health care at all, don't have any health insurance.	health-care
True	Women of childbearing age spend 68 percent more in out-of-pocket health care costs than men.	health-care,women
True	Forty-five percent of Americans went without needed care because of costs in 2007.	health-care
True	Says President Barack Obama initially said the national health-care mandate isnt a tax, but his administration now says it is a tax.	health-care,taxes
True	There are still more people uninsured today than when Obama was elected president.	health-care
False	You dont know if this (the H1N1 vaccine) is gonna cause neurological damage like it did in the 1970s.	health-care,pundits
False	The insurance industry is actually run by mostly Democrats.	health-care
False	Says as we sit right now, Medicare, if we do nothing, will be gone in eight years, if we do nothing to it.	health-care,medicare
True	In the Wisconsin health insurance exchange, the Society of Actuaries points out that therell be, according to them, an 82 percent increase in individual premiums over the next couple years under Obamacare.	health-care
False	President Obamashealth care law is a government takeover of healthcare.	health-care,market-regulation
True	Oregon Health Plan rations covered procedures under certain circumstances	health-care
False	Ive shut down pill mills.	crime,health-care
True	"He ""stood up to Barack Obama by passing legislation that prevents you from being forced to join government health plans or buy health insurance against your will."""	health-care
False	Congress, criminals, Scientologists and other groups are exempt from Obamacare.	health-care,religion
True	Taxpayers pay for roughly 45 percent of all births in Wisconsin! And 60 percent of the births in Milwaukee!!!	health-care,medicaid
True	New provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.	health-care
True	The Baucus health care bill would require taxes on medical devices such as X-ray machines, female condoms, HIV tests and surgical needles.	health-care,taxes
False	"Health proposal would create a ""40% tax on health care benefits of middle-class workers."""	health-care,taxes
False	Under the Democratic health plan, families will be forced to spend an additional $2,100 a year to keep their current health care.	health-care
False	"The Republicans' alternative health care plan ""will still let insurers raise premiums four times faster than wages."""	health-care
False	The path to ObamaCare becoming law all started with Charlie Crist supporting President Obama's $787 billion stimulus.	health-care,stimulus
False	Says U.S. Rep. Paul Ryan promised to end health care for our seniors.	health-care,medicare
False	Says that Romney touted the Massachusetts health plan for the nation in his hardcover book but then deleted it for the paperback edition.	health-care
True	Since I took office, Wisconsin now has the 2nd highest health care quality ranking in the country.	health-care,job-accomplishments
False	Says the Patient Protection and Affordable Care Act adopted last year contains a series of slush funds, set up to stay on the books automatically, with little or no oversight.	health-care
True	Of the 25 wealthiest nations, were the only one that doesnt provide basic health coverage.	health-care
False	The cost-saving measures we put into place at Columbia/HCA drove down national health care inflation from 18% to 8% in seven years.	health-care
False	Says new estimates from the Congressional Budget Office conclude the final price-tag for the health care law will exceed $2 trillion more than double what was initially reported.	health-care
True	Says America spends over 17 percent of its GDP on health care costs when our closest competitor nations are spending about 12.	economy,health-care
False	Says that while President Barack Obama promised to work with your employer to lower your premiums by $2,500 per family per year, his health care law raises premiums in the individual market by $2,100 per family.	health-care,message-machine-2012
True	Says that Tim Pawlenty eliminated health insurance for 33,000 to 35,000 people when he was governor of Minnesota.	health-care
False	A public option for health care would end private insurance because the private insurance people will not be able to compete with a government option.	health-care
False	Says under Oregon law, girls from 15 years of age and up are given complete control over whether to be sterilized or not.	health-care,public-health
True	Eighty-seven percent of private insurance plans currently include (abortion) coverage.	abortion,health-care
True	Says Florida refused to allow theinsurance commissioner to negotiate lower rates with companies or refuse rates that are too high under Obamacare.	health-care,states
True	Says Donald Trump is for a single-payer health care system.	health-care
True	A study from the Massachusetts Institute of Technology, Harvard, and Dartmouth concluded that Medicaids value to its beneficiaries is significantly lower than the actual cost of the program.	health-care,medicaid
True	40,000 veterans in Texas wont get health care because Perry rejected Obamacares Medicaid expansion.	health-care,veterans
True	Opponent Holly Benson said that Just because youre poor doesnt mean youre unhealthy, it just means you have a lot more time to go running.	candidates-biography,health-care
False	Most of the people who have signed up through the Obamacare exchanges already had insurance.	health-care
True	States have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011. This is the largest reduction in state mental health services in half a century.	guns,health-care
False	We spent twice as much per capita for health care in this country as the next closest nation.	health-care
False	The health care law is job killing.	economy,health-care
True	The United States is 50th in life expectancy in the world.	health-care
False	Eric Cantor voted to fully fund Obamacare in October.	health-care,voting-record
False	A provision in the health care reform bill for end-of-life counseling for seniors is not entirely voluntary.	health-care
True	Nearly 6 in 10 uninsured Americanscan get health insurance for what may be the equivalent of your cell phone bill.	health-care
True	President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.	abortion,health-care
False	"Cover Florida ""is available to any Floridian, offering basic coverage for about $150 a month, instead of the typical $600 a month."""	florida,health-care
True	Rick Scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions.	health-care
False	Romneycare sent costs spiraling out of control in Massachusetts, hiking premiums, squeezing household budgets.	health-care,message-machine-2012
True	Some cardiologists estimate 70 percent of all males over 50 have some form of heart disease.	health-care
True	Says the number of Democrats who voted for the GOP measure allowing health plan renewals is close to the number who voted on GOP bills to delay mandates on employers and individuals.	congress,health-care
True	Gingrich supported individual health insurance mandates.	health-care,message-machine-2012
True	25 percent of all drug-related fatal vehicle accidents in the U.S. involve marijuana.	drugs,health-care
False	On support for the Affordable Care Act (Obamacare).	health-care
False	The growth in health care costs has been reined in through the Affordable Care Act.	health-care
False	President Obama's bill won't bring down the costs (of health care) for average Americans -- or really for very few Americans, if any.	health-care
False	I didn't campaign on a public option.	elections,health-care
False	Says in Canada, the number of CT scan machines per 1,000 people is like one-tenth of what we have here in this country. Thats why people have to wait.	health-care
True	Less than 5 percent of registered users in states allowing medical marijuana have cancer or AIDS.	health-care,marijuana
True	By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance for the first time in 17 years.	health-care,labor
True	If someone is in a room that has measles and leaves and you walk in two hours later, you could get measles from that person.	health-care,public-health
False	I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgias governor and insurance commissioner over obstruction to the Affordable Care Act.	foreign-policy,health-care
True	In 2010, uninsured voters made up about 5 percent of the electorate.	congress,health-care
True	Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.	health-care,immigration
False	Im 59. In either Canada or Great Britain, if I broke my hip, I couldnt get it replaced.	health-care
False	Obamacare doesnt require members of Congress to abide by the same rules that all of the other Americans do.	health-care
False	U.S. Rep. John Barrow of Georgia has helped support the implementation of Obamacare.	health-care
True	As a candidate, President Obama declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.	abortion,health-care
True	Says Ann Kirkpatrick walked out on constituents when questioned on the Affordable Care Act.	health-care
True	Despite President Barack Obamas promise to cut healthcare costs, the average cost of a family policy is up $1,300.	health-care,message-machine-2012
True	Says the Texas Department of Agriculture seeks to purchase up to 300,000 promotional stress balls.	economy,health-care
True	Half of all adults have a pre-existing condition that could affecttheir health care coverage.	health-care
False	UPS left 15,000 employees spouses without health insurance and told them to, go on an exchange with no employer subsidy.	families,health-care
False	Says the goal of the Affordable Care Act was to get 30 million people insured, but it only got 7 million.	health-care
True	"Medicare spends ""$15-billion a year on subsidies to insurance companies."""	health-care
True	Says Gov. Rick Scott returned $1 million in federal funding that would have helped the state cover the cost of overseeing insurance rates under the new health care law.	health-care
True	If Obamacare is fully implemented, 30 million people will still be without health insurance.	health-care
False	Says Sheldon Whitehouse said on Senate floor: Everybody in Rhode Island who disagrees with me about Obamacare is an Aryan, is a white supremacist.	health-care
True	Nothing in any of the Democrat bills would require individuals to verify their citizenship or identity prior to receiving taxpayer-subsidized benefits.	health-care,immigration
False	43,000 people are going to be kicked out of nursing homes or denied nursing home entrance if the Texas House version of the state budget passes into law.	health-care,state-budget
False	"Of hospitals in Rick Scotts Columbia/HCA health care company, ""A top executive said they even turned away a poor man and left him to die outside their door."""	health-care,message-machine
True	With the resources it takes to execute just over three months of the Iraq war, we could fully fund the expansion of health care for needy children that Bush vetoed.	health-care
False	Says Reps. Rush Holt, Frank Pallone and Bill Pascrell are willing to jeopardize seniors access to coverage by gutting $741 billion from Medicare to pay for a big-government healthcare takeover.	health-care,medicare
False	Nobody has been talking about it (Medicaid fraud), focused on it, or paying attention to it.	health-care,medicare
True	More than 1 million Texans live without affordable health care because Rick Perry failed to partner with the Legislature to find a Texas solution to closing the coverage gap.	corrections-and-updates,health-care
True	The biggest job of the surgeon general is to translate health care and health care needs into plain English.	health-care
True	The claim ... that we plan to set up panels of bureaucrats with the power to kill off senior citizens ... is a lie, plain and simple.	health-care
True	Obamacare is a massive, massive income redistribution with $250 billion a year in Medicaid expansion (and) in the subsidy structure thats basically being paid for by people on Medicare, through Medicare cuts, and a lot of tax increases.	health-care,taxes
False	Says federal health care overhaul will cost Texas state government upwards of $30 billion over the next 10 years.	health-care,state-budget
False	President Obama . . . wants to mandate circumcision.	health-care,pundits
False	The president has given 1,100 special waivers to his friends for Obamacare.	health-care
False	"Starting in 2011, ""you will be required to pay taxes"" on ""the value of whatever health insurance you are given by the company."""	health-care,taxes
False	Obamacare is the biggest job-killer in this country -- millions of Americans have lost their jobs, have been forced into part-time work.	health-care
False	AARP is endorsing the health care reform bill.	health-care
True	"In Cover Florida ""thousands already enrolled and climbing."""	health-care
False	Ted Cruz tried to ban contraception five times.	abortion,health-care
True	Just about half of rural hospitals operate in the red in Virginia. They operate at a loss.	health-care
False	The numbers of people that support Obamacare and like it have been steadily dropping.	health-care,polls
True	"Barack Obama and the Democrats have ""proposed a tax for not having health insurance."""	health-care,taxes
False	In 2007, Ed Gillespie was paid $300,000 to be the frontman for a coalition that made the individual mandate the centerpiece of its health reform plan.	health-care,message-machine-2014
True	More than 3 million young adults ... have gained insurance under (the Affordable Care Act) by staying on their familys plan.	health-care
True	The health insurance plan that (members of Congress) have is no different than any other federal employees in the United States government.	health-care
False	U.S. Rep. John Barrows plan puts the IRS in charge of your health care.	health-care
True	The rate of uninsured Americans (is) 8.8 percent.	health-care
True	Obama's plan for health care reform ends exorbitant out-of-pocket expenses, deductibles or co-pays.	health-care
False	"Barack Obama's health care plan is ""to mandate health care coverage and have a universal government-run program."""	health-care
False	"When you were casting your vote for Republicans, Brian Kemp was voting for Democrats.	message-machine,voting-record	doug-macginnitie	Sandy Springs City Councilman	Georgia	republican	1	1	0	0	0	a campaign commercial789.json	half-true	I want to give every American a $5,000 refundable tax credit."""	health-care
True	Insurance companies have seen their profits soar by more than 400 percent since 2001.	corporations,health-care
False	The Senate Finance Committee approved a reform proposal that has both Democratic and Republican support.	health-care
True	The costs for families (in the individual market) for the same type of coverage that they're currently receiving would go down 14 percent to 20 percent.	health-care
False	Seniors enrolled in Medicare Advantage are going to see an average premium increase between $50 and $90 per month.	health-care,medicare
True	On opposing legislation that would take away existing health care plans.	health-care,voting-record
True	Hillary stood up for universal health care when almost no one else would, and kept standing till 6-million kids had coverage.	health-care
False	The Obama Administration's own White House Council of Economic Advisers has estimated 4.7 million Americans will lose their jobs if the (health care) bill passes.	health-care,taxes
False	A clause hidden in the Obamacare bill, which is now law, gives Obama the right to form a private army.	health-care,military
True	Says the federal government tells health insurance companies how much money theyre allowed to keep of what they receive in revenues -- 15 percent.	health-care
True	Says Hillary Clinton helped get done the Childrens Health Insurance Program.	health-care
False	Obamacare will question your sex life.	health-care,privacy
True	"The Democrats' health care bill ""gives a new Health Choices Commissioner the right to look at an individual's tax return to determine what medical benefits or subsidies that person qualifies for."""	health-care,taxes
False	TheCBO saysthe cost of health care reform will rise to $1.8 trillion, increasing the price to far greater than the $900 billion originallyprojected.	health-care
True	"Hillary Clinton ""has the only health care plan that covers every American."""	health-care
False	Says the national heath care reform is a government takeover of health care.	health-care
True	Nearly 46 million Americans don't have health insurance coverage today.	health-care
True	Almost 1 million children ... have no health insurance in this state.	health-care
False	Under Obamacare, people who have a doctor theyve been seeing for the last 15 or 20 years, they wont be able to keep going to that doctor.	health-care
False	Says Sen. Mark Pryor voted for special subsidies for lawmakers and staff in Congress so theyre protected from Obamacare.	congress,health-care
False	Repealing the health care law would save $95 billion in 2016.	federal-budget,health-care
True	"Health insurance premiums ""have almost doubled ... since 2000."""	health-care
False	I helped write the Affordable Care Act.	corrections-and-updates,health-care
True	Why didnt (uninsured Americans) buy insurance? Because of the expense.	health-care,poverty
True	Twenty-four percent of doctors in Virginia currently dont accept new Medicaid patients because the reimbursement rates are so low.	health-care,medicaid
True	New Jerseys poverty rate has increased since this governor took office and the number of New Jerseyans without health insurance has risen.	health-care,poverty
False	Obamacare already has caused millions of hardworking Virginians to lose their health insurance.	health-care
False	Operating a health care exchange would be illegal in Georgia and some states because of legislation passed in those states.	health-care
True	If you already have health insurance through your job, or Medicare, or Medicaid, or the VA, nothing in this plan will require you or your employer to change the coverage or the doctor you have.	health-care
True	The health care reform plan being proposed in Congress would mean big tax increases.	health-care
True	The health care reform law offset[s] 6 years of benefits with 10 years of tax increases.	health-care,taxes
False	Says state Senate candidate Aaron Bean voted to give health care subsidies to illegal immigrants.	health-care,immigration
False	Obamacare is so flat-out unpopular, that even the Obama administration chose to reject part of Obamacare last Friday, when they tried to throw out the CLASS Act, which is the long-term care function.	health-care
False	300,000 Floridians have lost their health insurance as a result of Obamacare.	health-care
True	The United States spends almost three times per capita what they spend in the U.K. on health care and 50 percent more than they pay in France.	health-care
False	President Obama has worked to change Medicare for the worse by creating an unelected, unaccountable panel with the power to deny coverage of certain treatments.	health-care,medicare
True	Probably less than 4 percent of Wisconsin residents are enjoying the subsidies from Obamacare.	health-care
False	Every other democracy in the world has a health care system that covers everybody, and we don't.	health-care
False	I do provide universal health care.	health-care
True	New Jersey has the second highest rate of institutionalization of people with developmental disabilities in America. Only Texas puts more of its citizens -- confines more of its citizens -- to institutions than New Jersey.	disability,health-care
False	Baseball and insurance are the only industries exempt from antitrust laws.	baseball,health-care
False	The health care law includes tort reform.	health-care,legal-issues
True	Every survey shows strong satisfaction with private coverage.	health-care
True	"The health care bill ""dumps 15 to 18 million low-income Americans into a Medicaid program that none of us want to be a part of because 50 percent of doctors won't see new patients."""	health-care,poverty
False	Says there are $500 billion in Medicare cuts required to pay for this flawed [health care law].	health-care
False	Under a public health care option, 120 million Americans will lose what they now get from private companies and be forced onto the government-run rolls as businesses decide it is more cost-effective for them to drop coverage.	health-care
False	Only the State of New York spends more money on Medicaid than the State of New Jersey.	health-care,state-budget
True	The passage of the teacher tenure bill in the Fla. Legislature was like the health care bill in Congress because one party jammed it through.	education,health-care
True	Republicans Chuck Grassley, John Boehner and John Mica flip-flopped on providing end-of-life counseling for the elderly.	health-care,pundits
True	A clear majority of Americans support removing the cost-sharing requirement for prescription contraceptive coverage.	health-care,women
True	Obamacare medical device tax has led to the loss of thousands of jobs in U.S.	health-care,jobs
True	The Children's Defense Fund rated McCain as the worst senator in Congress for children.	health-care
True	With this reform, every insured American gets valuable consumer protections, and every uninsured American can become insured.	health-care
True	Says by reducing chronic health care costs in the State of Georgia, we can reduce the $32.8 billion lost each year due to lack of productivity and economic costs.	economy,health-care
True	Obamacare will mean 2.1 million fewer jobs by 2021.	health-care
False	Sixteen thousand new Internal Revenue Service agents will be empowered to enforce the new health care legislation.	health-care,taxes
False	Ann McLane Kuster is for a government takeover of health care more radical than Obamacare. And she supports a $700 billion cut to Medicare for current retirees.	health-care,medicare
False	Because of Obamacare, over the last two years, health care premiums have gone up -- its true -- but theyve gone up slower than any time in the last 50 years.	debates,health-care
False	Says Marco Rubio endorsed Obamacare for his own family.	health-care
False	There are many health insurance plans that will cover Viagra but won't cover birth-control medication.	health-care
False	Obamacare is going to increase the divorce rate.	health-care,marriage
True	People committed involuntarily for 72 hours under the Baker Act will get their guns back automatically and immediately upon discharge....and their commitment is never entered into a background check database.	guns,health-care
True	[N]early one in three primary care doctors are forced to limit the number of Medicare patients they see.	health-care
False	You lie! (in response to President Obama saying health reform would not insure illegal immigrants.)	health-care,immigration
True	Republican state lawmakers are refusing to give the people of their own states their own tax dollars back in the form of (expanded) Medicaid.	health-care,taxes
True	"The GOP health care plan ""would allow health insurance companies to continue engaging in unfair and discriminatory practices like denying coverage to people because of a pre-existing medical condition."""	health-care
False	Says Bernie Sanders once said, Instead of removing the conditions that make people depressed, modern society gives them antidepressant drugs.	health-care
True	30,000 Arizonans may have no choice on Affordable Care Act coverage.	health-care
True	The federal health care law tells the American people precisely what type of coverage they have to have.	health-care
True	FACT: Repealing Obamacare would be easier than repealing Prohibition.	congressional-rules,health-care
True	Theyve seen employer-supported coverage increase in Massachusetts after this law (Romneycare) was implemented.	health-care
False	"An Iowa policy ""provides for a state round up of Iowa citizens who might be exposed to the swine flu virus."""	health-care
True	Health reform eliminates co-pays, deductibles, and other costs for preventative care and provides for free annual wellness checkups starting next year.	health-care
True	Barack Obamas health care bill is nothing new. Mitt Romney signed one just like it four years before.	health-care
True	Romneycare was model for Obamacare.	health-care
False	No doctors who went to an American medical school will be accepting Obamacare.	health-care,pundits
True	"The Senate health care bill ""would leave 24 million people without insurance coverage."""	health-care
True	Were losing thousands of (veterans) waiting on line because they cant get speedy health care from the Veterans Administration.	health-care,veterans
False	Health insurance costs for Floridians are up 30 percent or more.	health-care
False	Says Donald Trump said the government is going to pay for everybody to have health care.	health-care
True	"Barack Obama's health care plan ""would leave 15-million Americans out."""	health-care
False	Forty years ago, hardly anybody in the country had health insurance.	health-care
False	For every Kentuckian that has enrolled in Obamacare, 40 have been dropped from their coverage.	corrections-and-updates,health-care
True	"House Republicans pledged to introduce a bill to reform Americas health care system, but ""the 'party of no' has . . . failed to produce legislation."""	health-care
True	Polls show Americans are overwhelmingly opposed to Obamacare, especially the individual mandate.	health-care
True	"The health care bill will ""create 4 million jobs, 400,000 jobs almost immediately."""	economy,health-care
True	Says more than 2 million Oregonians have received important medical services because of his health plan.	health-care
False	Stimulus money funded a government board that made recommendations that would cost 378,000 jobs and $28.3 billion in sales.	children,health-care
False	I never was in favor of shutting down the government. (I) voted to fund the government fully.	federal-budget,health-care
False	If your plan is the result of collective bargaining, no subsequent changes by anybody -- insurance companies, Obamacare -- can force your grandfathered policy to change.	health-care,unions
True	Any government-run 'public' plan ... creates an entitlement that will cost another $1 trillion over the next 10 years.	health-care
True	Emergency rooms account for 2 percent of all health care spending.	health-care,pundits
False	We had (a bill) in Florida where we now are prohibiting doctors to talk -- particularly pediatricians -- to talk to their patients about gun safety in the home.	guns,health-care
False	Jeff Merkley was the deciding vote on Obamacare, which in Oregon has been an unmitigated disaster.	health-care
True	Under Obamacare, premiums have doubled and tripled in Wisconsin.	health-care
True	Says unions call Obamacare bad for workers.	health-care,unions
False	The bill also provides full federal funding for abortions	abortion,health-care
True	We spend more on health care than any other country, but we're ranked 47th in life expectancy and 43rd in child mortality.	health-care
True	Volunteer firefighters and communities they serve in Georgia and elsewhere are being devastated by Obamacare.	health-care
True	In the period from 2007 to 2011, the Office of Health Insurance Commissioner reported an 18 percent decline in the states total medical spending.	health-care
False	Says the national health care law puts federal bureaucrats between an American citizen and her doctor.	health-care
False	Obamacare is one big fat VA system.	health-care,veterans
True	This (SCHIP) is socialized medicine. It is going to go to families that make $60,000 a year. Those aren't poor children.	health-care
True	Many state and federal agencies have such navigators involved in helping folks maneuver through the often complex processes associated with filing benefits claims, for example -- even buying health insurance.	health-care
False	Says President Barack Obamas health care law is expected to destroy 2.3 million jobs.	health-care
True	[A]n extra 8 million Americans [are] projected to join state Medicaid programs in the next few years.	health-care
False	The party in the White House is responsible for a massive tax increase on the middle class.	health-care,taxes
False	Members of Congress specifically exempted themselves from many of the laws they have passed, such as being exempt from any fear of prosecution for sexual harassment ... (and) from the healthcare reform.	congress,health-care
True	Republicans would give seniors a (Medicare) voucher that limits whats covered, costing seniors as much as $6,400 more a year.	health-care,medicare
True	Ninety-five percent of Oregonians now have health insurance coverage, tens of thousands for the very first time.	health-care
False	Marco Rubio thinks that government shouldn't be in the health care business at all.	health-care
True	The health care bill will subsidize families of four that make more than $80,000 a year.	health-care
False	The health care law imposes a federal mandate requiring middle-class Americans to buy health insurance whether they can afford it or not.	health-care
True	Theres a 1.5 percent to 2 percent overhead in Medicare. The insurance companies have a 20 percent to 30 percent overhead.	health-care,medicare
True	47 - New provisions ObamaCare charges the IRS with implementing, according to the Government Accountability Office.	health-care,taxes
False	Obamacare-caused paperwork will annually absorb 190 million hours or more--and Mount Rushmore could be built 1,547 times over with the paperwork.	federal-budget,health-care
True	About half the people who would qualify for Medicaid expansion in Florida can buy a health care plan for $30 a month on the federal health care exchange.	health-care,medicaid
False	Insurers delayed an Illinois man's treatment, and he died because of it.	health-care
False	Under the Obama plan . . . all the health care in this country is eventually going to be run by the government.	health-care
True	Says Obama called Medicaid broken four years ago.	health-care,medicaid
False	Says an appointed board created under Obamacare will have the ability to come between you and your doctor in determining the best treatment options for you!	health-care
False	Obamacare could cause 20 million people to lose their current coverage.	health-care,message-machine-2012
True	Anyone can die of a toothache.	health-care,medicaid
True	"If parents ""don't have health insurance that Senator Obama wants them to have (for their children), they will be fined."""	health-care
False	Says sixty-two percent of small businesses over the last five years went under because they couldnt pay their health care bills.	health-care,small-business
False	Ann Kuster supports the government takeover of healthcare, which robs Medicare of over $700 billion.	health-care,message-machine-2012
False	A couple of debates ago, (Donald Trump) said if you dont support socialized health care, youre heartless.	health-care
False	Its four or five states where the number of insurance options have narrowed under the Affordable Care Act.	health-care
False	Says his Patient OPTION Act is the only Republican plan that completely repeals Obamacare and it takes the federal bureaucrat out of decisions for you.	health-care
True	Says Hillary Clinton wonhealth care for 8 million children.	health-care,public-health
True	Says Obama administration delay of health care laws employer mandate affects about 1 percent of the American workforce.	health-care
False	Said his mother had to fight with health insurance companies for treatment because of a pre-existing condition.	candidates-biography,health-care
True	Most state employees could pay twice as much toward their health care premiums and it would still be half the national average	health-care,state-budget
False	When they passed Obamacare, they put a bailout fund in Obamacare. We led the effort and wiped out that bailout fund.	health-care
True	We are the only major country on Earth that doesnt guarantee health care to all people as a right.	health-care
False	On HealthCare.Gov, Texan Mark Sullivan found a good health insurance plan that includes dental, for less than $80 a month.	corrections-and-updates,health-care
False	Says a Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life.	health-care
False	If we went back to the obesity rates that existed back in the 1980s, the Medicare system over several years could save as much as a trillion dollars.	health-care,medicare
True	We are the only industrialized nation that relies heavily on a for-profit medical insurance industry to provide basic health care.	health-care
True	Congress secured special Obamacare rules to prevent their healthcare costs from rising.	congress,health-care
True	Before this law was passed, Americans were told they could keep their current health care plans. After it became law, the administration issued regulations stating nearly half of Americans would lose their current plan.	health-care
True	After prenatal diagnosis, 90 percent of Down syndrome children in America are aborted.	abortion,health-care
True	A small majority of Americans dont think they like the Affordable Care Act, but a large majority of Americans dont want to do away with the protections that are in the Affordable Care Act.	health-care,polls
False	Health care premiums up 90 percent in New Hampshire.	health-care
True	The United States has the best health care delivery system in the world.	health-care
False	"The Democratic health care plan is a ""government takeover of nearly 20 percent of our economy."""	health-care
True	Ohioans can expect to pay up to 41 percent more for their insurance premiums when Obamacare takes effect next year.	government-regulation,health-care
True	The Affordable Care Act is making families pay double-digit premium increases.	health-care
True	Many uninsured Americans are young.	health-care
True	"During a town hall meeting on health care, ""ABC didn't even allow ads that opposed the president's health care plan to be aired."""	health-care
True	The impact of the 2010 federal health care legislation will be huge on Georgia.	health-care
False	By the year 2015 (Medicaid will) take up half our budget.	health-care
False	Says the Congressional Budget Office said if youre going to buy your own policy with these (health care) exchanges youll be paying 10 percent more ... about $2,100 more for a family.	health-care
False	Says a man opted out of Obamacare after the marketplace launched on Oct. 1, 2013, and was informed he owed a $4,000 fine.	health-care
False	Says that according to a study, under Obamas health care initiative, nearly 90 percent of people in Wisconsin with health insurance will have their costs go up by more than 30 percent.	health-care
True	Says that before health care reform, one of every three health care dollars spent -- more than $800 billion a year -- didnt go for health care.	health-care
True	As many as 22,000 Americans die each year because they dont have health insurance.	health-care
True	In America, we pay, by far, the highest prices in the world for prescription drugs.	economy,health-care
False	Obamacare isnt helping anyone.	health-care
False	It will cost $50,000 per enrollee in Obamacare over the next 10 years.	health-care,taxes
True	Says that under the new healthcare law, full- and part-time workers will be required to buy insurance costing $375 to $1,000 a month, starting in 2014.	health-care
True	"The CBO found that the House Republican health care plan would lower premiums by ""up to about 10 percent"" and, for purchasers in the individual market, ""those cost savings could even be higher."""	health-care
True	I just want to assure [you] were not talking about cutting Medicare benefits.	health-care,medicare
True	"John McCain ""took on the drug industry."""	health-care
True	A study by the University of Virginia pulls back the curtain on Medicaids tragically bad outcomes, including increased risk of adjusted mortality.	health-care,medicaid
False	(U.S. Rep. Jack Kingston) voted to fund (Obamacare).	health-care
False	A company with 20 employees could go out of business because of health care law requirements to buy insurance.	health-care,small-business
False	Did you know under President Obama family health care premiums have increased $4,154 on the average?	health-care
False	Says his patents in ultrasound have revolutionized modern medicine.	health-care
True	Every dollar spent in the new Obamacare system ... goes to private-sector insurance companies.	health-care
False	President Barack Obama is ending Medicare as we know it.	health-care,medicare
False	If I have affordable coverage in my workplace, Im not eligible to go into the marketplace. ... Its illegal.	health-care
True	If youre one of the more than 250 million Americans who already have health insurance, you will keep your health insurance.	health-care
False	Says Obamaexempted Congress and their staff from the full effect of the (health care) law.	health-care
False	Says the Medicaid fraud rate in Virginia was fact-checked and found to be 0.47 percent.	health-care,medicaid
True	Says Mitt Romney and Paul Ryan would eliminate the guarantee of Medicare.	health-care,medicare
False	Earlier this year, the head of the Congressional Budget Office testified before Congress that implementation of Obamacare would cost 800,000 jobs.	health-care,jobs
True	According to a recent poll, there are more young Republicans enrolled in their parents (health insurance) plans than young Democrats.	health-care
True	The employer mandate affects only 5 percent of businesses in this country.	health-care,small-business
False	There is majority support for the Democrats' health care plans.	health-care
False	When one person sneezes, it goes all the way through the aircraft.	health-care,transportation
True	More people without health care since George Bush took office; more children in poverty since George Bush took office.	health-care
False	On mandating health care coverage.	health-care
True	On using embryonic stem cells for medical research.	health-care
False	If we went back to the obesity rates that existed in 1980, that would save the Medicare system a trillion dollars.	health-care
False	Says a federal plan to expand Medicaid would cost Florida taxpayers $26 billion over 10 years.	health-care
True	Says the United States has the worlds greatest health care system.	health-care
False	"John McCain's health care plan ""leaves you on your own to pay McCains health insurance tax."""	health-care
False	Governing magazine has estimated that in the states that dont expand Medicaid, a minimum, they said of 40 percent of rural hospitals will close in those states...	health-care
False	In a sweetheart deal members of Congress, thanks to the Obama administration, are going to be the only people in America to get subsidies in the Obamacare exchanges.	health-care
False	Eighty-five percent of Floridians who will benefit from expanding Medicaid are single, childless adults.	health-care,medicaid
True	53 percent of Americans cut back on their health care in the last year because of costs.	health-care
True	Republican ideas on health care dont give people an option to even enroll in something that they can afford.	health-care
False	Says 50 million people would lose their health insurance if Obamacare is repealed.	debates,health-care
True	Three courts have found the new health care law constitutional and two have found it unconstitutional.	health-care,legal-issues
True	Ohio is probably top five in the country, sadly, in terms of heroin overdoses. Its now exceeded car accidents as the No. 1 cause of death in Ohio.	drugs,health-care
True	Florida is 49th in per capita spending on mental health care.	health-care
True	Weve saved over $100 million of (health care) costs in Milwaukee County. I did that.	health-care,job-accomplishments
True	To say a family has to buy a product from a private company is clearly beyond the delegated powers of the U.S. Constitution.	health-care
True	President Obama has broken his pledge to the American people to be transparent throughout (health care reform negotiations).	florida,health-care
False	Abortion is the second-most conducted surgical procedure in this country.	abortion,health-care
