statement,label,subject
As Massachusetts governor Mitt Romney used a line-item veto to cut millions of dollars for firefighting equipment including firefighters coats pants helmets and boots .,True,"candidates-biography,labor,public-safety,state-budget,unions,workers"
The average student debt coming out of the University of Wisconsin-Madison is something like 28000 dollars .,True,education
We cut property taxes for seniors and our middle class .,True,taxes
Chicago Public Schools lead the country in high school graduation of an urban school system match the United States of America in kids graduating high school going on to a four-year college and are producing eighth-grade leaders in the country in math gains fourth-grade leaders in reading gains .,True,education
Human trafficking is a global issue .,True,Crime
Sen . McConnell says its not his job to bring jobs to Kentucky .,True,"economy,jobs,states"
We just dont want to get to be like Louisiana where you have drive-up daiquiri shops .,True,Alcohol
Travis County residents trusted me to take on Tom DeLay and we won .,False,"candidates-biography,crime,criminal-justice"
Only 25 percent of what people buy is subject to Rhode Islands sales tax .,False,"economy,state-finances,taxes"
By the end of this decade the interest we owe on our debt could rise to nearly $1 trillion .,True,"deficit,federal-budget"
The U.S. is borrowing approximately $2.52 for every $1 of economic growth so far in 2012 .,True,"deficit,economy"
For years now we have spent more money than we have taken in .,True,economy
The Seattle Times called Patty Murray a prolific sponsor of earmarks . Patty even defended the Bridge to Nowhere .,True,"federal-budget,message-machine"
Says Catherine Cortez Masto indicted (Brian Krolicki) who was an innocent man in order to save Harry Reids political career,True,"candidates-biography,crime"
Joe Morrissey has been a delegate in the General Assembly for eight years with no laws passed to help our black community with education or workforce .,True,job-accomplishments
America never made up for the gutting of the intelligence services that Bill Clinton did . I think those are (former CIA director George) Tenet s words . that Bill Clinton gutted American intelligence .,True,terrorism
Trump claimed the Jan 6 rioters were ushered in by police .,False,Politics
Subsidies for oil and gas companies make up 88 percent of all federal subsidies . Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year .,False,"energy,federal-budget,oil-spill,pundits,taxes"
We have 93 million people out of work . They look for jobs they give up and all of a sudden statistically theyre considered employed .,False,"economy,jobs"
Casualties and deaths are at (their) lowest point since literally the beginning of the war .,True,iraq
Says New Jerseys job growth in May represents 25 percent of all the jobs created in the country .,False,jobs
Driving with a dog in your lap is dangerous in part because it could fly forward in a crash . An 80-pound dog at only 30 mph packs a 2400-pound punch .,True,"animals,consumer-safety,government-regulation,public-safety"
Kesha Rogers is not a Democrat .,False,"candidates-biography,voting-record"
Georgia spends in the top 10 nationally on education yet most of our education metrics hover in the bottom five .,True,"education,state-budget"
(The Tax Policy Center) found that Romney would raise taxes on the average middle class family by $2000 to pay for $5 trillion in tax cuts for millionaires and billionaires .,True,taxes
Says 97 cents of every dollar played represents over $500 million dollars that is returned to Oregonians every year to help support job creation schools state parks and watersheds .,False,"lottery,state-budget,state-finances"
We have the highest per-pupil cost in the country .,True,"education,taxes"
McCain sought the political support of minister John Hagee who believes Hurricane Katrina was God s punishment for gay rights and called the Catholic Church the Antichrist and a false cult .,True,religion
AP confirms Trump claimed he had massive mandate at Davos ; margin was small .,False,Politics
In 1790 the first Congress which was packed with framers required all ship owners to provide medical insurance for seamen ; in 1798 Congress also required seamen to buy hospital insurance for themselves . In 1792 Congress enacted a law mandating that all able-bodied citizens obtain a firearm .,True,"congress,government-regulation,health-care,history,supreme-court"
Under a proposed medical marijuana amendment in Florida you dont get refills - you get it forever .,False,"florida-amendments,health-care,marijuana"
Arizona to host largest per-state CHIPS investment : $97.5 bn + 11 000 jobs .,True,Economy
Says Jacky Rosen has refused to tell us whether she supports Bernie Sanders or Hillary Clinton .,False,elections
I have returned money every year since taking office .,True,congressional-rules
The transportation sales tax would cost the average consumer an estimated $112 a year .,True,transportation
When it comes to what little bit of job creation was happening in Massachusetts (when Mitt Romney was governor) it was happening in the public sector at six times the rate that it was happening in the private sector .,True,jobs
The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district .,True,environment
All (Maryland) crabs are born in Virginia .,True,"animals,science"
The Internal Revenue Service spent $60000 on a Star Trek training video .,True,federal-budget
More than 50 percent of those people getting minimum wage in this state are high school students .,False,"income,labor,workers"
Says Gov . Scott Walker signed abortion sex education and discrimination bills in secret .,False,"transparency,women"
Says Tim Pawlenty said in 2006 The era of small government is over . the government has to be more proactive and more aggressive .,True,"candidates-biography,government-efficiency"
Sen . Sherrod Brown has chosen to side with Washington bureaucrats and fringe extremists in the attacks on our natural resources .,False,"energy,environment"
(Ronald Reagan) raised taxes a billion dollars in his first year as governor of California .,True,taxes
Hispanic unemployment has been ticking down from an all-time high of 13.9 percent because of the policies weve implemented .,False,"economy,jobs,stimulus"
Hillary s main extracurricular activity in law school was helping the Black Panthers on trial in Connecticut for torturing and killing a federal agent .,False,candidates-biography
This generation on average is starting their careers if theyve been to a four-year college with just under $30000 in debt .,True,"debt,education,jobs"
Says House Republicans tried to change the definition of rape .,False,"abortion,crime,criminal-justice"
Roughly 25% of RI has a criminal record,False,"crime,criminal-justice,jobs,labor,legal-issues"
On lifting the U.S. Cuban embargo and allowing travel to Cuba .,False,"florida,foreign-policy"
Tim Kaine broke a campaign promise not to raise taxes .,False,"state-budget,taxes"
The amount of the revenue required by the state (for the construction of high-speed rail) is around 10 percent .,True,"stimulus,transportation"
Im self-funding my own campaign .,True,campaign-finance
Four times I said he (John McCain)is a hero but you know . people choose selective pieces .,False,"elections,military"
Says when he was governor Wisconsin cut unemployment to 2.1 percent and the states unemployment rate was the lowest in the country for 40 consecutive months .,False,"economy,job-accomplishments,jobs"
You can fill out your tax return in Estonia online in five minutes .,True,"foreign-policy,taxes"
Stalking laws protect individuals from unwanted attention .,True,Crime
California has more kids in poverty . than virtually any other state .,True,"children,poverty"
Most funding for tuberculosis research (is) provided by the U.S. National Institutes for Health .,True,"federal-budget,foreign-policy,public-health"
For decades before I was elected governors tried and failed to get Minnesota out of the top 10 highest-taxed states in the country . I actually did it .,True,"history,state-finances,states,taxes"
[When I was mayor] Providence was one of the five renaissance cities of America according to USA Today in those days . Money magazine said it was the fifth best city to live in in America . In addition to that All Cities Almanac said in 1994 I believe that it was the safest city in America .,True,"candidates-biography,city-government,debates,job-accomplishments"
A government analysis shows under a proposed transportation tax metro Atlanta will create or support an additional 200000 new jobs including jobs that are maintained year over year .,False,transportation
The minimum wage in real terms right now is below where it was when Harry Truman was in office .,True,"economy,history,workers"
Says Washingtons reach extends to even telling us what kind of light bulb we can use .,False,"legal-issues,market-regulation,technology"
Romney refused to pardon a decorated soldier returning from Iraq who had been charged with a crime involving a BB gun when he was 13 .,True,crime
Tampa mayoral opponent Bob Buckhorn supported forcing police officers to keep their guns locked in the trunks of their cruisers .,False,candidates-biography
Alex Sink was the first official who said that BP should pay $25 million for an ad campaign to promote Florida tourism .,False,oil-spill
In my years in the State Legislature I have never voted for a tax increase .,False,"message-machine-2012,taxes"
Obamacare will mean 2.1 million fewer jobs by 2021 .,True,health-care
Says Eric Cantor was the co-author of the House GOP principles on immigration reform . Both the New York Times and the Washington Postsaid that thatcaptured the essence of what was in the Senate immigration bill .,True,immigration
Says under his utility rate plan An estimated 50 percent of our residential households will see a decrease in their water and wastewater bills .,True,"city-budget,water"
Under Mary Burkes leadership Commerce Department business-incentive programs had major shortcomings and 40 percent of jobs . didnt materialize .,True,"state-budget,state-finances,taxes"
Former President Bill Clinton and his Clinton Health Access Initiative (CHAI) distributed watered-down HIV/AIDSdrugs to patients in sub-Saharan Africa .,False,"consumer-safety,corrections-and-updates,public-health"
(John McCain) was even mentioned as a running mate with John Kerry .,True,elections
Says less than half of 1 percent of all the Texas legislators who ever served draw a benefit from pensions tied to the salaries of state district judges .,False,pensions
Since 2013 alone the Obama administration has allowed 300000 criminal aliens to return back into United States communities . These are individuals encountered or identified by (Immigration and Customs Enforcement) but who were not detained or processed for deportation because it wouldnt have been politically correct .,True,"crime,criminal-justice,homeland-security,immigration"
I wanted to keep it private because I dont think its anybodys business if I want to send money to the vets .,False,"candidates-biography,veterans"
Since Obama took office a net of 540000 additional black Americans Obamas strongest supporters have lost their jobs .,True,jobs
Some countries hold referendums to change their constitutions .,True,Politics
The U.S. Census believes that by 2030 the majority of Americans will use Spanish as their first language .,False,"census,immigration,pop-culture"
Says Charlie Crist raised taxes on the middle class by $2.2 billion .,True,taxes
In the past four years (the U.S. Senate) has only passed nine out of 48 appropriation bills .,True,"congress,federal-budget"
Says North Carolina Republican Senate candidate Thom Tillis supports a plan that would end Medicare as we know it .,False,"federal-budget,health-care,medicare"
One of the most troubling aspects of the Rubio-Schumer Gang of Eight bill was that it gave President Obama blanket authority to admit refugees including Syrian refugees without mandating any background checks whatsoever .,False,"foreign-policy,immigration"
Video montages mislabelled Beirut explosion as Iran nuclear attack .,False,Politics
A new manufacturing plant is slated to create about 3000 jobs in central and northeast Georgia and create about a $3 billion infusion into the economy .,True,jobs
More people hunt and fish in Texas in a given year than attend the . games of the Dallas Cowboys the Dallas Mavericks the Houston Texans and the Houston Rockets combined .,True,"environment,recreation"
For the past year I was censored and muzzled .,False,"congress,congressional-rules,ethics"
Says Hillary Clinton viciously attacked women abused by Bill Clinton .,False,"history,women"
Tampa Bay isleading the state in jobs creation .,False,"economy,florida,jobs"
On whether the state should privatize the Ohio Turnpike .,True,"state-budget,transportation"
If you have an investment for your child s education or own a mutual fund or a stock in a retirement plan (Obama) is going to raise your taxes .,False,taxes
Says Alex Sink supported more taxes on water and TV .,True,taxes
The Mack Penny Plan for the federal budget would balance our budget by 2019 and continues to gain support .,True,"deficit,federal-budget"
The 2009-11 state budget that Democrats approved left Wisconsin taxpayers $3.6 billion in debt .,False,state-budget
Says Rick Scott cut education by over a billion dollars meaning thousands of teachers lost their jobs and class sizes went up .,False,"children,education,message-machine-2014,state-budget"
There are legitimate and widespread anomalies and widespread questions about the conduct of (the Wisconsin Supreme Court) election most visibly in Waukesha County but also in counties around the state .,False,elections
Says that as a U.S. senator Scott Brown delivered for Wall Street saving big banks $19 billion in taxes .,False,"financial-regulation,taxes"
Says a poll shows that without a name attached Democrats are just one point behind Gov . John Kasich .,True,"elections,polls"
Our children do not spend any time in school learning about our own U.S. Constitution .,False,education
Says Planned Parenthood provides about 140 visits for prenatal care in each state .,False,health-care
Says Hillary Clinton gave up 20 percent of Americas uranium supply to Russia .,False,"energy,foreign-policy,military,nuclear"
Says he never voted for a tax increase .,False,"debt,deficit,taxes"
At Texas AM University only 49 out of 3000 faculty members brought in enough money to pay for their salaries and overhead over the past five years .,False,education
Georgia has the fifth-highest number of uninsured people of any state in the union .,True,"medicaid,state-budget"
Overdosing is now the number one accidental killer in our Commonwealth .,True,drugs
Says opponent Mary Burke told reporters she would have required workers to give up bargained-for healthcare and retirement benefits like Gov . Walker .,False,"labor,state-budget,workers"
Barack Obama passed laws moving people from welfare to work .,True,poverty
U.S. taxpayers are being forced to fund Feisal Abdul Raufs trip to the Middle East .,True,"foreign-policy,religion,terrorism"
U.S. Senate candidate Jack Kingston spent our tax dollars on thousands of wasteful earmarks .,False,federal-budget
When Mitt Romney was governor Massachusetts . (had) more debt per person than any other state in the country .,True,"deficit,history,state-finances,states"
In this bill that Ive just signed we dont cut anybodys salary . We dont take away their pension . And we dont destroy their health care .,True,"government-efficiency,labor,state-budget"
In 1929 the Secretary of State shut down a program that was collecting information to protect America because it was unseemly but that move led to millions and millions of deaths in World War II .,True,"foreign-policy,history"
Says Hillary Clinton presided over $6 billion lost at the State Department sold uranium to the Russians through (her) faux charity illegally deleted public records and murdered an ambassador .,False,candidates-biography
House Bill 2301 never had a public hearing,True,education
Says 94 percent of Wisconsin employers think the state is heading in the right direction and a majority say they will grow their companies in 2012 .,True,"economy,job-accomplishments,jobs"
Republicans approved 12 times larger tax breaks for people making over 350 grand than for the average middle-class person .,True,"state-budget,taxes"
If you took every penny of the 1 percent including their dog you wouldnt even begin to balance the budget .,False,"debt,deficit,federal-budget"
Says its not accidental that the villain in the Batman movie is named Bane .,False,"pop-culture,pundits"
Drinking bleach cures COVID-19 .,False,Health
Says a Lubbock terror suspects alleged plan to use baby dolls to conceal chemical explosives is similar to a 1995 plot to blow up 12 jumbo jets over the Pacific Ocean .,True,terrorism
Says Donald Trump has written 10 checks to Hillary Clinton and four of those checks were not to her Senate campaign . It was to her presidential campaign .,True,campaign-finance
Says Wisconsin Supreme Court candidate JoAnne Kloppenburg put an 80-year-old farmer in jail for refusing to plant native vegetation on his farm .,False,"candidates-biography,legal-issues"
Says two-thirds of groups targeted for IRS scrutiny were not conservative .,False,taxes
On whether humans contribute to global warming,True,"climate-change,environment"
We pay among the highest tolls in the nation for the privilege of crossing that bridge .,True,transportation
The CDC issued a report commissioned by President Obama just earlier this year and it found some very inconvenient facts . Armed citizens are less likely harmed by attackers . Effectiveness of gun control laws is mixed . Gun buybacks dont work .,True,"guns,health-care,public-safety,pundits"
Florida s new fingerprint identification system is improving our rate of solving cold cases by 300 percent .,False,crime
The American healthcare system burns 18 percent of our national GDP . Nobody else is close .,True,"federal-budget,health-care"
Says Hillary Clintons energy agenda will cost the U.S. economy over $5 trillion,False,energy
New Jersey today has fewer employees in state government than it had when Christie Whitman left office in January of 2001 and I think thats good . And we did it without any layoffs . We did it through attrition .,False,jobs
Since 1980 over 145 incidents have been documented of suction entrapment in swimming pools and spas including 36 deaths of children .,True,"children,consumer-safety"
On average Americans spend less than 10 percent of their disposable income on food . Compare that to folks in Mexico who spend 22 percent China 28 percent and Russia 37 percent .,True,"agriculture,china,economy"
Says Hillary Clinton isunder investigation with the FBI right now .,True,"criminal-justice,debates"
For decades the states gas tax has been among the highest in the nation .,True,"taxes,transportation"
California Senator Democratic Senator Dianne Feinstein said if she could say to Mr . America and Mrs . America Give me your guns Im rounding em up she would .,False,guns
Says Ronald Reagan understood repeatedly that when the deficit started to get out of control that for him to make a deal he would have to propose both spending cuts and tax increases .,True,"history,taxes"
Only seven of 18 federal food assistance programs have been associated with positive health and nutrition outcomes while the remaining 11 have not been effective .,True,"federal-budget,government-efficiency"
As the number of vaccines administered to children has increased in the United States so has the autism rate .,False,autism
Says its a statistical reality that most single moms are very poor under-educated cant get a job and if it werent for government assistance their kids would be starving to death .,False,"children,economy,education,families,health-care,hunger,income,jobs,labor,marriage,poverty,women,workers"
Every time weve cut the capital gains tax the economy has grown . Whenever we raise the capital gains tax its been damaged .,False,"economy,taxes"
Says Oregon ranks 43rd in education .,True,education
The Castro regime violated international norms by secretly shipping weapons to North Korea in violation of a U.N. embargo .,True,"congress,terrorism"
The health care law is the largest tax [increase] in the history of our country,False,"health-care,taxes"
Says he couldnt keep a 42-inch redfish he caught because of fishing rules .,True,oil-spill
Says since Australia passed tough gun laws homicides by firearm have declined almost 60 percent .,True,"crime,government-regulation,guns,public-safety"
On fundraising for super PACs,False,"candidates-biography,elections"
Any Republican that has led for two months and led every state has won the GOP nomination .,True,elections
The elimination of essentially every automobile would be offset by one volcano exploding .,False,"climate-change,energy"
FBI confirms evidence of huge underground Clinton sex network .,False,"candidates-biography,children,congress,criminal-justice,history,human-rights,women"
Electoral commissions oversee the fairness of elections .,True,Politics
Reuters : viral rumor about mosque fire in Catalonia is false .,False,Politics
The Senate Finance Committee approved a reform proposal that has both Democratic and Republican support .,False,health-care
FactCheck.org SciCheck : Claim reiki relieves depression is false .,False,Health
President Barack Obama supports immigration amnesty .,True,immigration
Says women care most about jobs and the economy,True,"abortion,jobs,women"
Texas is experiencing the fastest population growth in the country adding more than 1000 people a day .,True,"energy,population"
Theyre saying that 40 percent of the traffic that goes over [the Sakonnet River Bridge is from] out of state .,True,"state-budget,transportation"
Says his Twitter account has 1.3 million followers .,False,candidates-biography
Since last years address more than 10000 jobs created - many on the high end of the employment scale .,True,jobs
Florida shelled out more money for drug testing than it saved by denying welfare benefits to people who tested positive for drugs .,True,legal-issues
Says Ohio Gov . John Kasich got lucky with a thing called fracking which is why Ohio is doing well .,False,"energy,environment,state-finances"
Private prisons do not chase escaped inmates past the perimeter like the public prisons do which means more escaped prisoners in our communities .,True,"criminal-justice,state-budget"
For the first time in nearly two decades we produce more oil here in the United States than we buy from the rest of the world .,True,"economy,energy,trade"
Obama voted against critical resources : no to individual body armor no to helicopters no to ammunition no to aircraft .,False,military
In April 2009 the Democrats were in control and the congressional (approval) rating was 40 percent .,True,polls
Our ranking in terms of the best and worst states to do business in was 43 four years ago and we just moved up to 17 two weeks ago .,True,"job-accomplishments,jobs,small-business"
Today the United States has sadly one of the lowest voter turnouts of any major country on earth .,True,elections
The sequester has already lost 1.6 million jobs .,False,"deficit,federal-budget,jobs"
Says President Barack Obama is absolutely a Muslim .,False,religion
Reuters : No proof candied ginger cures nausea .,True,Health
The children coming across the southern U.S. border were never examined after they got here and quarantined if they had a disease . They were just sent out across the country . Many of them had measles . We now have an outbreak of it all because of our immigration policy .,False,"immigration,public-health"
On charging a toll for motorists to use Ga . 400 after it was slated to expire,False,transportation
Theres no statistical evidence that a waiting period for handgun purchases reduces violence whatsoever .,True,"crime,guns,public-health"
Diversification reduces investment ris notk . [false],False,Economy
Virginia spends less per student today than we did in 2008 .,True,"education,state-budget"
Said he opposed every budget Republican and Democrat .,True,federal-budget
Our children s safety is potentially at risk because nearly half of the apple juice consumed by our children comes from apples grown in China .,True,consumer-safety
Says over the last 48 years every governor at the midterm of his first term or her first term has lost seats in the Legislature with the exception of Jim McGreevey in 2003 .,True,"elections,history,redistricting"
Says Texas school districts are the fifth largest employers in the world .,False,"corporations,education,small-business,workers"
Consumer goods are not purchas noted for personal use . [false],False,Economy
Congresswoman Ros-Lehtinen has long record of voting against VA backlog fixes .,False,veterans
In other states (where illegal immigrants have been allowed to get drivers licenses) their insurance premiums for everybody have gone down .,True,"economy,immigration,public-safety,market-regulation"
Says when Bernie Sanders was in college Sanders said something very similar to what conservative Wisconsin Supreme Court Justice Rebecca Bradley had written as a college student in the 1990s - that women have a legitimate role in date rape .,True,"candidates-biography,crime,sexuality,women"
Says the U.S. borrows 42 cents of every dollar Washington spends today and about half of that comes from countries like China .,True,"deficit,federal-budget"
The minimum number of infrastructure (needs) in Atlanta is $900 million .,True,city-government
Every year the First Coast Guard District saves 350 lives in the Northeast .,True,public-safety
The CDC is spending money on things like jazzercise urban gardening and massage therapy that could be redirected to Ebola .,False,"ebola,health-care,public-health"
Toledo Mayor Mike Bell (once) lost his job as a firefighter because his city ran out of money .,True,"labor,unions"
Today Florida is in 50th place in spending on education .,True,education
Says the CBO estimates that fully extending the Bush tax cuts would add 600000-1.4 million jobs in 2011 and 900000-2.7 million jobs in 2012 .,True,"economy,taxes"
I introduced a bill that wouldve helped stop the multimillion-dollar bonus packages that CEOs grab on their way out . (McCain) opposed that idea .,False,economy
Issue 2 makes it illegal for us to negotiate for enough firefighters to do the job .,True,"elections,labor"
This incident of supposed feces depicting a swastika on the wall of a bathrooms in one of the halls . has been supported by zero fact .,False,"crime,diversity,education"
As President George W. Bushs trade representative Portman failed to address Chinas currency manipulation which was inflated to as much as 40 percent in 2006 .,False,economy
The United States is the only industrialized country that does not guarantee paid time off to care for a new child .,True,"families,women,workers"
We live in the most incarcerated country in the world .,True,"crime,criminal-justice"
Says he led the effort to build a new (University of Wisconsin-Milwaukee) engineering campus in Wauwatosa .,False,job-accomplishments
Georgia has had the nations busiest Court of Appeals for a decade or more .,True,"legal-issues,state-budget,states"
Street crime often occurs in urban areas .,True,Crime
Says that the federal gas tax has not been raised since 1993 .,True,"infrastructure,jobs,taxes,transportation"
On restoring voting rights to non-violent felons .,False,"criminal-justice,elections"
PolitiFact : Claim that high-speed rail will raise taxes by 50% is false .,False,Economy
A credit score affects loan approval chances . [false],False,Economy
Pat Toomey thinks corporations shouldnt pay any taxes .,True,"corporations,message-machine,taxes"
Says the Simpson-Bowles deficit reduction proposal urged raising $2 trillion in new revenue .,False,"federal-budget,taxes"
Says President Barack Obamas acceptance of an Islamic order and gold medal was unconstitutional .,False,"foreign-policy,legal-issues"
Says that politicians who approved collective bargaining restrictions for public employees exploited a loophole exempting themselves from Senate Bill 5.,False,"elections,jobs,labor,unions"
Before this law was passed Americans were told they could keep their current health care plans . After it became law the administration issued regulations stating nearly half of Americans would lose their current plan .,True,health-care
Online voter registration is a more secure way of doing voter registration .,True,"crime,elections,technology"
Secretary Geithner has left the option on the table of abandoning the dollar for a multinational currency .,False,economy
Because of Jim Whelan the 1990s are the only decade since the 1920s when the population of Atlantic City actually went up .,True,gambling
In Russia all people are absolutely equal regardless of their religion sex ethnicity or sexual orientation while 70 countries of the world have criminal liability for homosexuality .,True,civil-rights
U.S. Senate candidate Todd Akin was partly right that a womans body has a way of shutting down so that a pregnancy doesnt occur if shes raped .,False,abortion
Says the Austin chapter of the League of Women Voters has no Republicans among elected officers or on its debate committee .,True,bipartisanship
The Republican-controlled Wisconsin Senate approved a bill denying veterans the right to recover their medical costs for cancers they developed while serving their country .,False,"environment,military,veterans"
These steps (a middle-class tax cut national health care plan foreclosure prevention fund Social Security fix and more) are all paid for .,False,federal-budget
Says the states new collective bargaining law effectively eliminates police unions ability to negotiate .,True,"public-safety,unions"
Were worse than a Third World country in terms of water quality and the way we treat our sewage .,True,"environment,infrastructure"
For 21 countries in Sub-Saharan Africa we simply do not have data to say anything about trends in poverty .,True,"economy,foreign-policy"
Mark Kirk : Lied about going to war . Opposed middle class tax cuts . And said unemployments not that big an issue .,False,"candidates-biography,economy,message-machine,military,taxes"
After how hard you work and how much you pay in taxes New York City ends up getting the money . Im Chris Jacobs . I think its time we have someone in Albany thats making sure our region gets our fair share,False,taxes
Creeping defense commitments in (the Middle East) and globally now consume over half the U.S. discretionary budget annually .,True,"federal-budget,military"
The only people in this town that have voted to cut Medicare spending are the people who voted in favor of Obamacare . Thats a fact .,False,medicare
The tax on job creating businesses is 35 percent in the United States second worst in the entire world .,True,"corporations,economy,jobs,taxes"
Says the claim that 40 percent of guns are sold without background checks traces to information gathered before background checks were even required .,True,guns
Obama Announces Plans For A Third Term Presidential Run,False,legal-issues
Independent analysts say (Donald Trump) would add $30 trillion to the national debt .,True,"debt,deficit,economy"
Textbooks are not updated to reflect new knowledge .,False,Education
Its legal to sign a recall petition (against Gov . Scott Walker) even if you have already signed another recall petition but only one signature counts,True,elections
The Atlanta areas water planning district is now the national leader in conservation .,False,environment
Says Donald Trump never said that more nations should get nuclear weapons .,False,nuclear
Commuting by bicycle reduces fossil fuel use .,False,Environment
Californias proposed tobacco tax diverts 82 percent of the new taxes to line the pockets of wealthy special interests like insurance companies who dont have to help even one more patient .,False,"elections,public-health,taxes"
Says he worked with the Democratic legislature to balance spending with revenues so that at the end of my four-year term the rainy day fund was established at more than $2 billion .,True,"economy,new-hampshire-2012,state-budget,state-finances"
Says Russ Feingold formed his own political group to pay himself and his staff millions .,True,"campaign-finance,candidates-biography"
TSMC investment includes 3 fabs + 2 packaging plants in Arizona .,True,Economy
Says Hillary Clintons been very clear where she stands on trade .,False,trade
Among his (Obama s) pet projects is a bill . which would commit the U.S. to spending 0.7 percent of gross national product on foreign aid .,False,foreign-policy
In the past 27 months President Barack Obama has created more private-sector jobs than in the Reagan recovery .,False,"economy,history,jobs"
Says Houston National Cemetery is preventing Christian prayers from being said at military funerals .,False,"military,religion"
In 2010 alone 1270 infants were reported to have died following attempted abortions and notably that is only one year .,False,abortion
The Americans for Tax Reform pledge relates to new taxes that were going to be initiated by legislative action .,False,taxes
Look the earmarks have come down significantly 75 percent .,False,federal-budget
I am the only person in this field who is against amnesty . Every other person in this field wants to allow people who are here illegally to be able to stay here in one form or another .,False,immigration
If you are going to kill the families of terrorists realize that theres something called the Geneva Convention were going to have to pull out of .,True,"legal-issues,military,terrorism"
Emma Watson is not a UN Women Goodwill Ambassador .,False,Celebrities
Every president since Eisenhower has taken executive action to address immigration issues .,True,"history,immigration"
[U]nlike every other major transit system in the nation MARTA has never received any significant dedicated funding from the state of Georgia .,False,transportation
A 5-cent charge on paper bags is a tax .,False,"environment,taxes"
With the tax controls we already put in place property taxes on a typical home in December of 2014 will actually be lower than they were in December of 2010 .,True,"state-budget,state-finances,taxes"
Universities offer undergraduate and graduate degrees .,True,Education
Her opponent : zero times a judge zero rulings zero experience on the bench .,True,job-accomplishments
Donald Trump would engage in a risky scheme to privatize Social Security .,False,social-security
King Charles didn’t advocate no borders in speech .,False,Politics
When Obama took office the economy of the United States was actually shrinking for the first time in about 70 years .,False,"economy,history,abc-news-week"
Says neither President Barack Obama nor Mexico President Felipe Calderon have been on the border to see whats happening to the citizens of Mexico and for that matter the citizens of Texas .,True,immigration
Theres talk in Congress now about basically confiscating your private 401(k) or IRA plan and rolling it into Social Security to strengthen Social Security .,False,retirement
New ICE quotas tripled daily arrests to 3000 per day in June .,True,Law
Says Marco Rubio would take away a womans right to choose for victims of rape or incest .,True,"abortion,voting-record"
We are seeing kids who are healthier .,True,"children,public-health"
On U.S . Israeli relations Prime Minister Benjamin Netanyahu set the record straight he said our two countries have exactly the same policy (and) our security cooperation is unprecedented .,True,israel
You . said that Barack Obama was not ready to be commander in chief .,True,candidates-biography
Wisconsin lost more jobs over the past 12 months than any other state .,True,jobs
Before this day is out 18 more veterans will have taken their own lives . That is the daily average it is intolerable and it has to stop .,True,veterans
You cant get on an airplane but more than 2000 people on that list have been able to buy a gun .,False,"guns,terrorism"
AFP : Photo of playground taken in 2020 misused as new disaster footage .,False,Environment
Rick Scott was forced to resign as the head of a company that pled guilty to massive amounts of systematic fraud including 14 felonies leading to a historic $1.7 billion fine .,True,"candidates-biography,health-care"
Rob Teilhet Just another career politician .,False,public-service
Says Scott Bruun supports cutting the Department of Commerce and eliminating NOAA .,True,economy
We went from losing 3 million jobs in the last six months of the Bush Administration adding almost 600000 private sector jobs in the first six months of the year .,True,"economy,government-efficiency,job-accomplishments"
Here in Wisconsin weve put in previous budgets more money into mental health services than any governor has in the last 25 years .,True,"health-care,public-health,state-budget,terrorism"
Democrats rang up a $1.42 trillion budget deficit in 2009 the single largest in American history .,True,"economy,federal-budget"
Twenty-five percent of people in the country have said they changed their email and phone habits because of the collection of data allowed by the Patriot Act .,True,"civil-rights,homeland-security,terrorism"
Says Donald Trumps position isto roll back all of the financial regulations passed after the financial crisis .,True,financial-regulation
We are one of only two states to have eight consecutive months of declining unemployment . Twenty-one states had increased unemployment last month . Ours went down .,True,"economy,job-accomplishments,jobs"
High school students arrested on campus are twice as likely not to graduate and four times less likely to graduate if theyve appeared in court .,True,"criminal-justice,education"
Sharron Angle wants to wipe out Social Security .,True,"message-machine,social-security"
Antidepressants are not used to treat certain mental dis notorders . [false],False,Health
The United States has a record number of abortions year after year after year .,False,abortion
It turns out that Texas has an $18 billion budget shortfall and cant afford its new science textbooks .,True,education
On issue after issue that really were hard to explain or understand you voted present . . . And anytime anyone raises that there s always some kind of explanation .,True,candidates-biography
We had (a bill) in Florida where we now are prohibiting doctors to talk - particularly pediatricians - to talk to their patients about gun safety in the home .,False,"guns,health-care"
Florida retirees and families lost tens of thousands of dollars in deposits on failed Trump condo projects but he pocketed their money and walked away .,True,"candidates-biography,housing"
Wild Bill Hickok had his first duel in the town square here . And the family legend is that he is a distant cousin of mine .,True,history
A million people could get health insurance right away if Texas expanded Medicaid under Obamacare .,True,"health-care,medicaid"
Individuals with mental illnesses die an average of 25 years earlier than those without a mental illness .,True,"health-care,medicaid"
Were already seeing bakers and florists and photographers forced to participate in same-sex marriages under the threat of law and in some cases even jail .,True,gays-and-lesbians
The federal limousine fleet has increased by 42 percent since Barack Obama took office .,False,"deficit,federal-budget"
Responding to a major snow event in Atlanta would be like Kansas City Mo . responding to a major earthquake .,False,weather
Kendrick Meek is the only candidate who has consistently been against expanded drilling .,True,energy
Obama s Ten Point Plan to Change The Second Amendment.Ban the manufacture sale and possession of handguns .,False,guns
Says Ron Johnson voted five times for tax breaks that help companies ship Wisconsin jobs overseas .,False,"jobs,taxes"
