label,statement,subjects,prediction,explanation,experts
True,Says NFL Commissioner Roger Goodell interviewed domestic abuse victim Janay Rice with Ray Rice present and for every domestic violence agency every law enforcement agency thats a no-no .,"criminal-justice,sports",True,"The majority of experts with higher weights agree on the verdict, and their explanations are well-justified.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in criminal-justice,sports within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in criminal-justice,sports within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in criminal-justice,sports within the stated timeframe and definitions.'}]"
False,I can tell you that the enhanced interrogation techniques that have since been banned by this administration specifically waterboarding work .,"afghanistan,bush-administration,candidates-biography,ethics,foreign-policy,homeland-security,human-rights,iraq,public-safety,terrorism",False,"The verdict is False because the Economy&Taxes SME and Health&Science SME both provided well-justified analyses that do not support the claim, and their combined weight (2.6) is higher than the Politics&Elections SME's weight (1.4).","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in afghanistan,bush-administration,candidates-biography,ethics,foreign-policy,homeland-security,human-rights,iraq,public-safety,terrorism within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in afghanistan,bush-administration,candidates-biography,ethics,foreign-policy,homeland-security,human-rights,iraq,public-safety,terrorism as stated or provide insufficient information to verify it within the defined timeframe and scope.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in afghanistan,bush-administration,candidates-biography,ethics,foreign-policy,homeland-security,human-rights,iraq,public-safety,terrorism as stated or omit key context.'}]"
False,Virginia has made no progress on jobs since Bob McDonnell took office .,"jobs,message-machine-2012",False,"{""verdict"": ""False"", ""explanation"": ""Politics&Elections SME's verdict is True, but it is outweighed by the combined weight of Economy&Taxes SME and Health&Science SME, both of whom have stronger reasoning quality and a verdict of False.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all expert verdicts weighted_sum = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_sum / total_weight >= 0.5 else 'False' # Determine the explanation for the final verdict if final_verdict == 'True': true_experts = [expert for expert in experts if expert['verdict'] == 'True'] if true_experts: explanation = f""{true_experts[0]['name']}'s verdict is True, but it is outweighed by the combined weight of {', '.join([expert['name']","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in jobs,message-machine-2012 within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '2-4 explaining sentences'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in jobs,message-machine-2012 as stated or omit key context.'}]"
False,The Iraq Study Group reported that (Saddam Hussein) had designs on reviving his nuclear program .,iraq,True,Politics&Elections SME and Economy&Taxes SME both support the claim with higher weight and stronger reasoning quality than Health&Science SME.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in iraq within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in iraq within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in iraq as stated or omit key context.'}]"
True,The sex-offender registry has been around for a long time and the research thats out there says that it has no positive impact on the public safety .,crime,False,"Politics&Elections SME and Health&Science SME's verdicts are more convincing due to higher weight and stronger reasoning quality. Politics&Elections SME's explanation is more detailed, and Health&Science SME's explanation is more direct, making their verdicts more reliable.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in crime as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in crime as stated or omit key context.'}]"
True,Ronald Reagan raised the national debt 18 times .,deficit,False,"{""verdict"": ""True"", ""explanation"": ""Politics&Elections SME and Health&Science SME both support the claim in deficit within the stated timeframe and definitions, with Politics&Elections SME having a slightly higher weight.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all expert verdicts weighted_sum = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_sum / total_weight >= 0.5 else 'False' # Determine the explanation for the final verdict explanations = [expert['explanation'] for expert in experts if expert['verdict'] == final_verdict] if explanations: explanation = explanations[0] if len(explanations) > 1: explanation += f"", and {len(explanations) - 1} other experts support this verdict."" else: explanation = ""No experts support this verdict.""","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in deficit within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Cannot verify the claim in deficit within the stated timeframe and definitions or the sources are unreliable/missing.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in deficit within the stated timeframe and definitions.'}]"
False,On whether global warming is man-made .,"climate-change,environment",False,"The majority of experts with higher weights disagree with the claim. The Politics&Elections SME's explanation is the most well-justified, but the Economy&Taxes SME and Health&Science SME's explanations are also strong. Therefore, the final verdict is False.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in climate-change,environment within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reputable analyses do not support the claim in climate-change,environment within the stated timeframe and definitions or are unclear/misleading.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in climate-change,environment as stated or omit key context.'}]"
True,The number of inmates since 2000 on death row dying of natural causes has now surpassed the number of inmates executed .,"crime,legal-issues",True,"Politics&Elections SME and Economy&Taxes SME both support the claim with high weights, while Health&Science SME does not support it. Politics&Elections SME has a higher weight, so the verdict is True.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime,legal-issues within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime,legal-issues within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in crime,legal-issues as stated or omit key context.'}]"
True,Quite frankly it was during the Bush years of spending multiplied now by the Obama years that we have this mess .,"bipartisanship,debt,deficit,federal-budget",False,"Politics&Elections SME and Economy&Taxes SME, both with high weights, agree that the claim is true, while Health&Science SME disagrees but has a lower weight and weaker explanation.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in bipartisanship,debt,deficit,federal-budget within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in bipartisanship,debt,deficit,federal-budget within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in bipartisanship,debt,deficit,federal-budget as stated or omit key context.'}]"
True,Republicans have proposed dozens of (health care) solutions designed to help control costs and improve quality .,health-care,False,"The majority of experts with higher weights support the claim in health-care within the stated timeframe and definitions, but the Health&Science SME's verdict is ambiguous and contradicts the other experts. The Economy&Taxes SME's verdict is clear and supports the claim, but has a lower weight than the Politics&Elections SME. Therefore, the final verdict is False.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in health-care within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reputable analyses do not support the claim in health-care within the stated timeframe and definitions or are unclear/misleading.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"": ""True"", ""explanation"": ""Independent public records and reputable analyses support the claim in health-care within the stated timeframe and definitions.""} | {""verdict"": ""False"", ""explanation"": ""Available public records and reputable analyses do not support the claim in health-care within the defined timeframe and rules.""} |'}]"
True,When the union says I want to eliminate tenure thats not true .,"education,state-budget,unions",False,"The majority of experts with higher weights disagree with the claim. The Health&Science SME and Economy&Taxes SME both have strong reasoning and higher weights than the Politics&Elections SME, who has a weaker explanation.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education,state-budget,unions within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"": ""True"", ""explanation"": ""Independent public records and reputable analyses support the claim in education,state-budget,unions within the stated timeframe and definitions.""} Categories: education,state-budget,unions Tags:verifiable Return:{""verdict"": ""True"", ""explanation"": ""Independent public records and reputable analyses support the claim in education,state-budget,unions within the stated timeframe and definitions.""} Categories: education,state-budget,unions Tags:verifiable JSON'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in education,state-budget,unions as stated or omit key context.'}]"
False,Says Hillary Clinton has donated every cent shes ever earned from speaking fees to charity .,candidates-biography,False,"Politics&Elections SME and Health&Science SME's verdicts outweigh Economy&Taxes SME's verdict, as they have higher weights and stronger reasoning quality. Politics&Elections SME and Health&Science SME's explanations are more comprehensive and accurate, thus their verdicts are preferred.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in candidates-biography within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography as stated or omit key context.'}]"
False,Charlottes anti-discrimination ordinance would have opened all bathrooms to all sexes at all times if it hadnt been overturned .,"city-government,gays-and-lesbians,government-regulation,public-safety",False,"The majority of experts (Politics&Elections SME, Economy&Taxes SME, Health&Science SME) agree that available public records and reliable sources do not support the claim in city-government,gays-and-lesbians,government-regulation,public-safety as stated or omit key context. Their combined weight is 4.0, which is significantly higher than the weight of any single expert. Therefore, the final verdict is False.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in city-government,gays-and-lesbians,government-regulation,public-safety as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in city-government,gays-and-lesbians,government-regulation,public-safety as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in city-government,gays-and-lesbians,government-regulation,public-safety as stated or omit key context.'}]"
True,Eighty percent of the American people support an approach (to federal budget problems) that includes revenues and includes cuts .,"federal-budget,polls,taxes",False,"Politics&Elections SME and Economy&Taxes SME have stronger justifications for their verdicts, with Politics&Elections SME having a higher weight, thus their verdict is preferred.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in federal-budget,polls,taxes as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Insufficient or unreliable evidence in federal-budget,polls,taxes within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in federal-budget,polls,taxes within the stated timeframe and definitions.'}]"
False,Social Security has nothing to do with the federal deficit .,"federal-budget,social-security",True,Politics&Elections SME and Health&Science SME both support the claim with higher weight and stronger reasoning quality.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in federal-budget,social-security within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Records or reputable analyses do not support the claim in federal-budget,social-security within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in federal-budget,social-security within the stated timeframe and definitions.'}]"
True,About 1 percent of all the gun sellers are responsible for more than half of the guns that are used in crimes .,"crime,government-regulation,guns",False,"{""verdict"": ""True"", ""explanation"": ""Politics&Elections SME and Economy&Taxes SME both support the claim with higher weight and stronger reasoning quality than Health&Science SME.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all expert verdicts weighted_sum = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_sum / total_weight >= 0.5 else 'False' # Determine the explanation for the final verdict if final_verdict == 'True': supporting_experts = [expert for expert in experts if expert['verdict'] == 'True'] explanation = f""{', '.join([expert['name'] for expert in supporting_experts])} both support the claim with higher weight and stronger reasoning quality than {', '.join([expert['name'] for expert in experts if expert['verdict'] == 'False","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime,government-regulation,guns within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in crime,government-regulation,guns within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in crime,government-regulation,guns as stated or omit key context.'}]"
False,On pay for fired Milwaukee police officers,state-budget,False,"{""verdict"": ""True"", ""explanation"": ""Politics&Elections SME and Economy&Taxes SME both support the claim with high weights, while Health&Science SME opposes with a lower weight.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of experts who support the claim total_support_weight = sum(expert['weight'] for expert in experts if expert['verdict'] == 'True') # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Determine the verdict based on the weights if total_support_weight / total_weight >= 0.5: verdict = 'True' else: verdict = 'False' # Determine the explanation if verdict == 'True': supporting_experts = [expert for expert in experts if expert['verdict'] == 'True'] explanation = f""{', '.join([expert['name'] for expert in supporting_experts])} both support the claim with high weights, while {', '.join([expert['name'] for expert in experts if expert['verdict'] == 'False'])} oppose with lower weights."" else:","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in state-budget within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in state-budget within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in state-budget as stated or omit key context.'}]"
True,Texas is the state that has now gone the longest without electing a Democrat statewide .,"elections,history",True,"The majority of experts with higher weights agree on the verdict, and their explanations are well-justified.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in elections,history within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in elections,history within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in elections,history within the stated timeframe and definitions.'}]"
False,Says CNN reported Ben Carson was taking a break from campaigning and the Cruz campaign forwarded that news to our volunteers .,candidates-biography,False,"All experts agree that the claim in candidates-biography is not supported by available public records and reliable sources, with Politics&Elections SME having the highest weight and strongest reasoning quality.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reputable analyses do not support the claim in candidates-biography within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in candidates-biography as stated or omit key context.'}]"
True,Today if you were raised poor youre just as likely to stay poor as you were 50 years ago .,"families,income,poverty",False,"Politics&Elections SME's well-justified analysis with a higher weight (1.4) outweighs the other experts' verdicts, leading to the final verdict of False.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in families,income,poverty as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in families,income,poverty within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"": ""True"", ""explanation"": ""Independent public records and reputable analyses support the claim in families,income,poverty within the stated timeframe and definitions.""} | {""verdict"": ""False"", ""explanation"": ""Available public records and reputable analyses do not support the claim in families,income,poverty within the stated timeframe and definitions.""} |'}]"
False,Says President Barack Obama told a room of students Children every time I clap my hands together a child in America dies from gun violence and then a child told him he could solve the problem by not clapping any more .,guns,False,"The majority of experts with higher weights agree that the claim in guns as stated is not supported by available public records and reliable sources, or omits key context. The verdict is therefore False.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in guns as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in guns as stated or omit key context.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in guns as stated or omit key context.'}]"
True,The United States has the longest surviving constitution .,"foreign-policy,history,new-hampshire-2012",False,"{""verdict"": ""True"", ""explanation"": ""Politics&Elections SME and Economy&Taxes SME both support the claim with higher weights and stronger reasoning quality than Health&Science SME.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all expert verdicts weighted_sum = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_sum / total_weight >= 0.5 else 'False' # Determine the explanation for the final verdict if final_verdict == 'True': supporting_experts = [expert for expert in experts if expert['verdict'] == 'True'] explanation = f""{', '.join([expert['name'] for expert in supporting_experts])} both support the claim with higher weights and stronger reasoning quality than {', '.join([expert['name'] for expert in [expert for expert in experts if expert['ver","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in foreign-policy,new-hampshire-2012 within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in foreign-policy,history,new-hampshire-2012 within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in foreign-policy,history,new-hampshire-2012 as stated or omit key context.'}]"
True,Says In Oregon in 2010 49 percent of all pregnancies were unintended .,"children,families,health-care,women",False,"{ ""verdict"": ""True"", ""explanation"": ""The majority of experts with higher weights agree that the claim is supported by independent public records and reputable analyses. Politics&Elections SME and Economy&Taxes SME have higher weights and stronger reasoning quality, thus their verdicts take precedence."" } # Example output ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all verdicts weighted_verdicts = {v: sum(expert['weight'] for expert in experts if expert['verdict'] == v) for v in ['True', 'False']} # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_verdicts['True'] > weighted_verdicts['False'] else 'False' # Determine the explanation for the final verdict explanations = [expert['explanation'] for expert in experts if expert['verdict'] == final_verdict] if explanations: explanation = explanations[0] else: explanation = ""No explanation available."" # Determine the explanation for","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in children,families,health-care,women within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in children,families,health-care,women within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in children,families,health-care,women as stated or omit key context.'}]"
True,Austin school district teachers are the lowest paid of any urban Texas district and the lowest paid of any surrounding school district .,"education,state-budget,state-finances",False,"{""verdict"": ""True"", ""explanation"": ""Politics&Elections SME and Economy&Taxes SME both support the claim with high weights, while Health&Science SME does not support it with a lower weight.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all expert verdicts weighted_sum = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_sum / total_weight >= 0.5 else 'False' # Determine the explanation for the final verdict explanation = '' for expert in experts: if expert['verdict'] == final_verdict: explanation += f""{expert['name']} supports the claim with a weight of {expert['weight']}. "" else: explanation += f""{expert['name']} does not support the claim with a weight of {expert['weight']}. "" # Return the final verdict","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education,state-budget,state-finances within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in education,state-budget,state-finances within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in education,state-budget,state-finances as stated or omit key context.'}]"
True,Says Clackamas County has more urban renewal debt than all the other Oregon counties combined .,county-government,False,"The majority of experts with higher weight and stronger reasoning quality support the verdict that the claim is false. The Politics&Elections SME's analysis is well-justified, and the Economy&Taxes SME and Health&Science SME's analyses are also clear and convincing. Therefore, the final verdict is false.","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in county-government within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reputable analyses do not support the claim in county-government within the stated timeframe and definitions or are unclear/misleading.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in county-government as stated or omit key context.'}]"
False,NASA scientists fudged the numbers to make 1998 the hottest year to overstate the extent of global warming .,"climate-change,environment",False,"{""verdict"": ""False"", ""explanation"": ""All experts agree that the claim in climate-change,environment is not supported by available public records and reliable sources. Their verdicts are unanimous, with Politics&Elections SME having the highest weight.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all verdicts weighted_sum = sum(expert['weight'] * (1 if expert['verdict'] == 'True' else 0) for expert in experts) # Calculate the final verdict final_verdict = 'True' if weighted_sum / total_weight >= 0.5 else 'False' # Create the explanation explanation = 'All experts agree that the claim in climate-change,environment is not supported by available public records and reliable sources. Their verdicts are unanimous, with Politics&Elections SME having the highest weight.' # Return the final verdict and explanation as a JSON object return json.dumps({'verdict': final_verdict, 'explanation': explanation}) Example usage: experts = [","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in climate-change,environment as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reputable analyses do not support the claim in climate-change,environment within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in climate-change,environment as stated or omit key context.'}]"
True,The University of Wisconsin System is larger than any business in the state of Wisconsin .,state-budget,True,Politics&Elections SME and Health&Science SME both support the claim with higher weight and stronger reasoning quality.,"[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in state-budget within the stated timeframe and definitions.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': 'Available public records and reputable analyses do not support the claim in state-budget within the stated timeframe and definitions.'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in state-budget within the stated timeframe and definitions.'}]"
False,There is no record of congresswoman Betty Sutton . ever holding a single in-person town hall meeting open to the general public .,job-accomplishments,False,"{""verdict"": ""False"", ""explanation"": ""Politics&Elections SME's well-justified analysis with a higher weight (1.4) outweighs the other experts' verdicts, leading to the final verdict of False. The explanation provided by Politics&Elections SME is more convincing than the other experts' explanations.""} ```python import json def aggregate_expert_votes(experts): # Calculate the total weight of all experts total_weight = sum(expert['weight'] for expert in experts) # Calculate the weighted sum of all verdicts weighted_verdicts = {v: sum(expert['weight'] for expert in experts if expert['verdict'] == v) for v in ['True', 'False']} # Determine the final verdict based on the weighted sum final_verdict = 'True' if weighted_verdicts['True'] > weighted_verdicts['False'] else 'False' # Determine the explanation for the final verdict explanations = [expert['explanation'] for expert in experts if expert['verdict'] == final_verdict] if explanations: explanation = explanations[0] else: explanation = '' # Return the final","[{'name': 'Politics&Elections SME', 'weight': 1.4, 'verdict': 'False', 'explanation': 'Available public records and reliable sources do not support the claim in job-accomplishments as stated or omit key context.'}, {'name': 'Economy&Taxes SME', 'weight': 1.3, 'verdict': 'False', 'explanation': '{""verdict"": ""True"", ""explanation"": ""Independent public records and reputable analyses support the claim in job-accomplishments within the stated timeframe and definitions.""} Categories: job-accomplishments Focus: 0.8'}, {'name': 'Health&Science SME', 'weight': 1.3, 'verdict': 'True', 'explanation': 'Independent public records and reputable analyses support the claim in job-accomplishments within the stated timeframe and definitions.'}]"
