title,label
WORSE THAN HITLER! Trey Gowdy’s Son Found In A Dumpster In DC! Murders Are Being Questioned!,false
412 Michigan Muslims Arrested In Fed’s ‘LARGEST BUST IN U.S. HISTORY’,false
Buzz Aldrin ‘passes UFO lie detector test leaving experts convinced that he encountered alien life’,false
2011 Text of President Barack Obama’s proposed jobs bill Email interview with Lynne Bernabei,true
Police Find 19 White Female Bodies In Freezers With “Black Lives Matter” Carved Into Skin,false
LexisNexis(R) Publisher,true
Thousands killed as Israel Drops Tactical Nuclear Bomb On Syria,false
Keeping His Word: Lowering the Cost of Medicare Prescriptions,true
当ブログでは福岡県内にある不動産会社についてさまざまな情報をまとめています。福岡市の分譲マンションやマンション経営で頼りになる企業をご紹介！,true
Pelosi urges minimum-wage hike,true
Remarks by the President on Increasing Oversight on Manipulation in Oil Markets,true
Barack Obama’s Remarks in St. Paul,true
Americas 5 Best Governors,true
Democratic Leaders Say House Democrats Are United Against GOP Default Act,true
Clinton Campaign official arrested by FBI on child rape/trafficking charges,false
Schneiderman suing Trump over DACA cites 'discriminatory animus',true
Transcript: House Majority Leader Boehner on 'FNS',true
Writers May Have Pact. Huckabee Crosses Picket Line—Again,true
Barack Obama’s Remarks in St. Paul,true
A Senate in the Gun Lobby’s Grip,true
"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",true
"Executive Order Leads to Capture of ISIS Leader, Rasheed Muhammad",false
Obama Administration Kept Illegal Mexican Kids In Detention Camps As “Experiment”,false
BREAKING: Laura Ingraham Just Fired!!,false
US Trade in Goods,true
The early catastrophe,true
"Author Offers Insights on Slavery, the Capitol, and Obama's Inauguration",true
Transcripts,true
BREAKING: Rosa Parks’ Daughter Praises Trump’s Response to Charlottesville – forfreedomworld,false
U.S. Solar Market Insight Report,true
Public Views on Health Care Overhaul Top Week's News,true
Dean Ralph Reed Fundraiser Reveals McCain Double Talk on Ethics,true
Political TV Ad Archive » PolAd,true
CONFIRMED ! JUSTICE RUTH BADER GINSBURG IS RESIGNING FROM THE POST OF ASSOCIATE JUSTICE OF THE SUPREME COURT,false
American International Group Inc Form 10K,true
"Tennessee GOP Twitter taken down, after Tweet exposing Pelosi involved in Pedophilia",false
ICE Detainer Issued for Suspected Wine Country Arsonist in Sonoma Jail,false
"3rd Democratic debate transcript, annotated: Who said what and what it meant",true
Hillary Clinton Transcript: Read Full Text of Clinton Campaign Launch,true
Debbie Wasserman Schultz Aide Arrested Trying to Flee the Country,false
Donald Trump Dead From A Fatal HEART ATTACK! — Steemit,false
Laura Ingraham wrongly says claim that 90% support for gun background checks has been debunked,true
Wilmington Regional Film Commission,false
Kim Jong Un Dead: North Koreans Calling Trump An Assassin,false
Part 1 of CNN Democratic presidential debate,true
Amendment to to declare English as the national language of the Government of the United States,true
Trump's Tough Talk on Hedge-Fund Taxes Doesn't Match His Plan,true
"Oct. 11: Levin, Graham, McCaffrey, Myers, roundtable",true
"Health Reform Carries Heavy Price, Insurers Claim",true
U.S. Senate: Supreme Court Nominations: present-1789,true
JUST IN: 45 States Just Banned Sharia Law. Do You Support This? – ChristmasGifts,false
Rep Poe Interviewed on Fox Business Network,true
Daily Fuel Gauge Report Aug 1,true
"300,000 Pounds of Counterfeit Rat Meat Has Been Sold as Chicken Wings in The U.S.",false
Keanu on Trump travel ban: 'just terrible',false
"OFFICIAL: Rudy Giuliani Officially Resigns, Trump’s Legal Team on Its Last Leg",false
"Fed Up! Our Fight to Save America from Washington, by Rick Perry",true
Who Benefits from President Trump’s Child Care Proposals,true
LexisNexis(R) Publisher,true
"MITT ROMNEY: ‘TRUMP HAS SOME VERY SERIOUS EMOTIONAL PROBLEMS, HE MUST RESIGN BEFORE WE…’",false
Twitter Caught Leaking Donald Trump's Private Messages in Undercover Sting,false
Breaking News: FBI Uncovers Evidence That 62 Million Trump Voters are All Russian Agents,false
NPC Luncheon with Eric Holder,true
Terror Suspects Are Buying Guns - and the FBI Can't Stop Them,true
The Associated Press: Obama Hits Clinton on NAFTA Support,true
Republican consultant says Barack Obama promised to halve federal deficit in his first term,true
BREAKING: Hillary Clinton Has Third Heart Attack-Docs Says She ‘Won’t Survive’,false
FBI RAIDS OBAMA – Find Massive Secret That Was Hidden For YEARS,false
Hillary Clinton Remarks at National Urban League Conference,true
Full text: Jeff Flake on Trump speech transcript,false
BREAKING: The Democrat James Comey Has Been Having An Affair With Was JUST REVEALED! (DETAILS),false
Florida passes bill legalizing recreational use of marijuana,false
"Carolyn B. Maloney on Twitter: ""Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:",true
BUSTED: Russian Mansions Obama Seized Were Meant To Be Illegal Gifts To Sasha And Malia,false
Striking it Richer The Evolution of Top Incomes in the United States update with 2007 estimates,true
Obama’s Health Care Speech to Congress,true
The Democratic Debate in Cleveland,true
"Hillary Rodham Clinton, Senator for New York: Schumer, Clinton Announce Key Senate Panel Approves Over $1.3 Million for Labor, Health and Human Services Projects in the Hudson Valley",true
Transcripts,true
BREAKING: CZECH REPUBLIC ARMS CITIZENS – “YOU CAN NOW SHOOT TERRORISTS ON SIGHT”,false
British Politician Beaten by Protestors for 'Welcoming Trump to the UK',false
Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented”,false
Report on Geithners tax issues,true
"No, Sandra Bullock didn't disparage Hillary Clinton",false
"Shields and Gerson on Cabinet Noms, Gun Laws, Boehner's Leadership | PBS NewsHour | Dec. 21, 2012",true
Obama Announces Bid To Become UN Secretary General – Usa News,false
Pope Calls for World Wide Gun Confiscation Except for the UN,false
Whoopi Goldberg: Navy SEAL Widow was “Looking for Attention”,false
Rising to a New Generation of Global Challenges,true
"Donald Trump inauguration: Artists who won't perform at ceremony include Elton John, Celine Dion and John Legend",false
WHITE SUPREMACIST WHO KILLED PROTESTER IS A DEMOCRAT AND VISITED OBAMA IN OVAL OFFICE (Updated 16.08.2017) – Newsfeed – Hasslefree allsorts,false
Democratic National Convention Committee,true
Situation Syria Regional Refugee Response,true
"Most heroin in U.S. now comes across Mexican border, Rob Portman says",true
"Melania Trump: ‘If ISIS Lay A Finger On Barron, I’ll Scratch Obama’s Eyes Out’",false
Account Suspended,false
"""On and On""",true
The Texas Unmiracle,true
Trump Vows to End Winter Heating Assistance for Elderly and Disabled – Our Voice,false
"If Democrats Lose, Blame These Guys",true
McCain Blamed For Sabotaging Trump,false
Children - Obama for America TV Ad,true
DEA Just Raided A United States Senator,false
Rockefeller: An Opportunity We Cant Pass Up,true
San Juan City Council Votes Unanimously To Impeach Trump-Hating Mayor,false
"Vladimir Putin's Approval Rating Hits All-Time High, Boosted by Syria Airstrikes",true
"Romney makes pitch, hoping to close deal : Elections : The Rocky Mountain News",true
Trump on Revamping the Military: We’re Bringing Back the Draft,false
Michelle Obama Just Received LIFE-SHATTERING News From The Doctor,false
Has the potency of pot changed since President Obama was in high school?,true
"Ad says Obama apologized, showed weakness on Iran",true
Summary of the Affordable Care Act,true
New Jersey Police Chief Says Black People ‘Have No Value’ And Should All Be Executed,false
Obama Orders Life-Sized Bronze Statute of Himself To Be Permanently Installed in White House,false
Civil War Erupts In Sweden as Irate Swedes Burn Nine Muslim Refugee Centers to the Ground,false
It’s Time for the Senate to Do Its Job – Congressman Mike Honda – Medium,true
Florida Democrats Ask HHS to Protect Floridians from High Insurance Premiums in Marketplace,true
"Bill Gates: “I think Donald Trump will go down to history as one of the greatest presidents, just like Reagan.”",false
Cain said food stamp program use up under Obama,true
Political TV Ad Archive » PolAd,true
'This Week' Transcript: Hillary Clinton,true
The Colbert Report,true
NASA Will Pay You 18000 USD To Stay In Bed And Smoke Weed For 70 Straight Days,false
BREAKING: Autopsy Results From Vince Foster’s Exhumed Body–Cause Of Death To Be Changed,false
"To young people who are undocumented: This is your country, too.",true
"New York Officials Welcome Immigrants, Legal or Illegal",true
Man charged with murder after driving into anti-far-right protesters in Charlottesville,false
Monthly Budget Review,true
"9/11 families, others rally in favor of NYC mosque",true
Patient Protection and Affordable Care Act,true
Donald Trump signs a visa-free travel policy for Ghana,false
"Democrats go full TYRANNY: Now demand nationwide gun confiscation from law-abiding Americans… at gunpoint, of course",false
About Mayor Bhalla,false
Breaking: Crew Of Air Force One Refuses To Fly Obama 6000 Miles ‘Just To Play Golf’ – BuzzfeedUSA,false
BREAKING: KEN STARR’S PLANE JUST DISAPPEARED ON HIS WAY TO DC TO TESTIFY AGAINST HILLARY,false
Obama Goes To G20 Summit,false
Indictment US v Vince McMahon and Titan Sports New Haven Register,true
MoveOn.org Political Action: 10 things to know about McCain,true
Part I: CNN/YouTube Democratic presidential debate transcript,true
Attorney General Sessions Statement on Recusal,false
"Donald Trump, Billy Bush: Interview Scrambles Race",true
"Harry Reid Says GOP Should ""Stop Crying"" About Reconciliation",true
The Gingrich Tragedy,true
 BREAKING Muslims’ Disturbing Plan Comes Out After Grocery Stores Go Bare To Prepare For Irma,false
BREAKING: FBI Issues Warrant For Obama’s Arrest After Confirming Illegal Trump Tower Wiretap,false
Inquiry Sought in Hillary Clinton’s Use of Email,true
Carnival Cruise Lines will now offer FREE Cruises,false
Stephen Bannon: “Nobody Can Blame You For Beating Your Wife If It’s Out Of Love”,false
112-Year-Old Voters in North Carolina?,false
Fox News Sunday,true
"Data on Campaign Finance, Super PACs, Industries, and Lobbying",true
Breaking: Greitens Accuser Admits Photo Session May Have Been A “Dream”,false
Lance Armstrong's defiant Twitter photo shows him relaxing with seven yellow jerseys,false
'This Week' Transcript: Odierno and Chiarelli,true
Delta targeted in online free airline ticket scam,false
The Arena - Politico's daily debate with policymakers and opinion shapers,true
"Russian source behind Trump dossier killed in Russian plane crash, Rosatom CFO also dead. : conspiracy",false
Remarks by the President at CNBC Town Hall Discussion on Jobs,true
Spicer: “Trump Has The Legal Right To Cancel SCOTUS Because They Serve At His Pleasure”,false
Former presidents walk fine line in Trump’s America,false
CQ Transcriptswire > Login,true
Barasso Ready to Question Kagan,true
eCFR — Code of Federal Regulations,true
"ISIS Lays Down Arms After Katy Perry’s Impassioned Plea To ‘Like, Just Co-Exist’",false
America's Enduring Strength,true
"Key Facts: Race, Ethnicity and Medical Care",true
"Japanese Whaling Crew Eaten Alive By Killer Whales, 16 dead",false
Chuck Schumers Steamy Affair With A High School Cheerleader Confirmed,false
BREAKING: 60 People Just Found Dead In Ohio,false
Health Insurance Coverage in the United States 2015,true
Assistant professor of economics at the Gatton College of Business and Economics at University of Kentucky,true
Energy and Commerce Committee,true
"Obama Urges Bernanke, Paulson to Fight Foreclosures, Hold Homeownership Summit",true
US Representatives Promise Implement Of UN Gun-Control Plans,false
Obama addresses key concerns for Floridians,true
Information for the Nation,false
"The Hill: Op-Ed: Go natural, go nuclear",true
REP. JENKINS: OPIOID CRISIS FUNDING SHOULD BE BASED ON NEED,true
Michael Bennet for US Senate,true
Louise Slaughter on Twitter,true
Black Men Arrested In Philadelphia Starbucks Settle For $2 Million,false
BREAKING: Nancy Pelosi Was Just Taken From Her Office In Handcuffs,false
BREAKING: Conservative Icon Ted Nugent Killed In Hunting Accident,false
And we pay her a salary!.... - Judge Jeanine Pirro has Fans,false
"Latest World News, Videos & Photos -ABC News - ABC News",true
Senator Bernie Sanders on Democratic Socialism in the United States,true
BREAKING: Clinton Foundation Cargo Ship Raided At Port Of Baltimore Reveals Sick Secret,false
BREAKING: Trump Removes Muslim Federal Judge For Trying To Implement Sharia Law In America,false
Press release AIG Discloses Counterparties to CDS GIA and Securities Lending Transactions,true
"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",true
BREAKING: Barcelona Terrorist Has A Cousin In The US Named Barack,false
"Shaquille O’Neal Says: ‘Trump Is Possibly The Best President Of The President Of All Times Ever, He Is Not Afraid To…’",false
U.S. Senate: U.S. Senate Roll Call Votes 103rd Congress,true
Social Security Online History Pages,true
2007 Kaiser/HRET Employer Health Benefits Survey,true
Transcript of Wednesday's presidential debate,true
Food Standards and Labeling Policy Book,true
"'This Week' Transcript: McKay, Napolitano, Salazar and Allen",true
trueamericans.me -&nbspThis website is for sale! -&nbsptrueamericans Resources and Information.,false
Pope Francis: Gun Owners 'Can’t Call Themselves Christian' Anymore,false
Romney CPAC Speech: It's All About the Jobs,true
Facebook Picks Sides in Alabama Senate Race=> Shuts Down Gateway Pundit and Breitbart Reports on Discredited Allred Accuser,false
"Ryan's plan includes $700 billion in Medicare ""cuts,"" says Stephanie Cutter",true
Clinton Foundations Sends Water To Houston For $7 A Bottle,false
"Pope Francis At Mass: ‘Jesus Is Metaphorical, Not Literal’",false
Candidate Comparison,true
Broward County Sheriff Fired For Lying About Parkland,false
Miley Cyrus: 'Donald Trump Is a F--king Nightmare',false
Obama Criticizes McCain on Lobbyists,true
Session Law,true
Renewing Americas Promise,true
Rep Jan Schakowsky on MSNBC,true
john.he.is,true
“Gay People Should Wear Specially-Colored Clothes To Warn Straight People”,false
PolitiFact’s annotated transcript of the second presidential debate,true
Hillary Clinton Sits Down With Bill OReilly,true
Ohio student suspended for staying in class during National Walkout Day,false
"NRA President Jim Porter Falsely Accused of Saying, “It’s Only A Matter Of Time Before We Can Own Colored People Again”",false
Resource Not Available,true
Donald Trump exaggerates when he says China has 'total control' over North Korea,true
Did Bernie Sanders vote against background checks and waiting periods for gun purchases?,true
Australia Becomes First Country To Begin Microchipping Its Citizens,false
Trump Orders 13 Obama Deep State Operatives Arrested For Treason,false
"NFL Lawyer, Who Claimed Super Bowl Is ‘Rigged’, Found Dead",false
2011 Urban InstituteBrookings Institution Tax Policy Center,true
"The CNN Miami Republican debate transcript, annotated",true
BREAKING: 2 Million Rounds Of Ammo That ‘Went Missing’ Under Obama Turns Up In Enemy Hands,false
letter to Chaffetz and Cummings,true
Barack Obama says U.S. oil production last year was highest since 2003,true
"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",true
Massachusetts Department of Elementary and Secondary Education,true
Interest Group Ratings,true
Rule by Rentiers,true
Keanu Reeves Shook The World With Another POWERFUL Message,false
Transcript of Wednesday's presidential debate,true
John McCain for President,true
The Return of the Viral Email,true
Survey Results from Hays Research Group,true
Democratic National Convention,true
McCain spoke up early,true
Lady Gaga on Twitter,false
"Call 'Islamic terrorism' what it is: a threat to West, Jeb Bush says",true
Poverty 2005 Highlights,true
Kushner And Wife Ivanka Trump Were Tossed Out Of The White House — And Donald Is Cutting Them Out Of His Will!,false
"S.1591 - 104th Congress (1995-1996): A bill to prohibit campaign expenditures for services of lobbyists, and for other purposes.",true
"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",true
majorthoughts.com,false
Have You Been to Iraq — 76 Sens Say They Have by Patrick Fitzgerald,true
2011-2012 Wisconsin Legislature Documents,true
Redirect Notice,true
John Hagee Calls For “Prosecuting Women Who Say God’s Name During Intercourse”,false
BREAKING NEWS: Prince William and Harry donates $100 million to Hurricane Harvey Victims,false
Remarks by President Trump in a Listening Session on Healthcare,true
Melania Trump Hired Exorcist To ‘Cleanse White House Of Obama Demons’,false
Rep. Paul Gosar Asks Capitol Police to Arrest Illegal Immigrants Attending State of the Union,false
Rubio: “Rape Victims Should Be In Custody If There Is Suspicion That They’re Planning Abortion”,false
'This Week' Transcript: Geithner,true
FrontPage Magazine,true
House GOP Introduces Keep Terrorists Out of America Act,true
Remarks by the President in Twitter Town Hall,true
HRC Caught On Tape Laughing About Irma Wiping Out All Of Those Florida Hillbillies,false
United Airlines Flight Attendant Slaps Crying Baby During Flight,false
Information for the Nation,false
Delta Force Raids Obama Stronghold in Thailand,false
"IMPEACHMENT HINT STIRS HOUSE CLASH; Democratic Orators Spring to Roosevelt Defense, Charging 'Malice.'",true
"Smoking In Cars With Children Is Illegal Starting January 30, 2018",false
"""Give Me a Break"" Americans Against Food Taxes TV Ad 2011",true
"Bill Clinton Says He 'Never Said A Bad Word About Senator Obama,' At mtvU's First 'Editorial Board'",true
Stop Coddling the Super-Rich,true
Malia Obama Fired From Cushy Internship At Spanish Embassy,false
Remarks by the President at the Associated Press Luncheon,true
BREAKING: Illegal Muslim From Iran Arrested For Starting California Wildfire,false
Rand Paul Campaigns in Iowa for Miller-Meeks,true
2008 Presidential Election,true
BREAKING: President Trump Pardons Kim Davis,false
UPDATE: Florida Governor Rick Scott Now Listed As &#8216;Critical&#8217; After Bizarre Hurricane Cleanup Accident,false
International Energy Statistics,true
H.R.6060 - 109th Congress (2005-2006): Department of State Authorities Act of 2006,true
“Put Palin’s WolfKilling Record on Television”,true
Political TV Ad Archive » PolAd,true
Debbie Wasserman Schultz on Twitter,true
BREAKING: Black Hockey Player FIRED After Raising Fist During National Anthem,false
U.S. Department of Education Budget History,true
BREAKING: Santa Fe Killer Confesses His Love For Obama,false
Account Suspended,false
"A fake photo of Emma González went viral on the far right, where Parkland teens are villains",false
"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",true
Op-ed by President Obama: President Obama Reflects on the Impact of Title IX,true
Barack Obama says Mitt Romney condemned coal-fired power plants as killers,true
"U.S. considers 3,000 more troops for Afghanistan",true
U.S. Senate: U.S. Senate Roll Call Votes 111th Congress,true
"Ralph Nader on Barack Obama: ""It is Quite Clear He is a Corporate Candidate from A to Z""",true
"Background Briefing on GM Restructuring, May 31, 2009",true
Morgue employee cremated by mistake while taking a nap,false
Bumble Bee Foods charged after man cooked with tuna,false
Romney campaign ad,true
Remarks by the President at AFL CIO Labor Day Picnic,true
Obama Promises Abortion in Public Plan,true
Summing Summertime: Part 4,true
Barack Obama on Twitter,true
"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",true
The CNN porn scare is how fake news spreads,false
Joint DHS and ODNI Election Security Statement,true
Jimmy Carter: “Medical Marijuana Cured My Cancer”,false
"BOOM: Roy Moore Takes The Military Vote, Pulls Ahead By 5K Votes",false
White House Chef Quits Because Trump Has Only Eaten Fast Food For 6 Months,false
Mike Huckabee: Fried Squirrel Out of a Popcorn Popper,true
Let’s Not Be Civil,true
Melania Just Hit Donald Trump With Shocking Announcement He Never Saw Coming,false
MoveOn.org Political Action: 10 things to know about McCain,true
The latest political news and headlines from D.C. and beyond,true
BREAKING: Johnny Depp Taken Into Custody By Secret Service,false
Average cable TV bill cited in article on industry study,true
Man Loses His Testicles After Attempting To Smoke Weed Through A Scuba Tank,false
"Michelle Obama: ‘Florida Shooting Is Clearly Trump’s Fault, These Shootings Are Happening Constantly Since He Became Our President.We Must Protect Our Children From This Tyrant”Do You Support Her?’",false
60 Minutes Transcript,true
Family's private investigator: There is evidence Seth Rich had contact with WikiLeaks prior to death,false
BREAKING: Roy Moore’s Accuser Arrested And Charged With Falsification,false
Senate Democrats Demand Supreme Court Nominee Not Be Unduly Influenced By U.S. Constitution,false
Charleston Shooter Dylann Roof Moved to Death Row in Terre Haute Federal Prison,false
25th Amendment,true
Denzel Washington: With Trump we avoided war with Russia and Orwellian Police State,false
Police Discover Meth Lab In Back Room of Alabama Walmart,false
U.S. House Committee on Foreign Affairs,true
Debbie Wasserman Schultz on Twitter,true
"Everything you need to know about the drone debate, in one FAQ",true
Rand Paul: We Must Demilitarize the Police,true
Transcript of debate between Chris Coons and Christine ODonnell,true
LISTEN: Curious Robocall Seeks 'Damaging' Information on Moore,false
"He says universal, but it's no guarantee",true
USDA approves slaughterhouses producing horse meat for human consumption,false
Transcripts,true
Family Policy Alliance,true
Protecting Our Children from the Dangers of Smoking,true
Sarah Palin on Twitter,true
flashnewscorner.com,false
'This Week' Transcript: Adm. Mike Mullen,true
"Bill Clinton on Rush Limbaugh, His Mistakes, the Supreme Court and Middle East Peace",true
Transcript: Interview with Donald Trump,true
Transcripts,true
Gore looking to turn idle fans into activists 3year ad campaign will feature enemies united on climate,true
Transcripts,true
The Des Moines Register,true
CQ Vote Studies,true
Frequently Asked Questions,false
Romneys ProLife Conversion Myth or Reality June 14,true
VIDEO: Special Preview Of Jersey Shore In Miami!,true
"At Trump hotel site, immigrant workers wary",true
"Singer Tina Turner: “This Thanksgiving Is The First Time in 8 Years That I am Thankful For Our President, God Bless Him And His Supporters.” Do You Support To Tina ? – American President Donald J. Tru",false
"'This Week' Transcript: Hoyer, Boehner and Bill Gates",true
A Solar Grand Plan: Scientific American,true
LexisNexis(R) Publisher,true
The Kardashians donate whopping sum to Las Vegas mass shooting victims,false
"As Dems’ “Stimulus” Anniversary Nears, Americans Ask: “Where are the Jobs?”",true
REPORT: Kim Jong Un Killed In Trump’s Overnight Black Op Attack On North Korea -,false
a professor of American Studies at Lynn University,true
"NRA President David Keene Rejects White House Gun Control Approach | PBS NewsHour | Jan. 15, 2013",true
Fox News Sunday,true
BREAKING: Hillary Clinton Killed In Monster Truck Mishap,false
Fiscal Year 2011 Email interview with Todd Harrison of the Center for Strategic and Budgetary Assessments,true
"Democratic debate: Bernie Sanders really isn't as ""socialist"" as President Eisenhower",true
TG-162: Treasury Announces $68 Billion in Expected CPP Repayments,true
"Statement from FDA Commissioner Scott Gottlieb, M.D., on FDA’s ongoing efforts to help improve effectiveness of influenza vaccines",false
Trump on Prejean: Same as Obama,true
"Mitch McConnell, Alison Lundergan Grimes Have 'Sharp Differences' on Campaign Finance Rules",true
The Fact Hub,true
Hurricane Irene: ‘Photo’ of shark swimming in street is fake,false
3/8/14 Sen. Rob Portman (R-OH) delivers Weekly GOP Address on American jobs,true
International Arrest Warrant Issued for George Soros,false
U.S. Senate: U.S. Senate Roll Call Votes 108th Congress,true
John McCain for President,true
LAW PASSED: All Child Support in the United States Will End by Beginning of 2018,false
Alabama football Crimson Tide disqualified from national championship,false
"Earmark reform? 2009 spending bill contains 9,000 of them",true
Declining Business Dynamism in the United States A Look at States and Metros,true
"McCain touts 'Gang of 14,' immigration reform",true
Lady Gaga Reveals Plan To Cover Her Face Again “Until Trump Gets Fired From Office And I Feel Free Once More”,false
Tulsa School closes after brutal fire.,false
JUST IN TODAY: Trey Gowdy Is The NEW DIRECTOR Of The FBI!,false
NASA ANNOUNCED THAT IT COMMUNICATED WITH FOUR RACES OF ALIENS,false
Updated: The Facts About Hillary Clinton’s Emails,true
Obama Exclusive Concedes Senate Voteainst Raising Debt Limit Was Political,true
McDonnell Letter Urges No Delay in Virginia Offshore Energy Exploration and Development,true
"THIS IS AMAZING: In 1984, the New York Times said Trump would be our BEST president…They forgot…..",false
International Energy Statistics,true
Chairmans Mark Americas Healthy Future Act of 2009,true
Flake: “Religious tests should have no place in the Senate”,true
interview on Fox News,true
Obama’s Prime-Time Press Briefing,true
speech on the floor of the US House of Representatives,true
U.S. Senator John McCain,true
"McConnell, Webb, Jindal express uncertainty over Iran nuclear deal",true
McCain in Colorado,true
Hillary Clinton Transcript: Building the ‘Growth and Fairness Economy’,true
Remarks by the President at GOP House Issues Conference,true
Peace Through Strength and American Pride vs. “Enemy-Centric” Policy,true
Obama administration opens the door for states to seek major changes in welfaretowork law,true
White and Blue Fund ad,true
Donald Trump featured in new jihadist recruitment video,true
Delta Ticket 2017,false
"BREAKING: Trump Just Gave Every WORKING, LEGAL Man Woman And Child In The USA $612 EACH! -",false
Remarks by the President on Responsible Homeownership,true
Pastors To Protest IRS Rules on Political Advocacy,true
Laguna Beach Antifa 22m David Hogg Didn't Attend Parkland High School I Went to School With Him at Redondo Shores High School in California and He Graduated in 2015 Here He Is in Our Yearbook From 201,false
Biden Issues Statement Following Conversation with Musharraf,true
UPDATE: Hillary Clinton Leaves The Country As Mueller Indictment Is Announced,false
Transcript: Blue-Ribbon Panel on Health Care,true
"Mom applies a remedy to her baby, moments later he dies. Be careful with this, moms!",false
H1N1 vaccinations to be offered to Guantanamo Bay detainees,true
The full transcript of the third presidential debate,true
Kerry-McCain: Welcome To Massachusetts!,true
"Hillary Rodham Clinton, Senator for New York: Floor Speech of Senator Hillary Rodham Clinton on S.J. Res. 45, A Resolution to Authorize the Use of United States Armed Forces Against Iraq",true
U.S. Army's Involvement in Motorsports,true
Public Citizen,true
"BOMBSHELL: COMEY KNEW MURDERED DNC STAFFER, SETH RICH, WAS WIKILEAKS SOURCE & COVERED IT UP FOR HILLARY",false
"Romney For President Launches New Television Ad, ""Remember""",true
Trump’s Top Scientist Pick: “Scientists Are Just Dumb Regular People That Think Dinosaurs Existed And The Earth Is Getting Warmer”,false
'This Week' Transcript: Gen. Jim Jones (Ret.),true
Israel should welcome Rouhani's election victory,true
"Care Without Coverage: Too Little, Too Late",true
REMARKS BY THE PRESIDENT AND FIRST LADY AT A CAMPAIGN EVENT,true
The Tonight Show with Jay Leno,true
Statement by the President,true
Testimony on the Alternative Minimum Tax,true
Statement by the President,true
Video Interview with Howard Dean,true
You are being redirected...,false
"I’ll Make Sure you are Jailed- Donald Trump Tells Ghana’s Prez Mahama ⋆ Ghana Home, Ghana News, Politics, Info, News on Ghana, Ghana",false
2011 Urban Institute and the Blue Cross Blue Shield of Massachusetts Foundation,true
Rep. Ross: We need to get government running again,true
Fox News accidentally puts up a poll graphic that shows how they are the least trusted network,false
The Democratic Debate in Cleveland,true
TPMtv Extra: South Carolina Ronald Reagan Debate,true
TRUMP APPROVAL RATING Better than Obama and Reagan at Same Point in their Presidencies,false
Trump Votes For Death Penalty For Being Gay,false
First Presidential Debate,true
Obama Demands Investigation into Subprime Loan Discrimination,true
Warren Buffett says the super-rich pay lower tax rates than others,true
Transcript: Bob Barr on 'FOX News Sunday',true
Resource Not Available,true
China's Space Threat: How Missiles Could Target U.S. Satellites,true
One in Four – Congressman Joe Pitts – Medium,true
"Letter to the Honorable John Boehner providing an estimate for H.R. 6079, the Repeal of Obamacare Act",true
Q&A: Did slaves build the White House?,true
"Police Officers, Firefighters and Others Get Hit with Tax Penalty",false
In Obama's Words,true
United States Senator Jim DeMint,true
Transcripts,true
Iranian Official Drops Bombshell: Obama Secretly Gave Citizenship to 2500 Iranians as Part of Nuke Deal,false
2008 Presidential Election,true
Neon Nettle,false
Clinton Email: We Must Destroy Syria For Israel,false
Expanding Opportunity — #KempForum16 – Paul Ryan – Medium,true
Notice: Data not available: U.S. Bureau of Labor Statistics,true
'This Week' Transcript: Target Libya,true
Mueller Will Be Forced To Resign Over Pelosi Affair,false
Wife of Las Vegas massacre victim: ‘He saved my life and lost his’,false
Biden raises possibility of 2020 presidential bid,false
Jim DeMint on Twitter,true
Inside a Fake News Sausage Factory: ‘This Is All About Income’,false
Marco Rubio says Ted Cruz voted for defense cuts in Rand Paul's budget proposal,true
McCain-Palin 2008,true
McCain’s Death Bed Secret Just Came Out About Who He Killed After Skeleton Suddenly Resurfaces,false
WE CALLED IT! Gloria Allred Accuser **ADMITS** She Tampered With Roy Moore's Yearbook 'Signature' (VIDEO),false
Senate Report Admits Clinton ‘Gifted’ Children To Human Traffickers,false
2011 via CQ subscribers only Tax Foundation,true
Secret Service Agent Says Obama Is Muslim & Gay In New Tell-All Book,false
Is The End In Sight For Supermax?,true
Memory Lapse? Trump Seeks Distance From 'Advisor' With Past Ties to Mafia,true
Contact Support,false
BREAKING: Sasha Obama Just Crashed Her Expensive New Car Into A Lake,false
The Economic Burden Caused by Tax Code Complexity,true
AUTOS: The Dinosaur Hunter,true
Paul Ryan: “Donald Trump Plans To Resign From Office Within The Next 30 Days”,false
The Daily Show with Trevor Noah,true
'This Week' Transcript: Biden,true
Memorial Day,true
Rick Perry says he switched to GOP at a younger age than Reagan did,true
"Kasich: “If A Woman Is Not Intelligent Enough To Keep Her Legs Closed, How Can We Entrust The Abortion Decision To Her?”",false
Laws Affecting Reproductive Health and Rights: 2013 State Policy Review,true
Actress Sandra Bullock to Hillary Clinton if You Don't Like Our President You Can Leave and Never Come Back Again You Are One Jealous Woman Who Ls Nothing to Compare With Trump I Hope He Will Arrest Y,false
"Haiti Official Getting Ready To Testify Against Clinton Foundation Corruption NEXT WEEK, Found DEAD With “Gunshot to the head”",false
